Frequency_MHz,Power_dBm
400.000,-72.743
400.217,-85.576
400.435,-87.806
400.652,-83.619
400.870,-89.334
401.087,-86.818
401.304,-84.600
401.522,-83.196
401.739,-83.143
401.957,-83.018
402.174,-86.308
402.391,-84.325
402.609,-81.661
402.826,-81.216
403.043,-82.607
403.261,-82.968
403.478,-84.998
403.696,-85.934
403.913,-84.523
404.130,-83.000
404.348,-86.089
404.565,-86.439
404.783,-87.382
405.000,-84.840
405.217,-86.666
405.435,-84.392
405.652,-76.344
405.870,-89.061
406.087,-84.381
406.304,-87.257
406.522,-87.974
406.739,-89.261
406.957,-86.329
407.174,-85.070
407.391,-87.817
407.609,-85.790
407.826,-85.757
408.043,-83.011
408.261,-83.856
408.478,-82.947
408.696,-87.481
408.913,-85.888
409.130,-87.153
409.348,-87.632
409.565,-90.175
409.783,-85.424
410.000,-87.017
410.217,-83.886
410.435,-82.525
410.652,-80.905
410.870,-83.233
411.087,-86.632
411.304,-79.144
411.522,-86.143
411.739,-89.815
411.957,-88.719
412.174,-86.181
412.391,-85.942
412.609,-86.517
412.826,-86.030
413.043,-90.397
413.261,-85.403
413.478,-88.253
413.696,-85.956
413.913,-89.077
414.130,-87.648
414.348,-87.475
414.565,-91.181
414.783,-87.978
415.000,-86.415
415.217,-87.750
415.435,-89.841
415.652,-88.426
415.870,-92.086
416.087,-91.205
416.304,-92.068
416.522,-89.343
416.739,-90.940
416.957,-86.722
417.174,-91.845
417.391,-85.247
417.609,-86.289
417.826,-90.099
418.043,-90.312
418.261,-92.671
418.478,-90.692
418.696,-92.558
418.913,-91.634
419.130,-92.592
419.348,-91.333
419.565,-91.153
419.783,-89.704
420.000,-91.915
420.217,-88.852
420.435,-91.749
420.652,-91.753
420.870,-88.202
421.087,-88.843
421.304,-78.434
421.522,-85.139
421.739,-92.709
421.957,-90.925
422.174,-87.978
422.391,-88.044
422.609,-82.052
422.826,-91.380
423.043,-81.364
423.261,-88.873
423.478,-90.724
423.696,-93.791
423.913,-92.791
424.130,-91.378
424.348,-92.256
424.565,-94.004
424.783,-92.150
425.000,-92.925
425.217,-93.428
425.435,-89.017
425.652,-92.592
425.870,-87.036
426.087,-89.039
426.304,-90.438
426.522,-90.105
426.739,-89.359
426.957,-94.433
427.174,-89.807
427.391,-89.019
427.609,-91.268
427.826,-90.204
428.043,-93.817
428.261,-86.439
428.478,-93.760
428.696,-79.161
428.913,-85.604
429.130,-92.225
429.348,-90.502
429.565,-91.931
429.783,-90.742
430.000,-89.418
430.217,-90.075
430.435,-91.714
430.652,-90.715
430.870,-91.829
431.087,-84.913
431.304,-85.613
431.522,-84.700
431.739,-91.233
431.957,-92.662
432.174,-94.499
432.391,-91.280
432.609,-92.363
432.826,-92.027
433.043,-89.004
433.261,-93.379
433.478,-95.734
