50.000,-93.244
50.011,-95.921
50.022,-100.396
50.033,-101.213
50.043,-97.505
50.054,-98.272
50.065,-98.962
50.076,-97.826
50.087,-95.268
50.098,-95.427
50.108,-97.465
50.119,-96.923
50.130,-99.442
50.141,-96.235
50.152,-99.484
50.163,-97.296
50.174,-97.431
50.184,-95.256
50.195,-95.456
50.206,-98.686
50.217,-100.378
50.228,-99.804
50.239,-97.995
50.249,-100.849
50.260,-96.519
50.271,-95.771
50.282,-94.245
50.293,-97.947
50.304,-97.682
50.315,-98.956
50.325,-96.798
50.336,-96.921
50.347,-98.112
50.358,-99.077
50.369,-97.349
50.380,-96.505
50.391,-97.445
50.401,-98.636
50.412,-99.894
50.423,-95.636
50.434,-97.874
50.445,-99.221
50.456,-98.271
50.466,-98.310
50.477,-98.188
50.488,-98.397
50.499,-100.030
50.510,-100.918
50.521,-97.860
50.532,-100.712
50.542,-96.202
50.553,-96.197
50.564,-98.309
50.575,-98.079
50.586,-99.827
50.597,-100.596
50.607,-96.365
50.618,-96.420
50.629,-100.512
50.640,-99.345
50.651,-99.144
50.662,-97.597
50.673,-95.778
50.683,-85.680
50.694,-85.877
50.705,-94.150
50.716,-98.863
50.727,-101.244
50.738,-102.104
50.748,-100.008
50.759,-100.156
50.770,-97.884
50.781,-98.890
50.792,-99.120
50.803,-100.024
50.814,-98.941
50.824,-100.750
50.835,-102.368
50.846,-95.621
50.857,-96.852
50.868,-99.134
50.879,-98.271
50.890,-99.830
50.900,-98.209
50.911,-99.537
50.922,-99.986
50.933,-99.888
50.944,-100.229
50.955,-99.117
50.965,-98.966
50.976,-96.765
50.987,-96.996
50.998,-99.367
51.009,-98.577
51.020,-98.350
51.031,-96.495
51.041,-96.850
51.052,-97.981
51.063,-98.892
51.074,-98.190
51.085,-98.515
51.096,-100.078
51.106,-99.649
51.117,-97.734
51.128,-98.050
51.139,-100.868
51.150,-94.562
51.161,-95.327
51.172,-100.108
51.182,-97.085
51.193,-98.451
51.204,-99.391
51.215,-97.194
51.226,-97.990
51.237,-98.620
51.248,-97.816
51.258,-97.824
51.269,-98.092
51.280,-95.361
51.291,-95.129
51.302,-98.440
51.313,-99.008
51.323,-98.109
51.334,-96.313
51.345,-96.048
51.356,-103.761
51.367,-102.542
51.378,-102.656
51.389,-100.407
51.399,-100.942
51.410,-101.522
51.421,-99.961
51.432,-99.991
51.443,-100.751
51.454,-101.268
51.464,-98.757
51.475,-99.663
51.486,-99.783
51.497,-98.959
51.508,-100.114
51.519,-98.532
51.530,-99.014
51.540,-98.828
51.551,-96.948
51.562,-97.242
51.573,-99.904
51.584,-103.026
51.595,-102.172
51.605,-102.320
51.616,-99.774
51.627,-96.917
51.638,-97.298
51.649,-99.879
51.660,-99.511
51.671,-96.285
51.681,-96.112
51.692,-100.147
51.703,-100.861
51.714,-99.169
51.725,-100.535
51.736,-97.902
51.746,-98.421
51.757,-101.058
51.768,-99.626
51.779,-100.528
51.790,-98.897
51.801,-96.441
51.812,-98.334
51.822,-98.132
51.833,-98.208
51.844,-100.114
51.855,-99.095
51.866,-98.686
51.877,-99.637
51.888,-94.245
51.898,-95.663
51.909,-99.925
51.920,-101.658
51.931,-100.204
51.942,-99.278
51.953,-98.798
51.963,-101.040
51.974,-99.772
51.985,-101.124
51.996,-98.179
52.007,-94.768
52.018,-94.765
52.029,-97.407
52.039,-97.698
52.050,-98.446
52.061,-98.286
52.072,-95.618
52.083,-95.516
52.094,-101.019
52.104,-95.190
52.115,-94.972
52.126,-97.493
52.137,-98.677
52.148,-99.902
52.159,-98.415
52.170,-101.519
52.180,-101.577
52.191,-99.374
52.202,-99.152
52.213,-94.097
52.224,-87.023
52.235,-89.294
52.245,-98.186
52.256,-96.656
52.267,-99.183
52.278,-102.113
52.289,-101.876
52.300,-100.030
52.311,-97.812
52.321,-98.410
52.332,-97.591
52.343,-94.229
52.354,-93.724
52.365,-96.101
52.376,-95.259
52.387,-98.995
52.397,-99.802
52.408,-99.530
52.419,-97.083
52.430,-97.133
52.441,-97.547
52.452,-98.375
52.462,-97.334
52.473,-97.499
52.484,-101.024
52.495,-98.121
52.506,-96.461
52.517,-98.513
52.528,-95.783
52.538,-96.002
52.549,-99.014
52.560,-100.867
52.571,-100.758
52.582,-99.724
52.593,-98.769
52.603,-98.559
52.614,-96.195
52.625,-94.404
52.636,-95.499
52.647,-98.965
52.658,-97.436
52.669,-98.359
52.679,-99.096
52.690,-97.630
52.701,-93.955
52.712,-94.242
52.723,-95.635
52.734,-100.514
52.745,-99.642
52.755,-97.788
52.766,-97.635
52.777,-100.283
52.788,-94.018
52.799,-94.655
52.810,-98.257
52.820,-96.964
52.831,-97.435
52.842,-98.073
52.853,-97.651
52.864,-99.355
52.875,-97.294
52.886,-97.168
52.896,-96.980
52.907,-97.052
52.918,-96.875
52.929,-100.298
52.940,-98.098
52.951,-98.154
52.961,-98.827
52.972,-98.065
52.983,-96.587
52.994,-95.955
53.005,-95.995
53.016,-97.909
53.027,-99.222
53.037,-98.246
53.048,-98.271
53.059,-96.470
53.070,-97.096
53.081,-97.628
53.092,-97.391
53.102,-95.566
53.113,-97.990
53.124,-99.561
53.135,-97.015
53.146,-97.192
53.157,-97.793
53.168,-96.752
53.178,-98.651
53.189,-96.643
53.200,-96.043
53.211,-98.496
53.222,-95.316
53.233,-96.533
53.243,-99.753
53.254,-98.721
53.265,-101.201
53.276,-95.128
53.287,-94.829
53.298,-94.418
53.309,-98.619
53.319,-97.469
53.330,-97.470
53.341,-96.774
53.352,-97.871
53.363,-96.117
53.374,-95.604
53.385,-98.384
53.395,-100.383
53.406,-98.803
53.417,-97.695
53.428,-96.256
53.439,-96.102
53.450,-97.651
53.460,-95.282
53.471,-94.571
53.482,-96.837
53.493,-98.418
53.504,-95.208
53.515,-95.675
53.526,-96.722
53.536,-96.330
53.547,-98.676
53.558,-96.498
53.569,-93.502
53.580,-95.608
53.591,-95.626
53.601,-92.090
53.612,-96.052
53.623,-98.806
53.634,-99.207
53.645,-98.377
53.656,-97.187
53.667,-96.429
53.677,-96.144
53.688,-99.488
53.699,-97.692
53.710,-95.035
53.721,-98.312
53.732,-97.353
53.742,-96.720
53.753,-85.672
53.764,-85.109
53.775,-91.448
53.786,-95.242
53.797,-94.896
53.808,-94.920
53.818,-96.239
53.829,-97.312
53.840,-91.179
53.851,-90.945
53.862,-94.246
53.873,-94.505
53.884,-93.380
53.894,-93.513
53.905,-94.923
53.916,-95.891
53.927,-97.576
53.938,-95.402
53.949,-95.647
53.959,-93.587
53.970,-95.772
53.981,-96.049
53.992,-95.205
54.003,-95.864
54.014,-98.416
54.025,-99.282
54.035,-94.426
54.046,-93.765
54.057,-94.888
54.068,-94.237
54.079,-97.219
54.090,-94.886
54.100,-95.761
54.111,-96.729
54.122,-97.031
54.133,-94.714
54.144,-92.199
54.155,-92.486
54.166,-94.423
54.176,-93.076
54.187,-94.172
54.198,-92.951
54.209,-95.593
54.220,-95.908
54.231,-95.664
54.242,-95.098
54.252,-95.833
54.263,-97.342
54.274,-95.069
54.285,-96.910
54.296,-97.534
54.307,-98.509
54.317,-94.294
54.328,-92.210
54.339,-93.695
54.350,-93.006
54.361,-93.728
54.372,-94.082
54.383,-95.988
54.393,-97.886
54.404,-95.223
54.415,-94.133
54.426,-92.943
54.437,-95.363
54.448,-96.109
54.458,-95.793
54.469,-94.565
54.480,-94.886
54.491,-96.101
54.502,-98.460
54.513,-96.414
54.524,-95.420
54.534,-95.599
54.545,-96.276
54.556,-95.688
54.567,-95.711
54.578,-99.231
54.589,-97.567
54.599,-95.053
54.610,-94.343
54.621,-94.100
54.632,-94.572
54.643,-94.749
54.654,-97.527
54.665,-96.213
54.675,-100.528
54.686,-98.074
54.697,-97.100
54.708,-94.876
54.719,-96.300
54.730,-95.886
54.740,-96.787
54.751,-97.335
54.762,-96.144
54.773,-95.360
54.784,-96.327
54.795,-97.082
54.806,-96.409
54.816,-94.679
54.827,-94.707
54.838,-98.101
54.849,-99.132
54.860,-94.871
54.871,-95.322
54.882,-96.699
54.892,-95.852
54.903,-94.248
54.914,-95.068
54.925,-96.083
54.936,-96.155
54.947,-98.569
54.957,-99.341
54.968,-100.190
54.979,-98.206
54.990,-93.210
54.990,-92.550
55.001,-93.024
55.012,-97.090
55.023,-92.868
55.033,-92.948
55.044,-94.338
55.055,-98.443
55.066,-95.472
55.077,-95.302
55.088,-92.629
55.098,-93.407
55.109,-95.085
55.120,-95.674
55.131,-97.454
55.142,-99.317
55.153,-98.824
55.164,-97.231
55.174,-93.964
55.185,-92.868
55.196,-94.676
55.207,-95.816
55.218,-95.499
55.229,-99.776
55.239,-101.045
55.250,-100.817
55.261,-100.046
55.272,-95.617
55.283,-92.304
55.294,-85.826
55.305,-87.573
55.315,-93.626
55.326,-100.140
55.337,-97.918
55.348,-94.822
55.359,-95.571
55.370,-94.455
55.381,-94.422
55.391,-94.410
55.402,-95.018
55.413,-95.082
55.424,-99.657
55.435,-93.500
55.446,-94.403
55.456,-97.943
55.467,-93.872
55.478,-95.548
55.489,-96.505
55.500,-97.309
55.511,-98.074
55.522,-92.952
55.532,-93.131
55.543,-96.880
55.554,-93.817
55.565,-92.812
55.576,-95.174
55.587,-95.574
55.597,-96.222
55.608,-96.120
55.619,-96.808
55.630,-100.952
55.641,-98.421
55.652,-95.224
55.663,-95.411
55.673,-99.529
55.684,-96.325
55.695,-94.179
55.706,-94.416
55.717,-97.682
55.728,-99.325
55.739,-98.764
55.749,-94.066
55.760,-94.081
55.771,-98.690
55.782,-97.206
55.793,-94.734
55.804,-97.110
55.814,-98.580
55.825,-96.328
55.836,-94.230
55.847,-92.951
55.858,-96.122
55.869,-97.542
55.880,-97.906
55.890,-94.905
55.901,-97.233
55.912,-100.375
55.923,-94.452
55.934,-95.228
55.945,-94.896
55.955,-99.244
55.966,-97.285
55.977,-98.728
55.988,-98.639
55.999,-96.913
56.010,-94.444
56.021,-95.755
56.031,-95.096
56.042,-94.117
56.053,-96.932
56.064,-96.010
56.075,-98.111
56.086,-99.068
56.096,-95.262
56.107,-95.870
56.118,-96.097
56.129,-95.004
56.140,-95.600
56.151,-99.516
56.162,-98.291
56.172,-99.781
56.183,-101.537
56.194,-101.642
56.205,-98.743
56.216,-99.131
56.227,-94.305
56.237,-94.096
56.248,-98.606
56.259,-98.529
56.270,-98.770
56.281,-101.399
56.292,-100.643
56.303,-102.400
56.313,-97.898
56.324,-96.860
56.335,-97.981
56.346,-99.111
56.357,-98.740
56.368,-99.836
56.379,-100.872
56.389,-97.492
56.400,-97.846
56.411,-98.693
56.422,-99.598
56.433,-101.731
56.444,-93.885
56.454,-93.703
56.465,-98.012
56.476,-100.805
56.487,-103.311
56.498,-100.656
56.509,-98.886
56.520,-100.084
56.530,-99.132
56.541,-95.770
56.552,-96.508
56.563,-99.651
56.574,-103.320
56.585,-100.705
56.595,-98.238
56.606,-96.990
56.617,-97.106
56.628,-97.845
56.639,-94.127
56.650,-96.014
56.661,-99.196
56.671,-100.747
56.682,-98.095
56.693,-98.196
56.704,-96.066
56.715,-102.418
56.726,-96.477
56.736,-94.131
56.747,-97.216
56.758,-100.073
56.769,-97.912
56.780,-96.739
56.791,-99.607
56.802,-100.396
56.812,-96.992
56.823,-79.770
56.834,-77.997
56.845,-84.574
56.856,-101.086
56.867,-103.069
56.878,-99.382
56.888,-99.244
56.899,-100.468
56.910,-102.534
56.921,-91.690
56.932,-88.815
56.943,-90.066
56.953,-99.673
56.964,-103.335
56.975,-97.522
56.986,-97.338
56.997,-99.061
57.008,-100.345
57.019,-93.581
57.029,-93.212
57.040,-101.934
57.051,-101.971
57.062,-98.776
57.073,-98.277
57.084,-97.841
57.094,-99.644
57.105,-97.435
57.116,-93.752
57.127,-93.829
57.138,-101.097
57.149,-98.852
57.160,-99.067
57.170,-99.541
57.181,-101.074
57.192,-101.555
57.203,-98.461
57.214,-94.354
57.225,-95.078
57.236,-102.625
57.246,-101.995
57.257,-100.409
57.268,-99.712
57.279,-100.287
57.290,-100.945
57.301,-99.235
57.311,-95.259
57.322,-97.603
57.333,-101.750
57.344,-103.229
57.355,-96.731
57.366,-96.557
57.377,-101.626
57.387,-101.648
57.398,-99.680
57.409,-95.393
57.420,-93.314
57.431,-94.673
57.442,-102.616
57.452,-99.478
57.463,-99.618
57.474,-101.882
57.485,-102.426
57.496,-98.057
57.507,-96.630
57.518,-98.145
57.528,-104.015
57.539,-100.572
57.550,-94.535
57.561,-94.932
57.572,-99.426
57.583,-99.563
57.593,-99.181
57.604,-98.776
57.615,-102.324
57.626,-101.771
57.637,-99.433
57.648,-95.912
57.659,-97.649
57.669,-100.650
57.680,-100.910
57.691,-99.702
57.702,-99.805
57.713,-101.693
57.724,-104.016
57.734,-98.046
57.745,-97.140
57.756,-101.822
57.767,-103.425
57.778,-99.910
57.789,-98.546
57.800,-98.796
57.810,-99.212
57.821,-101.105
57.832,-99.517
57.843,-98.188
57.854,-100.344
57.865,-99.713
57.876,-98.012
57.886,-99.517
57.897,-98.254
57.908,-98.295
57.919,-100.202
57.930,-98.274
57.941,-97.953
57.951,-99.547
57.962,-102.004
57.973,-100.720
57.984,-100.380
57.995,-101.599
58.006,-105.382
58.017,-104.773
58.027,-96.520
58.038,-96.532
58.049,-102.010
58.060,-101.937
58.071,-100.194
58.082,-99.643
58.092,-101.032
58.103,-102.736
58.114,-101.673
58.125,-97.925
58.136,-98.082
58.147,-100.698
58.158,-98.368
58.168,-99.329
58.179,-97.814
58.190,-99.614
58.201,-100.373
58.212,-99.773
58.223,-96.094
58.233,-96.998
58.244,-100.402
58.255,-98.533
58.266,-98.187
58.277,-98.328
58.288,-102.417
58.299,-101.809
58.309,-99.044
58.320,-97.149
58.331,-100.016
58.342,-97.975
58.353,-95.512
58.364,-83.307
58.375,-83.444
58.385,-96.028
58.396,-96.643
58.407,-96.191
58.418,-94.864
58.429,-97.972
58.440,-98.136
58.450,-99.903
58.461,-98.247
58.472,-98.417
58.483,-100.449
58.494,-100.545
58.505,-95.754
58.516,-94.249
58.526,-95.923
58.537,-100.315
58.548,-100.969
58.559,-97.953
58.570,-99.173
58.581,-99.809
58.591,-100.808
58.602,-98.360
58.613,-97.797
58.624,-100.556
58.635,-100.748
58.646,-99.052
58.657,-96.449
58.667,-98.500
58.678,-99.033
58.689,-99.264
58.700,-96.349
58.711,-96.915
58.722,-102.639
58.733,-98.267
58.743,-99.421
58.754,-96.784
58.765,-97.381
58.776,-97.303
58.787,-97.061
58.798,-95.948
58.808,-95.904
58.819,-99.158
58.830,-99.612
58.841,-99.455
58.852,-102.102
58.863,-99.841
58.874,-99.068
58.884,-98.938
58.895,-95.453
58.906,-97.001
58.917,-97.675
58.928,-100.086
58.939,-100.238
58.949,-100.006
58.960,-99.324
58.971,-99.111
58.982,-97.954
58.993,-97.292
59.004,-99.276
59.015,-99.180
59.025,-97.286
59.036,-97.923
59.047,-95.773
59.058,-96.324
59.069,-99.276
59.080,-99.656
59.090,-97.641
59.101,-97.942
59.112,-99.857
59.123,-100.465
59.134,-96.189
59.145,-96.322
59.156,-99.714
59.166,-97.691
59.177,-97.471
59.188,-96.524
59.199,-98.370
59.210,-98.683
59.221,-100.811
59.231,-97.095
59.242,-97.597
59.253,-97.534
59.264,-99.292
59.275,-97.325
59.286,-97.414
59.297,-101.726
59.307,-98.762
59.318,-94.384
59.329,-92.952
59.340,-97.758
59.351,-98.007
59.362,-99.672
59.373,-98.558
59.383,-98.551
59.394,-99.189
59.405,-97.417
59.416,-97.620
59.427,-96.041
59.438,-97.373
59.448,-99.607
59.459,-99.958
59.470,-97.757
59.481,-98.509
59.492,-98.552
59.503,-99.123
59.514,-95.916
59.524,-94.375
59.535,-95.916
59.546,-97.700
59.557,-98.896
59.568,-97.177
59.579,-97.458
59.589,-99.349
59.600,-97.252
59.611,-92.527
59.622,-90.983
59.633,-96.561
59.644,-97.837
59.655,-100.087
59.665,-100.061
59.676,-98.327
59.687,-98.051
59.698,-98.254
59.709,-91.450
59.720,-91.387
59.730,-97.010
59.741,-96.975
59.752,-90.903
59.763,-90.774
59.774,-95.699
59.785,-95.750
59.796,-93.507
59.806,-90.917
59.817,-91.472
59.828,-96.426
59.839,-96.803
59.850,-98.447
59.861,-95.196
59.872,-96.616
59.882,-97.855
59.893,-82.235
59.904,-77.028
59.915,-79.942
59.926,-96.811
59.937,-98.342
59.947,-98.154
59.958,-97.200
59.969,-98.577
59.980,-97.030
59.980,-93.918
59.991,-86.307
60.002,-83.637
60.013,-87.916
60.023,-96.771
60.034,-97.271
60.045,-98.919
60.056,-98.813
60.067,-99.887
60.078,-97.569
60.088,-93.333
60.099,-92.802
60.110,-95.281
60.121,-95.719
60.132,-100.112
60.143,-96.608
60.154,-93.793
60.164,-95.252
60.175,-96.302
60.186,-93.848
60.197,-93.166
60.208,-96.905
60.219,-98.831
60.230,-97.639
60.240,-93.105
60.251,-93.662
60.262,-98.437
60.273,-97.094
60.284,-94.322
60.295,-94.471
60.305,-95.907
60.316,-99.683
60.327,-98.571
60.338,-98.574
60.349,-96.978
60.360,-97.706
60.371,-97.996
60.381,-96.337
60.392,-95.926
60.403,-97.159
60.414,-96.452
60.425,-98.495
60.436,-98.387
60.446,-96.492
60.457,-96.407
60.468,-96.924
60.479,-95.624
60.490,-95.950
60.501,-96.117
60.512,-97.258
60.522,-100.568
60.533,-99.601
60.544,-96.216
60.555,-96.086
60.566,-99.080
60.577,-98.850
60.587,-97.593
60.598,-98.318
60.609,-98.427
60.620,-99.467
60.631,-96.962
60.642,-92.911
60.653,-97.392
60.663,-97.021
60.674,-96.414
60.685,-96.374
60.696,-101.763
60.707,-99.260
60.718,-99.911
60.728,-95.012
60.739,-95.197
60.750,-102.069
60.761,-96.926
60.772,-94.136
60.783,-94.914
60.794,-96.319
60.804,-97.777
60.815,-94.257
60.826,-93.697
60.837,-98.971
60.848,-96.006
60.859,-95.116
60.870,-95.004
60.880,-96.246
60.891,-97.559
60.902,-96.396
60.913,-92.953
60.924,-93.259
60.935,-98.299
60.945,-100.016
60.956,-96.042
60.967,-96.105
60.978,-100.231
60.989,-97.943
61.000,-97.740
61.011,-91.641
61.021,-91.674
61.032,-99.062
61.043,-99.006
61.054,-96.382
61.065,-97.122
61.076,-96.187
61.086,-96.047
61.097,-95.470
61.108,-94.246
61.119,-94.912
61.130,-98.381
61.141,-97.942
61.152,-95.013
61.162,-94.970
61.173,-95.593
61.184,-98.575
61.195,-91.151
61.206,-90.645
61.217,-94.688
61.227,-99.112
61.238,-94.192
61.249,-94.433
61.260,-94.870
61.271,-99.001
61.282,-97.308
61.293,-90.285
61.303,-93.551
61.314,-94.501
61.325,-96.692
61.336,-96.523
61.347,-95.900
61.358,-95.785
61.369,-98.916
61.379,-94.409
61.390,-92.146
61.401,-92.504
61.412,-92.138
61.423,-99.067
61.434,-86.616
61.444,-85.868
61.455,-92.072
61.466,-99.623
61.477,-92.831
61.488,-91.173
61.499,-90.301
61.510,-94.451
61.520,-97.759
61.531,-93.962
61.542,-94.209
61.553,-96.803
61.564,-95.123
61.575,-91.313
61.585,-91.755
61.596,-93.266
61.607,-93.706
61.618,-96.771
61.629,-94.825
61.640,-97.187
61.651,-95.316
61.661,-94.833
61.672,-92.897
61.683,-94.517
61.694,-93.669
61.705,-96.312
61.716,-96.999
61.727,-97.277
61.737,-93.769
61.748,-96.107
61.759,-93.736
61.770,-92.060
61.781,-91.834
61.792,-94.071
61.802,-97.665
61.813,-95.199
61.824,-93.755
61.835,-94.680
61.846,-94.666
61.857,-92.171
61.868,-92.124
61.878,-91.255
61.889,-92.388
61.900,-100.109
61.911,-94.271
61.922,-94.617
61.933,-96.707
61.943,-94.413
61.954,-91.977
61.965,-99.357
61.976,-101.941
61.987,-101.495
61.998,-94.788
62.009,-92.681
62.019,-92.710
62.030,-93.913
62.041,-92.640
62.052,-94.920
62.063,-98.554
62.074,-100.991
62.084,-97.447
62.095,-95.728
62.106,-92.143
62.117,-93.248
62.128,-94.115
62.139,-92.347
62.150,-99.102
62.160,-100.668
62.171,-100.741
