Frequency_MHz,Power_dBm
400.000,-70.905
400.217,-75.911
400.435,-72.221
400.652,-80.908
400.870,-85.876
401.087,-83.624
401.304,-79.534
401.522,-81.241
401.739,-85.060
401.957,-84.453
402.174,-85.158
402.391,-83.865
402.609,-83.581
402.826,-78.120
403.043,-86.719
403.261,-84.063
403.478,-85.085
403.696,-87.085
403.913,-85.116
404.130,-81.540
404.348,-82.195
404.565,-90.088
404.783,-84.445
405.000,-91.817
405.217,-93.137
405.435,-87.744
405.652,-78.395
405.870,-88.327
406.087,-87.889
406.304,-89.732
406.522,-85.256
406.739,-86.313
406.957,-84.343
407.174,-82.385
407.391,-87.600
407.609,-87.892
407.826,-83.615
408.043,-85.511
408.261,-85.225
408.478,-82.268
408.696,-86.312
408.913,-86.373
409.130,-86.244
409.348,-86.727
409.565,-87.292
409.783,-84.124
410.000,-88.653
410.217,-84.016
410.435,-81.988
410.652,-77.059
410.870,-84.680
411.087,-87.395
411.304,-77.700
411.522,-91.625
411.739,-86.555
411.957,-82.872
412.174,-88.080
412.391,-90.250
412.609,-86.182
412.826,-84.679
413.043,-86.089
413.261,-86.434
413.478,-87.956
413.696,-88.897
413.913,-81.532
414.130,-83.592
414.348,-85.885
414.565,-88.076
414.783,-92.049
415.000,-88.652
415.217,-89.895
415.435,-89.446
415.652,-87.877
415.870,-91.119
416.087,-91.470
416.304,-91.014
416.522,-89.816
416.739,-90.302
416.957,-86.652
417.174,-92.594
417.391,-87.582
417.609,-90.376
417.826,-87.549
418.043,-88.168
418.261,-93.028
418.478,-92.164
418.696,-91.886
418.913,-89.004
419.130,-92.127
419.348,-91.170
419.565,-91.301
419.783,-90.095
420.000,-88.077
420.217,-91.464
420.435,-90.613
420.652,-88.982
420.870,-93.532
421.087,-90.093
421.304,-76.315
421.522,-86.558
421.739,-91.783
421.957,-92.042
422.174,-88.263
422.391,-89.359
422.609,-84.076
422.826,-90.452
423.043,-83.668
423.261,-87.667
423.478,-88.856
423.696,-90.787
423.913,-90.478
424.130,-90.465
424.348,-91.136
424.565,-93.895
424.783,-92.349
425.000,-93.137
425.217,-89.207
425.435,-89.084
425.652,-89.536
425.870,-86.294
426.087,-92.910
426.304,-92.562
426.522,-90.408
426.739,-92.975
426.957,-89.710
427.174,-92.176
427.391,-93.481
427.609,-87.704
427.826,-91.849
428.043,-91.098
428.261,-88.427
428.478,-88.987
428.696,-77.807
428.913,-87.318
429.130,-89.223
429.348,-92.910
429.565,-91.934
429.783,-91.037
430.000,-86.887
430.217,-93.824
430.435,-92.659
430.652,-93.593
430.870,-89.886
431.087,-83.386
431.304,-85.165
431.522,-86.863
431.739,-89.099
431.957,-88.650
432.174,-94.451
432.391,-90.916
432.609,-94.401
432.826,-98.310
433.043,-94.974
433.261,-91.345
433.478,-94.087
433.696,-93.644
433.913,-91.830
434.130,-87.498
434.348,-79.409
434.565,-88.207
434.783,-93.387
435.000,-94.298
435.217,-94.604
435.435,-95.709
435.652,-91.102
435.870,-91.855
436.087,-89.531
436.304,-90.529
436.522,-90.833
436.739,-91.327
436.957,-88.588
437.174,-84.651
437.391,-91.200
437.609,-91.632
437.826,-93.520
438.043,-91.220
438.261,-92.147
438.478,-87.079
438.696,-87.993
438.913,-92.754
439.130,-95.999
439.348,-91.881
439.565,-90.828
439.783,-88.518
440.000,-75.864
440.217,-90.496
440.435,-92.621
440.652,-93.122
440.870,-90.508
441.087,-91.456
441.304,-88.186
441.522,-89.953
441.739,-91.465
441.957,-91.951
442.174,-91.468
442.391,-85.225
442.609,-90.140
442.826,-87.388
443.043,-90.621
443.261,-87.189
443.478,-87.303
443.696,-88.020
443.913,-86.230
444.130,-87.428
444.348,-85.239
444.565,-83.395
444.783,-80.966
445.000,-80.781
445.217,-77.259
445.435,-64.451
445.652,-75.690
445.870,-81.857
446.087,-79.240
446.304,-83.287
446.522,-84.431
446.739,-90.994
446.957,-85.614
447.174,-89.248
447.391,-87.687
447.609,-89.863
447.826,-89.536
448.043,-89.329
448.261,-89.121
448.478,-85.249
448.696,-89.072
448.913,-89.865
449.130,-86.799
449.348,-88.259
449.565,-89.587
449.783,-88.440
450.000,-89.321
450.217,-92.718
450.435,-89.637
450.652,-89.417
450.870,-90.174
451.087,-85.756
451.304,-83.648
451.522,-89.232
451.739,-88.580
451.957,-92.628
452.174,-94.392
452.391,-93.104
452.609,-91.682
452.826,-87.940
453.043,-93.989
453.261,-90.066
453.478,-90.199
453.696,-87.706
453.913,-87.087
454.130,-87.998
454.348,-90.001
454.565,-89.746
454.783,-88.978
455.000,-87.490
455.217,-92.620
455.435,-86.926
455.652,-89.300
455.870,-91.788
456.087,-90.629
456.304,-91.456
456.522,-91.155
456.739,-94.439
456.957,-88.051
457.174,-93.436
457.391,-89.325
457.609,-91.167
457.826,-93.682
458.043,-93.206
458.261,-88.345
458.478,-93.815
458.696,-89.030
458.913,-89.899
459.130,-90.967
459.348,-91.112
459.565,-90.528
459.783,-89.060
460.000,-88.557
460.217,-89.212
460.435,-88.944
460.652,-90.048
460.870,-93.234
461.087,-92.896
461.304,-88.694
461.522,-86.273
461.739,-87.413
461.957,-83.270
462.174,-82.909
462.391,-88.316
462.609,-90.393
462.826,-89.903
463.043,-92.579
463.261,-92.554
463.478,-93.183
463.696,-91.440
463.913,-91.683
464.130,-94.924
464.348,-91.692
464.565,-94.031
464.783,-95.883
465.000,-93.617
465.217,-93.505
465.435,-91.012
465.652,-92.336
465.870,-94.178
466.087,-93.996
466.304,-96.538
466.522,-93.692
466.739,-93.367
466.957,-87.785
467.174,-93.028
467.391,-94.878
467.609,-94.090
467.826,-93.145
468.043,-93.472
468.261,-92.552
468.478,-94.011
468.696,-91.604
468.913,-92.297
469.130,-97.692
469.348,-94.414
469.565,-91.976
469.783,-95.525
470.000,-93.904
470.217,-94.508
470.435,-96.662
470.652,-95.392
470.870,-94.210
471.087,-96.298
471.304,-96.971
471.522,-94.460
471.739,-95.531
471.957,-95.747
472.174,-90.743
472.391,-94.013
472.609,-96.654
472.826,-96.556
473.043,-97.797
473.261,-96.375
473.478,-102.191
473.696,-97.812
473.913,-97.153
474.130,-96.973
474.348,-91.521
474.565,-97.306
474.783,-102.367
475.000,-98.200
