Frequency_MHz,Power_dBm
400.000,-73.767
400.217,-72.012
400.435,-68.988
400.652,-84.461
400.870,-83.442
401.087,-84.373
401.304,-85.495
401.522,-82.388
401.739,-85.856
401.957,-86.886
402.174,-86.705
402.391,-79.954
402.609,-85.910
402.826,-78.768
403.043,-85.760
403.261,-85.040
403.478,-85.598
403.696,-86.819
403.913,-86.852
404.130,-84.063
404.348,-84.220
404.565,-87.859
404.783,-86.525
405.000,-90.208
405.217,-90.115
405.435,-88.000
405.652,-76.038
405.870,-89.390
406.087,-89.960
406.304,-90.266
406.522,-88.227
406.739,-89.594
406.957,-85.483
407.174,-85.116
407.391,-88.502
407.609,-87.056
407.826,-83.695
408.043,-83.443
408.261,-86.997
408.478,-79.845
408.696,-86.376
408.913,-90.136
409.130,-86.071
409.348,-87.621
409.565,-88.164
409.783,-85.366
410.000,-88.640
410.217,-85.290
410.435,-82.664
410.652,-81.574
410.870,-79.519
411.087,-82.631
411.304,-79.173
411.522,-87.385
411.739,-88.454
411.957,-86.933
412.174,-87.988
412.391,-85.466
412.609,-87.103
412.826,-87.728
413.043,-80.602
413.261,-87.810
413.478,-86.155
413.696,-88.941
413.913,-85.191
414.130,-88.942
414.348,-88.786
414.565,-86.034
414.783,-87.334
415.000,-92.372
415.217,-87.982
415.435,-90.742
415.652,-90.107
415.870,-90.030
416.087,-93.063
416.304,-91.143
416.522,-89.915
416.739,-91.734
416.957,-85.628
417.174,-90.435
417.391,-84.960
417.609,-93.204
417.826,-89.363
418.043,-88.968
418.261,-92.474
418.478,-90.835
418.696,-88.765
418.913,-91.914
419.130,-94.882
419.348,-94.103
419.565,-91.723
419.783,-89.432
420.000,-89.424
420.217,-90.075
420.435,-89.841
420.652,-90.821
420.870,-93.336
421.087,-90.460
421.304,-76.210
421.522,-85.821
421.739,-91.173
421.957,-90.235
422.174,-88.114
422.391,-88.671
422.609,-81.980
422.826,-91.264
423.043,-81.498
423.261,-86.471
423.478,-88.903
423.696,-89.757
423.913,-90.876
424.130,-89.144
424.348,-93.525
424.565,-92.712
424.783,-94.488
425.000,-90.835
425.217,-91.709
425.435,-91.041
425.652,-92.467
425.870,-86.030
426.087,-93.659
426.304,-92.555
426.522,-93.109
426.739,-93.066
426.957,-92.430
427.174,-90.497
427.391,-93.327
427.609,-90.813
427.826,-89.391
428.043,-89.104
428.261,-87.558
428.478,-93.059
428.696,-78.824
428.913,-91.000
429.130,-91.684
429.348,-92.602
429.565,-90.095
429.783,-92.999
430.000,-91.493
430.217,-90.297
430.435,-95.187
430.652,-90.298
430.870,-89.395
431.087,-92.514
431.304,-93.179
431.522,-87.007
431.739,-93.134
431.957,-89.589
432.174,-95.945
432.391,-90.414
432.609,-95.069
432.826,-89.599
433.043,-91.806
433.261,-91.775
433.478,-93.796
433.696,-92.663
433.913,-93.195
434.130,-88.338
434.348,-79.875
434.565,-94.840
434.783,-93.230
435.000,-93.836
435.217,-94.165
435.435,-93.170
435.652,-92.080
435.870,-88.667
436.087,-92.701
436.304,-91.675
436.522,-92.466
436.739,-90.605
436.957,-87.817
437.174,-83.956
437.391,-89.420
437.609,-94.760
437.826,-89.460
438.043,-91.914
438.261,-92.001
438.478,-92.008
438.696,-91.310
438.913,-92.679
439.130,-95.842
439.348,-93.522
439.565,-88.555
439.783,-87.128
440.000,-78.066
440.217,-89.443
440.435,-89.795
440.652,-88.490
440.870,-90.234
441.087,-88.028
441.304,-90.585
441.522,-91.564
441.739,-94.696
441.957,-90.192
442.174,-90.355
442.391,-87.269
442.609,-87.942
442.826,-86.248
443.043,-90.662
443.261,-85.934
443.478,-90.681
443.696,-88.881
443.913,-87.598
444.130,-82.554
444.348,-85.208
444.565,-85.013
444.783,-86.278
445.000,-83.710
445.217,-81.323
445.435,-64.065
445.652,-77.038
445.870,-83.937
446.087,-81.203
446.304,-85.579
446.522,-87.535
446.739,-88.731
446.957,-89.910
447.174,-88.671
447.391,-89.077
447.609,-87.430
447.826,-88.676
448.043,-90.929
448.261,-90.156
448.478,-83.598
448.696,-85.464
448.913,-91.027
449.130,-87.811
449.348,-91.006
449.565,-88.867
449.783,-89.720
450.000,-90.184
450.217,-88.892
450.435,-89.599
450.652,-93.889
450.870,-90.637
451.087,-89.991
451.304,-82.585
451.522,-94.524
451.739,-87.869
451.957,-95.086
452.174,-91.926
452.391,-94.099
452.609,-94.885
452.826,-88.475
453.043,-91.024
453.261,-91.451
453.478,-89.832
453.696,-92.202
453.913,-88.863
454.130,-91.328
454.348,-92.430
454.565,-89.029
454.783,-89.713
455.000,-91.917
455.217,-87.539
455.435,-87.274
455.652,-90.111
455.870,-91.205
456.087,-88.124
456.304,-91.573
456.522,-93.511
456.739,-93.496
456.957,-88.174
457.174,-91.953
457.391,-90.101
457.609,-93.453
457.826,-89.005
458.043,-93.463
458.261,-91.542
458.478,-91.083
458.696,-89.718
458.913,-88.548
459.130,-94.478
459.348,-89.776
459.565,-88.294
459.783,-91.369
460.000,-91.324
460.217,-92.438
460.435,-95.755
460.652,-90.937
460.870,-92.516
461.087,-93.333
461.304,-92.879
461.522,-88.902
461.739,-86.100
461.957,-85.710
462.174,-86.129
462.391,-87.535
462.609,-88.052
462.826,-93.244
463.043,-91.513
463.261,-93.418
463.478,-94.975
463.696,-94.500
463.913,-93.544
464.130,-94.203
464.348,-92.959
464.565,-92.919
464.783,-94.013
465.000,-93.691
465.217,-97.882
465.435,-93.391
