Frequency_MHz,Power_dBm
400.000,-72.025
400.217,-76.477
400.435,-73.912
400.652,-85.469
400.870,-89.852
401.087,-86.988
401.304,-83.148
401.522,-81.304
401.739,-81.796
401.957,-83.698
402.174,-83.206
402.391,-81.401
402.609,-82.983
402.826,-80.931
403.043,-81.978
403.261,-86.281
403.478,-88.223
403.696,-87.244
403.913,-88.172
404.130,-81.288
404.348,-82.933
404.565,-87.742
404.783,-88.711
405.000,-88.825
405.217,-88.731
405.435,-84.534
405.652,-76.642
405.870,-91.018
406.087,-88.042
406.304,-88.849
406.522,-86.773
406.739,-89.069
406.957,-86.240
407.174,-83.253
407.391,-87.151
407.609,-88.177
407.826,-90.061
408.043,-86.232
408.261,-86.405
408.478,-84.427
408.696,-83.430
408.913,-85.099
409.130,-84.999
409.348,-89.547
409.565,-87.512
409.783,-84.063
410.000,-81.293
410.217,-86.643
410.435,-81.762
410.652,-79.308
410.870,-80.653
411.087,-85.908
411.304,-79.228
411.522,-88.502
411.739,-87.110
411.957,-85.389
412.174,-85.756
412.391,-83.521
412.609,-86.186
412.826,-85.215
413.043,-89.026
413.261,-86.260
413.478,-86.556
413.696,-88.729
413.913,-84.808
414.130,-86.358
414.348,-88.661
414.565,-88.949
414.783,-92.723
415.000,-91.370
415.217,-89.743
415.435,-90.463
415.652,-90.518
415.870,-92.007
416.087,-89.680
416.304,-91.209
416.522,-88.705
416.739,-91.230
416.957,-84.630
417.174,-91.757
417.391,-84.785
417.609,-88.841
417.826,-89.969
418.043,-88.563
418.261,-94.326
418.478,-89.063
418.696,-88.786
418.913,-92.273
419.130,-89.659
419.348,-94.159
419.565,-90.354
419.783,-88.569
420.000,-89.392
420.217,-87.761
420.435,-92.177
420.652,-90.727
420.870,-87.029
421.087,-92.043
421.304,-78.664
421.522,-87.056
421.739,-89.474
421.957,-89.831
422.174,-87.696
422.391,-89.862
422.609,-82.517
422.826,-92.201
423.043,-83.321
423.261,-90.060
423.478,-88.365
423.696,-89.155
423.913,-88.921
424.130,-91.520
424.348,-90.032
424.565,-90.452
424.783,-96.939
425.000,-95.274
425.217,-88.862
425.435,-92.469
425.652,-89.474
425.870,-85.533
426.087,-93.915
426.304,-91.395
426.522,-88.432
426.739,-91.492
426.957,-91.538
427.174,-90.406
427.391,-90.208
427.609,-91.532
427.826,-91.210
428.043,-92.787
428.261,-87.275
428.478,-86.215
428.696,-78.321
428.913,-95.488
429.130,-90.329
429.348,-92.720
429.565,-92.163
429.783,-96.098
430.000,-89.488
430.217,-90.272
430.435,-91.140
430.652,-92.865
430.870,-90.517
431.087,-90.368
431.304,-93.126
431.522,-84.254
431.739,-90.343
431.957,-89.401
432.174,-96.210
432.391,-93.519
432.609,-95.654
432.826,-91.952
433.043,-90.360
433.261,-94.426
433.478,-90.503
433.696,-93.520
433.913,-89.977
434.130,-92.227
434.348,-80.059
434.565,-89.520
434.783,-91.647
435.000,-93.906
435.217,-94.143
435.435,-91.444
435.652,-91.644
435.870,-87.755
436.087,-93.865
436.304,-92.516
436.522,-88.252
436.739,-90.080
436.957,-92.037
437.174,-84.755
437.391,-92.179
437.609,-88.275
437.826,-90.182
438.043,-94.293
438.261,-89.291
438.478,-90.643
438.696,-91.361
438.913,-88.677
439.130,-94.434
439.348,-93.901
439.565,-92.811
439.783,-84.609
440.000,-78.573
440.217,-89.337
440.435,-92.835
440.652,-94.248
440.870,-90.452
441.087,-90.935
441.304,-90.038
441.522,-88.378
441.739,-93.908
441.957,-95.104
442.174,-95.220
442.391,-87.076
442.609,-87.104
442.826,-84.806
443.043,-88.721
443.261,-88.531
443.478,-87.118
443.696,-89.333
443.913,-86.778
444.130,-85.634
444.348,-87.691
444.565,-84.051
444.783,-82.905
445.000,-81.589
445.217,-83.273
445.435,-64.137
445.652,-76.908
445.870,-80.655
446.087,-78.234
446.304,-86.077
446.522,-88.084
446.739,-92.420
446.957,-89.239
447.174,-87.423
447.391,-87.932
447.609,-91.388
447.826,-91.517
448.043,-89.753
448.261,-90.174
448.478,-84.518
448.696,-90.995
448.913,-90.569
449.130,-91.309
449.348,-91.941
449.565,-93.690
449.783,-89.606
450.000,-90.186
450.217,-90.524
450.435,-89.302
450.652,-88.642
450.870,-91.129
451.087,-91.727
451.304,-83.169
451.522,-91.489
451.739,-90.267
451.957,-94.719
452.174,-91.830
452.391,-92.905
452.609,-90.725
452.826,-88.673
453.043,-90.347
453.261,-88.073
453.478,-89.844
453.696,-88.271
453.913,-91.624
454.130,-87.972
454.348,-91.105
454.565,-90.916
454.783,-87.553
455.000,-92.304
455.217,-90.818
455.435,-91.578
455.652,-93.361
455.870,-89.402
456.087,-90.085
456.304,-92.076
456.522,-92.608
456.739,-92.583
456.957,-87.194
457.174,-91.581
457.391,-89.914
457.609,-92.250
457.826,-90.218
458.043,-93.223
458.261,-93.541
458.478,-90.422
458.696,-93.225
458.913,-91.238
459.130,-91.873
459.348,-89.940
459.565,-87.529
459.783,-91.806
460.000,-93.104
460.217,-92.330
460.435,-92.182
460.652,-91.262
460.870,-91.357
461.087,-91.746
461.304,-90.436
461.522,-87.689
461.739,-84.496
461.957,-76.163
462.174,-80.338
462.391,-88.449
462.609,-92.724
462.826,-94.290
463.043,-90.126
463.261,-91.219
463.478,-94.684
463.696,-96.862
463.913,-94.985
464.130,-96.000
464.348,-91.165
464.565,-96.634
464.783,-93.573
465.000,-95.331
465.217,-95.677
465.435,-93.118
465.652,-96.162
465.870,-95.861
466.087,-93.924
466.304,-94.799
466.522,-97.329
466.739,-89.760
466.957,-87.974
467.174,-94.077
467.391,-91.917
467.609,-95.212
467.826,-93.047
468.043,-92.540
468.261,-96.870
468.478,-94.844
468.696,-96.336
468.913,-96.861
469.130,-101.038
469.348,-90.900
469.565,-100.083
469.783,-93.800
470.000,-95.403
470.217,-96.811
470.435,-96.563
470.652,-98.126
470.870,-97.645
471.087,-95.474
471.304,-96.705
471.522,-96.577
471.739,-97.120
471.957,-95.836
472.174,-97.422
472.391,-94.194
472.609,-93.517
472.826,-95.187
473.043,-95.218
473.261,-97.797
473.478,-102.064
473.696,-102.028
473.913,-95.156
474.130,-93.383
474.348,-88.666
474.565,-98.858
474.783,-100.064
475.000,-97.907
475.217,-99.651
475.435,-98.211
475.652,-98.804
475.870,-98.800
476.087,-99.313
476.304,-98.740
476.522,-97.768
476.739,-95.708
476.957,-93.492
477.174,-96.794
477.391,-97.865
477.609,-95.856
477.826,-98.547
478.043,-95.833
478.261,-96.905
478.478,-94.723
478.696,-98.175
478.913,-98.539
479.130,-91.285
479.348,-93.119
479.565,-98.830
479.783,-93.898
480.000,-77.538
480.217,-95.705
480.435,-101.146
480.652,-98.710
480.870,-97.025
481.087,-96.252
481.304,-99.011
481.522,-97.957
481.739,-96.445
481.957,-94.739
482.174,-93.939
482.391,-95.235
482.609,-95.153
482.826,-92.165
483.043,-95.067
483.261,-96.437
483.478,-98.827
483.696,-99.792
483.913,-90.384
484.130,-98.387
484.348,-95.513
484.565,-95.423
484.783,-96.902
485.000,-95.204
485.217,-97.721
485.435,-93.491
485.652,-84.216
485.870,-93.716
486.087,-91.355
486.304,-96.576
486.522,-98.242
486.739,-94.264
486.957,-95.598
487.174,-95.689
487.391,-94.944
487.609,-95.039
487.826,-96.523
488.043,-94.489
488.261,-93.311
488.478,-92.349
488.696,-96.262
488.913,-95.112
489.130,-98.892
489.348,-96.092
489.565,-96.134
489.783,-90.364
490.000,-85.067
490.217,-89.114
490.435,-92.951
490.652,-93.369
490.870,-94.531
491.087,-91.046
491.304,-81.869
491.522,-94.344
491.739,-89.253
491.957,-91.124
492.174,-95.163
492.391,-96.190
492.609,-90.901
492.826,-94.166
493.043,-95.854
493.261,-94.135
493.478,-94.400
493.696,-91.014
493.913,-94.694
494.130,-89.775
494.348,-92.696
494.565,-94.043
494.783,-95.872
495.000,-94.856
495.217,-94.952
495.435,-91.794
495.652,-93.689
495.870,-90.242
496.087,-94.078
496.304,-91.504
496.522,-91.900
496.739,-90.829
496.957,-85.758
497.174,-94.407
497.391,-86.070
497.609,-92.744
497.826,-90.770
498.043,-92.918
498.261,-89.679
498.478,-97.415
498.696,-97.550
498.913,-95.419
499.130,-93.508
499.348,-94.553
499.565,-95.277
499.783,-96.445
500.000,-90.367
