Frequency (Hz),Level (dBm)
501.39,-100.15
501.40,-102.89
501.41,-102.70
501.42,-100.51
501.43,-100.74
501.44,-102.31
501.45,-100.63
501.46,-99.92
501.48,-100.75
501.49,-102.28
501.50,-102.26
501.51,-100.20
501.52,-100.70
501.53,-98.52
501.54,-99.05
501.55,-100.85
501.56,-100.05
501.57,-98.01
501.58,-98.00
501.59,-97.17
501.61,-97.22
501.62,-98.48
501.63,-102.48
501.64,-101.20
501.65,-100.35
501.66,-99.16
501.67,-97.62
501.68,-97.51
501.69,-100.44
501.70,-99.69
501.71,-99.86
501.72,-98.16
501.74,-98.15
501.75,-99.69
501.76,-101.66
501.77,-100.02
501.78,-100.90
501.79,-100.67
501.80,-100.54
501.81,-99.14
501.82,-99.09
501.83,-98.74
501.84,-98.94
501.85,-98.15
501.87,-98.08
501.88,-97.59
501.89,-98.39
501.90,-98.65
501.91,-99.04
501.92,-98.60
501.93,-98.78
501.94,-98.88
501.95,-98.21
501.96,-97.60
501.97,-97.25
501.99,-97.79
502.00,-96.91
502.01,-96.91
502.02,-94.84
502.03,-95.57
502.04,-96.45
502.05,-96.52
502.06,-97.85
502.07,-95.80
502.08,-93.64
502.09,-93.51
502.10,-96.76
502.12,-99.24
502.13,-99.97
502.14,-98.77
502.15,-97.40
502.16,-96.93
502.17,-98.67
502.18,-98.67
502.19,-97.49
502.20,-97.41
502.21,-98.17
502.22,-98.02
502.23,-100.20
502.25,-97.98
502.26,-98.05
502.27,-100.05
502.28,-102.09
502.29,-98.39
502.30,-98.51
502.31,-100.37
502.32,-100.86
502.33,-101.28
502.34,-100.87
502.35,-102.92
502.36,-101.42
502.38,-102.28
502.39,-101.15
502.40,-101.15
502.41,-99.61
502.42,-97.48
502.43,-99.26
502.44,-98.79
502.45,-99.00
502.46,-100.99
502.47,-100.50
502.48,-97.73
502.50,-96.97
502.51,-96.18
502.52,-95.43
502.53,-94.86
502.54,-95.12
502.55,-96.46
502.56,-94.11
502.57,-89.96
502.58,-88.62
502.59,-90.43
502.60,-96.53
502.61,-96.38
502.63,-96.59
502.64,-96.06
502.65,-93.86
502.66,-94.19
502.67,-96.57
502.68,-100.37
502.69,-100.43
502.70,-100.32
502.71,-98.77
502.72,-98.71
502.73,-101.69
502.74,-101.45
502.76,-100.57
502.77,-100.72
502.78,-101.50
502.79,-101.39
502.80,-102.67
502.81,-103.78
502.82,-102.14
502.83,-102.01
502.84,-101.87
502.85,-103.27
502.86,-102.61
502.87,-100.92
502.89,-101.30
502.90,-101.80
502.91,-101.75
502.92,-98.87
502.93,-99.93
502.94,-99.59
502.95,-100.53
502.96,-100.42
502.97,-97.78
502.98,-96.12
502.99,-92.21
503.00,-91.83
503.02,-98.15
503.03,-97.29
503.04,-94.11
503.05,-93.50
503.06,-89.89
503.07,-87.57
503.08,-92.22
503.09,-94.46
503.10,-95.65
503.11,-96.23
503.12,-95.83
503.14,-93.82
503.15,-96.00
503.16,-98.43
503.17,-99.51
503.18,-100.87
503.19,-100.04
503.20,-100.08
503.21,-103.06
503.22,-102.06
503.23,-101.69
503.24,-98.93
503.25,-99.52
503.27,-101.20
503.28,-101.85
503.29,-101.31
503.30,-102.34
503.31,-101.02
503.32,-100.97
503.33,-100.46
503.34,-100.48
503.35,-101.05
503.36,-102.34
503.37,-101.99
503.38,-102.12
503.40,-102.07
503.41,-101.68
503.42,-101.94
503.43,-102.46
503.44,-101.51
503.45,-101.38
503.46,-101.88
503.47,-101.39
503.48,-99.37
503.49,-97.96
503.50,-97.81
503.51,-101.49
503.53,-101.63
503.54,-99.16
503.55,-97.65
503.56,-96.85
503.57,-100.20
503.58,-99.56
503.59,-98.80
503.60,-98.86
503.61,-99.80
503.62,-99.19
503.63,-99.75
503.64,-99.37
503.66,-99.62
503.67,-100.51
503.68,-99.59
503.69,-100.51
503.70,-100.49
503.71,-100.38
503.72,-102.18
503.73,-100.26
503.74,-98.87
503.75,-100.72
503.76,-100.25
503.78,-101.82
503.79,-96.83
503.80,-96.13
503.81,-96.52
503.82,-98.52
503.83,-98.99
503.84,-99.37
503.85,-99.21
503.86,-99.63
503.87,-98.85
503.88,-100.80
503.89,-99.99
503.91,-99.82
503.92,-102.25
503.93,-99.72
503.94,-99.86
503.95,-101.10
503.96,-101.39
503.97,-101.08
503.98,-102.05
503.99,-94.73
504.00,-94.62
504.01,-96.96
504.02,-100.73
504.04,-99.78
504.05,-100.62
504.06,-100.59
504.07,-100.30
504.08,-99.39
504.09,-99.60
504.10,-99.90
504.11,-100.42
504.12,-101.72
504.13,-102.03
504.14,-102.79
504.15,-101.14
504.17,-101.03
504.18,-99.48
504.19,-100.65
504.20,-100.46
504.21,-100.81
504.22,-102.91
504.23,-101.41
504.24,-101.21
504.25,-101.80
504.26,-101.25
504.27,-101.19
504.28,-100.23
504.30,-99.78
504.31,-100.03
504.32,-99.76
504.33,-100.52
504.34,-101.63
504.35,-99.50
504.36,-100.34
504.37,-99.50
504.38,-100.00
504.39,-100.71
504.40,-100.69
504.42,-102.62
504.43,-102.05
504.44,-102.59
504.45,-100.12
504.46,-99.81
504.47,-98.89
504.48,-99.21
504.49,-98.34
504.50,-98.04
504.51,-100.38
504.52,-98.74
504.53,-99.61
504.55,-99.26
504.56,-98.39
504.57,-99.37
504.58,-99.04
504.59,-99.72
504.60,-99.95
504.61,-100.83
504.62,-100.16
504.63,-100.11
504.64,-100.07
504.65,-99.34
504.66,-100.36
504.68,-99.90
504.69,-100.86
504.70,-99.60
504.71,-99.71
504.72,-101.68
504.73,-101.11
504.74,-100.56
504.75,-100.25
504.76,-100.27
504.77,-101.79
504.78,-101.31
504.79,-98.63
504.81,-100.58
504.82,-101.03
504.83,-99.39
504.84,-99.59
504.85,-100.64
504.86,-98.49
504.87,-98.18
504.88,-98.30
504.89,-98.90
504.90,-98.96
504.91,-97.41
504.92,-96.94
504.94,-100.78
504.95,-101.62
504.96,-102.02
504.97,-100.30
504.98,-99.24
504.99,-98.71
504.99,-99.26
505.00,-98.90
505.01,-99.36
505.02,-96.88
505.03,-96.13
505.04,-98.77
505.06,-99.24
505.07,-99.70
505.08,-98.65
505.09,-99.28
505.10,-98.01
505.11,-99.39
505.12,-96.51
505.13,-96.71
505.14,-99.85
505.15,-100.01
505.16,-101.06
505.17,-100.13
505.19,-95.37
505.20,-95.35
505.21,-97.85
505.22,-99.41
505.23,-98.89
505.24,-98.62
505.25,-98.36
505.26,-99.37
505.27,-99.33
505.28,-97.13
505.29,-97.92
505.30,-99.11
505.32,-98.80
505.33,-97.78
505.34,-97.74
505.35,-98.55
505.36,-98.90
505.37,-99.79
505.38,-100.63
505.39,-98.40
505.40,-94.38
505.41,-96.18
505.42,-97.27
505.43,-96.86
505.45,-97.23
505.46,-98.01
505.47,-99.46
505.48,-99.89
505.49,-98.51
505.50,-97.60
505.51,-98.14
505.52,-98.11
505.53,-99.82
505.54,-99.07
505.55,-99.11
505.56,-99.51
505.58,-98.82
505.59,-98.91
505.60,-98.82
505.61,-99.98
505.62,-99.11
505.63,-99.30
505.64,-99.27
505.65,-97.33
505.66,-101.22
505.67,-99.10
505.68,-99.04
505.70,-100.80
505.71,-99.49
505.72,-98.92
505.73,-100.75
505.74,-99.59
505.75,-99.67
505.76,-101.08
505.77,-101.24
505.78,-100.04
505.79,-99.57
505.80,-99.73
505.81,-98.13
505.83,-98.38
505.84,-99.39
505.85,-99.61
505.86,-98.61
505.87,-96.89
505.88,-96.69
505.89,-96.83
505.90,-98.74
505.91,-99.95
505.92,-99.57
505.93,-97.37
505.94,-96.16
505.96,-97.61
505.97,-99.40
505.98,-99.67
505.99,-99.62
506.00,-99.08
506.01,-98.05
506.02,-98.78
506.03,-99.04
506.04,-99.24
506.05,-99.79
506.06,-98.98
506.07,-98.98
506.09,-99.48
506.10,-100.05
506.11,-99.90
506.12,-99.22
506.13,-99.55
506.14,-100.18
506.15,-97.99
506.16,-97.75
506.17,-96.73
506.18,-96.72
506.19,-97.61
506.20,-97.44
506.22,-98.54
506.23,-98.68
506.24,-95.20
506.25,-94.97
506.26,-99.31
506.27,-99.75
506.28,-97.21
506.29,-98.59
506.30,-87.47
506.31,-86.93
506.32,-95.29
506.34,-100.47
506.35,-100.96
506.36,-99.87
506.37,-97.24
506.38,-96.09
506.39,-98.24
506.40,-100.37
506.41,-98.31
506.42,-98.63
506.43,-96.88
506.44,-99.21
506.45,-100.87
506.47,-98.55
506.48,-98.10
506.49,-98.24
506.50,-97.95
506.51,-98.31
506.52,-98.68
506.53,-97.57
506.54,-98.61
506.55,-97.28
506.56,-97.10
506.57,-98.31
506.58,-97.89
506.60,-97.94
506.61,-97.20
506.62,-97.01
506.63,-96.53
506.64,-98.07
506.65,-98.19
506.66,-97.11
506.67,-95.73
506.68,-97.42
506.69,-96.54
506.70,-96.40
506.71,-98.28
506.73,-99.48
506.74,-99.15
506.75,-99.80
506.76,-98.04
506.77,-97.86
506.78,-98.87
506.79,-97.35
506.80,-98.41
506.81,-99.29
506.82,-97.85
506.83,-99.37
506.84,-98.09
506.86,-97.61
506.87,-96.70
506.88,-99.30
506.89,-99.21
506.90,-100.02
506.91,-98.72
506.92,-97.51
506.93,-98.50
506.94,-97.76
506.95,-99.00
506.96,-99.43
506.98,-98.31
506.99,-98.26
507.00,-98.36
507.01,-99.44
507.02,-99.18
507.03,-98.13
507.04,-98.77
507.05,-99.30
507.06,-100.41
507.07,-99.03
507.08,-98.04
507.09,-99.16
507.11,-98.06
507.12,-97.43
507.13,-99.15
507.14,-99.00
507.15,-101.45
507.16,-99.51
507.17,-98.94
507.18,-99.02
507.19,-98.37
507.20,-97.70
507.21,-96.31
507.22,-96.48
507.24,-99.40
507.25,-98.75
507.26,-98.21
507.27,-100.14
507.28,-98.95
507.29,-98.58
507.30,-98.77
507.31,-99.23
507.32,-98.85
507.33,-99.98
507.34,-99.57
507.35,-101.63
507.37,-99.27
507.38,-98.73
507.39,-99.50
507.40,-99.24
507.41,-99.31
507.42,-99.12
507.43,-98.49
507.44,-98.67
507.45,-99.51
507.46,-99.07
507.47,-99.19
507.49,-95.51
507.50,-95.21
507.51,-98.93
507.52,-98.42
507.53,-98.72
507.54,-100.14
507.55,-97.28
507.56,-97.31
507.57,-100.30
507.58,-100.00
507.59,-101.93
507.60,-101.02
507.62,-100.46
507.63,-96.40
507.64,-98.91
507.65,-99.12
507.66,-99.77
507.67,-99.56
507.68,-98.60
507.69,-99.44
507.70,-97.97
507.71,-97.01
507.72,-98.39
507.73,-95.53
507.75,-95.04
507.76,-96.38
507.77,-97.37
507.78,-96.94
507.79,-98.31
507.80,-98.42
507.81,-97.61
507.82,-97.77
507.83,-98.00
507.84,-99.64
507.85,-101.72
507.86,-101.12
507.88,-99.72
507.89,-100.07
507.90,-101.20
507.91,-100.12
507.92,-98.49
507.93,-97.41
507.94,-97.62
507.95,-98.09
507.96,-98.50
507.97,-98.39
507.98,-99.71
507.99,-96.87
508.01,-96.94
508.02,-99.93
508.03,-100.51
508.04,-98.87
508.05,-98.18
508.06,-99.40
508.07,-101.54
508.08,-99.34
508.09,-99.27
508.10,-99.58
508.11,-98.67
508.13,-98.34
508.14,-98.97
508.15,-99.00
508.16,-95.93
508.17,-97.17
508.18,-99.23
508.19,-97.49
508.20,-100.49
508.21,-99.67
508.22,-95.61
508.23,-95.60
508.24,-96.49
508.26,-98.37
508.27,-96.80
508.28,-97.58
508.29,-99.10
508.30,-98.95
508.31,-98.56
508.32,-98.73
508.33,-99.76
508.34,-98.92
508.35,-101.19
508.36,-100.99
508.37,-100.17
508.39,-98.85
508.40,-100.72
508.41,-99.50
508.42,-99.64
508.43,-99.97
508.44,-97.93
508.45,-98.08
508.46,-99.62
508.47,-101.35
508.48,-100.37
508.49,-97.31
508.50,-97.25
508.52,-99.59
508.53,-100.16
508.54,-100.01
508.55,-100.45
508.56,-100.35
508.57,-101.24
508.58,-101.30
508.59,-101.18
508.60,-100.98
508.61,-97.53
508.62,-97.10
508.63,-93.36
508.65,-92.48
508.66,-92.56
508.67,-94.17
508.68,-95.10
508.69,-91.87
508.70,-89.18
508.71,-85.76
508.72,-86.14
508.73,-91.68
508.74,-92.76
508.75,-92.90
508.77,-93.60
508.78,-93.63
508.79,-94.02
508.80,-95.39
508.81,-96.83
508.82,-97.26
508.83,-97.46
508.84,-97.20
508.85,-97.25
508.86,-97.92
508.87,-97.70
508.88,-98.01
508.90,-101.46
508.91,-98.89
508.92,-98.44
508.93,-100.37
508.94,-98.03
508.95,-97.56
508.96,-99.53
508.97,-99.65
508.98,-99.32
508.99,-98.67
509.00,-99.69
509.01,-100.73
509.03,-100.56
509.04,-100.37
509.05,-100.27
509.06,-100.09
509.07,-99.12
509.08,-99.27
509.09,-99.85
509.10,-98.78
509.11,-99.94
509.12,-98.40
509.13,-99.71
509.14,-100.38
509.16,-99.80
509.17,-100.89
509.18,-101.68
509.19,-100.88
509.20,-97.99
509.21,-99.63
509.22,-100.69
509.23,-102.88
509.24,-99.74
509.25,-98.61
509.26,-102.99
509.27,-98.40
509.29,-98.97
509.30,-100.78
509.31,-100.65
509.32,-101.78
509.33,-100.55
509.34,-100.93
509.35,-100.56
509.36,-103.24
509.37,-103.29
509.38,-102.78
509.39,-101.68
509.41,-99.34
509.42,-99.96
509.43,-99.22
509.44,-98.63
509.45,-99.85
509.46,-101.33
509.47,-101.21
509.48,-100.66
509.49,-100.74
509.50,-100.96
509.51,-99.91
509.52,-101.13
509.54,-98.34
509.55,-98.17
509.56,-101.75
509.57,-100.68
509.58,-99.39
509.59,-100.45
509.60,-101.11
509.61,-99.00
509.62,-100.77
509.63,-101.08
509.64,-102.36
509.65,-101.46
509.67,-101.69
509.68,-101.57
509.69,-100.08
509.70,-101.28
509.71,-98.19
509.72,-98.01
509.73,-100.58
509.74,-99.79
509.75,-100.03
509.76,-99.95
509.77,-101.23
509.78,-102.30
509.80,-101.66
509.81,-101.48
509.82,-99.53
509.83,-100.36
509.84,-97.83
509.85,-97.61
509.86,-100.21
509.87,-98.96
509.88,-99.03
509.89,-98.43
509.90,-98.69
509.91,-98.66
509.93,-101.96
509.94,-102.00
509.95,-97.65
509.96,-99.05
509.97,-100.30
509.98,-97.24
509.98,-99.95
509.99,-95.69
510.00,-95.88
510.01,-100.86
510.02,-98.89
510.03,-98.79
510.05,-97.99
510.06,-99.64
510.07,-97.99
510.08,-97.72
510.09,-99.14
510.10,-99.47
510.11,-99.21
510.12,-98.80
510.13,-98.48
510.14,-98.61
510.15,-98.81
510.16,-98.65
510.18,-96.94
510.19,-96.58
510.20,-96.23
510.21,-98.85
510.22,-98.57
510.23,-101.63
510.24,-99.81
510.25,-100.66
510.26,-97.90
510.27,-97.97
510.28,-99.03
510.29,-98.97
510.31,-101.23
510.32,-101.28
510.33,-100.82
510.34,-99.14
510.35,-98.89
510.36,-99.81
510.37,-101.11
510.38,-101.82
510.39,-102.09
510.40,-100.58
510.41,-100.55
510.42,-102.94
510.44,-101.52
510.45,-101.19
510.46,-101.56
510.47,-101.59
510.48,-101.24
510.49,-101.99
510.50,-102.92
510.51,-101.35
510.52,-102.60
510.53,-100.59
510.54,-102.63
510.55,-100.47
510.57,-101.01
510.58,-101.14
510.59,-105.05
510.60,-102.74
510.61,-102.35
510.62,-105.90
510.63,-102.92
510.64,-100.75
510.65,-102.03
510.66,-98.19
510.67,-99.33
510.69,-103.07
510.70,-100.08
510.71,-99.57
510.72,-101.23
510.73,-100.37
510.74,-99.97
510.75,-99.87
510.76,-100.89
510.77,-99.60
510.78,-100.34
510.79,-102.48
510.80,-101.28
510.82,-101.53
510.83,-101.44
510.84,-100.82
510.85,-103.95
510.86,-105.22
510.87,-103.03
510.88,-100.99
510.89,-100.90
510.90,-102.53
510.91,-102.91
510.92,-102.36
510.93,-102.43
510.95,-102.88
510.96,-102.84
510.97,-101.50
510.98,-100.89
510.99,-103.37
511.00,-100.43
511.01,-100.36
511.02,-101.44
511.03,-101.22
511.04,-102.58
511.05,-103.22
511.06,-101.43
511.08,-99.21
511.09,-103.83
511.10,-102.56
511.11,-99.95
511.12,-101.39
511.13,-101.27
511.14,-100.69
511.15,-99.94
511.16,-101.76
511.17,-102.00
511.18,-101.67
511.19,-101.60
511.21,-102.38
511.22,-102.58
511.23,-102.26
511.24,-102.15
511.25,-102.90
511.26,-100.98
511.27,-99.81
511.28,-100.80
511.29,-102.88
511.30,-100.98
511.31,-100.57
511.33,-103.58
511.34,-102.02
511.35,-100.54
511.36,-99.60
511.37,-102.92
511.38,-101.69
511.39,-103.79
511.40,-103.66
511.41,-102.31
511.42,-102.36
511.43,-103.18
511.44,-100.28
511.46,-99.94
511.47,-98.61
511.48,-99.26
511.49,-101.73
511.50,-98.69
511.51,-98.65
511.52,-99.44
511.53,-92.72
511.54,-92.75
511.55,-99.21
511.56,-102.14
511.57,-99.51
511.59,-99.13
511.60,-98.80
511.61,-100.25
511.62,-101.23
511.63,-102.12
511.64,-101.93
511.65,-103.19
511.66,-102.69
511.67,-102.70
511.68,-103.29
511.69,-103.58
511.70,-101.67
511.72,-101.21
511.73,-102.57
511.74,-103.46
511.75,-104.00
511.76,-104.72
511.77,-103.50
511.78,-101.59
511.79,-103.18
511.80,-102.19
511.81,-103.05
511.82,-103.20
511.83,-103.70
511.85,-101.93
511.86,-101.30
511.87,-101.77
511.88,-101.91
511.89,-102.75
511.90,-103.75
511.91,-102.58
511.92,-102.98
511.93,-105.02
511.94,-100.88
511.95,-101.16
511.97,-105.11
511.98,-102.66
511.99,-103.03
512.00,-103.45
512.01,-101.99
512.02,-101.56
512.03,-103.88
512.04,-102.25
512.05,-102.21
512.06,-104.44
512.07,-107.32
512.08,-102.47
512.10,-102.92
512.11,-103.85
512.12,-102.51
512.13,-104.03
512.14,-105.52
512.15,-102.16
512.16,-101.78
512.17,-105.35
512.18,-104.15
512.19,-102.87
512.20,-102.05
512.21,-105.23
512.23,-105.31
512.24,-103.79
512.25,-103.39
512.26,-104.62
512.27,-105.73
512.28,-105.15
512.29,-106.45
512.30,-104.99
512.31,-103.05
512.32,-102.18
512.33,-102.10
512.34,-103.80
512.36,-102.77
512.37,-103.05
512.38,-102.27
512.39,-101.59
512.40,-101.81
512.41,-104.94
512.42,-103.13
512.43,-103.80
512.44,-103.58
512.45,-104.85
512.46,-104.41
512.48,-104.28
512.49,-102.37
512.50,-102.46
512.51,-104.50
512.52,-103.29
512.53,-102.89
512.54,-104.74
512.55,-104.25
512.56,-104.20
512.57,-103.92
512.58,-104.39
512.59,-105.39
512.61,-103.55
512.62,-104.37
512.63,-100.32
512.64,-103.66
512.65,-102.92
512.66,-101.46
512.67,-101.29
512.68,-101.38
512.69,-102.34
512.70,-102.67
512.71,-101.87
512.72,-101.25
512.74,-100.44
512.75,-100.19
512.76,-99.92
512.77,-101.54
512.78,-102.42
512.79,-103.25
512.80,-101.96
512.81,-102.02
512.82,-100.20
512.83,-100.11
512.84,-103.39
512.85,-101.27
512.87,-101.35
512.88,-102.87
512.89,-103.56
512.90,-102.69
512.91,-100.18
512.92,-101.48
512.93,-103.84
512.94,-102.95
512.95,-103.57
512.96,-103.94
512.97,-103.38
512.98,-104.55
513.00,-101.58
513.01,-102.24
513.02,-100.28
513.03,-101.02
513.04,-99.01
513.05,-97.46
513.06,-99.78
513.07,-99.71
513.08,-102.27
513.09,-103.44
513.10,-102.33
513.12,-99.49
513.13,-98.03
513.14,-101.12
513.15,-100.83
513.16,-100.89
513.17,-99.47
513.18,-101.29
513.19,-98.74
513.20,-97.12
513.21,-99.47
513.22,-100.89
513.23,-101.51
513.25,-103.26
513.26,-98.74
513.27,-93.20
513.28,-93.22
513.29,-93.25
513.30,-99.00
513.31,-99.15
513.32,-100.49
513.33,-98.08
513.34,-93.25
513.35,-93.06
513.36,-100.20
513.38,-100.53
513.39,-101.26
513.40,-100.82
513.41,-100.37
513.42,-97.62
513.43,-98.77
513.44,-101.20
513.45,-103.37
513.46,-103.26
513.47,-100.07
513.48,-98.69
513.49,-96.31
513.51,-99.49
513.52,-101.06
513.53,-102.30
513.54,-101.03
513.55,-102.00
513.56,-96.57
513.57,-95.87
513.58,-100.38
513.59,-100.42
513.60,-101.83
513.61,-102.02
513.62,-101.63
513.64,-98.95
513.65,-98.80
513.66,-102.89
513.67,-100.47
513.68,-102.44
513.69,-101.45
513.70,-100.72
513.71,-102.09
513.72,-101.90
513.73,-102.45
513.74,-101.47
513.76,-101.17
513.77,-100.35
513.78,-97.04
513.79,-97.06
513.80,-99.27
513.81,-99.07
513.82,-100.76
513.83,-100.29
513.84,-100.42
513.85,-101.16
513.86,-95.11
513.87,-94.86
513.89,-99.45
513.90,-101.05
513.91,-101.57
513.92,-99.05
513.93,-98.16
513.94,-98.26
513.95,-99.98
513.96,-99.68
513.97,-100.01
513.98,-100.50
513.99,-101.29
514.00,-99.88
514.02,-99.30
514.03,-100.05
514.04,-100.18
514.05,-99.90
514.06,-100.42
514.07,-98.68
514.08,-98.73
514.09,-101.34
514.10,-101.86
514.11,-100.38
514.12,-101.94
514.13,-102.31
514.15,-101.87
514.16,-99.84
514.17,-98.81
514.18,-101.21
514.19,-100.87
514.20,-100.56
514.21,-101.41
514.22,-100.75
514.23,-100.61
514.24,-98.84
514.25,-99.81
514.26,-101.89
514.28,-97.17
514.29,-97.06
514.30,-96.98
514.31,-97.00
514.32,-98.92
514.33,-99.10
514.34,-95.59
514.35,-91.05
514.36,-91.02
514.37,-97.01
514.38,-97.78
514.40,-98.25
514.41,-97.58
514.42,-97.75
514.43,-98.67
514.44,-98.53
514.45,-98.38
514.46,-101.60
514.47,-104.82
514.48,-102.32
514.49,-101.71
514.50,-101.25
514.51,-101.65
514.53,-102.23
514.54,-103.29
514.55,-101.69
514.56,-101.29
514.57,-104.02
514.58,-103.90
514.59,-103.96
514.60,-106.79
514.61,-101.59
514.62,-101.53
514.63,-103.75
514.64,-105.86
514.66,-105.65
514.67,-105.56
514.68,-105.95
514.69,-105.95
514.70,-105.92
514.71,-102.86
514.72,-102.75
514.73,-103.41
514.74,-104.13
514.75,-102.21
514.76,-103.43
514.77,-104.39
514.79,-104.54
514.80,-104.52
514.81,-105.26
514.82,-104.90
514.83,-103.53
514.84,-102.07
514.85,-102.01
514.86,-103.40
514.87,-104.26
514.88,-104.74
514.89,-105.02
514.90,-106.21
514.92,-106.48
514.93,-105.46
514.94,-105.62
514.95,-105.64
514.96,-107.26
514.97,-105.72
514.97,-106.68
514.98,-103.99
514.99,-104.16
515.00,-106.67
515.01,-107.05
515.02,-105.80
515.04,-106.43
515.05,-103.94
515.06,-103.71
515.07,-106.77
515.08,-106.26
515.09,-103.09
515.10,-104.73
515.11,-106.58
515.12,-104.02
515.13,-103.62
515.14,-105.72
515.15,-103.26
515.17,-103.10
515.18,-106.16
515.19,-101.41
515.20,-100.64
515.21,-104.99
515.22,-106.15
515.23,-105.97
515.24,-104.20
515.25,-102.37
515.26,-102.93
515.27,-106.46
515.28,-106.26
515.30,-104.21
515.31,-103.63
515.32,-105.03
515.33,-105.40
515.34,-104.23
515.35,-102.89
515.36,-105.35
515.37,-107.77
515.38,-104.56
515.39,-104.18
515.40,-104.57
515.41,-104.78
515.43,-105.32
515.44,-104.56
515.45,-105.63
515.46,-104.31
515.47,-104.26
515.48,-106.58
515.49,-103.60
515.50,-104.26
515.51,-104.88
515.52,-103.37
515.53,-102.69
515.54,-106.51
515.56,-104.08
515.57,-101.76
515.58,-103.16
515.59,-103.61
515.60,-103.13
515.61,-106.42
515.62,-105.64
515.63,-103.05
515.64,-106.22
515.65,-105.89
515.66,-103.43
515.68,-104.30
515.69,-103.31
515.70,-101.70
515.71,-104.32
515.72,-102.85
515.73,-101.60
515.74,-104.48
515.75,-105.04
515.76,-102.00
515.77,-102.22
515.78,-99.86
515.79,-100.33
515.81,-104.65
515.82,-102.39
515.83,-101.72
515.84,-102.58
515.85,-104.46
515.86,-102.57
515.87,-102.91
515.88,-104.73
515.89,-101.04
515.90,-99.64
515.91,-102.62
515.92,-102.05
515.94,-100.84
515.95,-103.94
515.96,-100.93
515.97,-100.84
515.98,-102.91
515.99,-98.78
516.00,-96.89
516.01,-99.42
516.02,-100.98
516.03,-101.12
516.04,-97.98
516.05,-98.11
516.07,-97.83
516.08,-95.87
516.09,-93.65
516.10,-93.54
516.11,-93.62
516.12,-94.31
516.13,-95.03
516.14,-98.69
516.15,-99.65
516.16,-101.15
516.17,-101.01
516.18,-102.29
516.20,-101.72
516.21,-100.66
516.22,-104.75
516.23,-103.61
516.24,-102.98
516.25,-103.56
516.26,-104.45
516.27,-102.97
516.28,-102.92
516.29,-105.00
516.30,-102.69
516.32,-104.24
516.33,-101.89
516.34,-101.84
516.35,-103.25
516.36,-100.89
516.37,-99.58
516.38,-103.02
516.39,-105.28
516.40,-104.52
516.41,-104.58
516.42,-106.64
516.43,-103.61
516.45,-103.75
516.46,-105.23
516.47,-103.47
516.48,-103.53
516.49,-106.69
516.50,-102.58
516.51,-101.54
516.52,-102.79
516.53,-104.75
516.54,-104.37
516.55,-104.13
516.56,-105.67
516.58,-103.24
516.59,-103.20
516.60,-102.00
516.61,-102.27
516.62,-102.70
516.63,-102.79
516.64,-104.16
516.65,-104.19
516.66,-105.57
516.67,-103.90
516.68,-103.29
516.69,-105.84
516.71,-104.81
516.72,-104.27
516.73,-106.71
516.74,-103.16
516.75,-101.83
516.76,-103.64
516.77,-103.19
516.78,-103.04
