Frequency_MHz,Power_dBm
400.000,-73.918
400.217,-70.948
400.435,-69.008
400.652,-83.879
400.870,-87.243
401.087,-86.929
401.304,-82.843
401.522,-83.808
401.739,-85.756
401.957,-83.665
402.174,-85.768
402.391,-82.390
402.609,-81.647
402.826,-80.622
403.043,-84.665
403.261,-84.103
403.478,-84.823
403.696,-85.799
403.913,-84.405
404.130,-82.091
404.348,-85.970
404.565,-87.278
404.783,-86.522
405.000,-90.554
405.217,-89.330
405.435,-88.759
405.652,-76.296
405.870,-87.422
406.087,-85.103
406.304,-91.557
406.522,-88.804
406.739,-87.549
406.957,-82.892
407.174,-85.854
407.391,-87.413
407.609,-87.713
407.826,-87.965
408.043,-85.753
408.261,-84.137
408.478,-80.467
408.696,-84.721
408.913,-86.886
409.130,-90.257
409.348,-87.685
409.565,-87.089
409.783,-84.489
410.000,-87.859
410.217,-79.811
410.435,-75.312
410.652,-63.042
410.870,-73.747
411.087,-86.065
411.304,-78.807
411.522,-89.241
411.739,-89.853
411.957,-86.417
412.174,-85.986
412.391,-87.131
412.609,-87.720
412.826,-81.737
413.043,-81.711
413.261,-89.681
413.478,-83.166
413.696,-87.011
413.913,-83.458
414.130,-88.371
414.348,-90.621
414.565,-89.380
414.783,-87.343
415.000,-92.088
415.217,-89.774
415.435,-89.757
415.652,-90.407
415.870,-90.716
416.087,-92.939
416.304,-92.012
416.522,-88.728
416.739,-89.759
416.957,-84.038
417.174,-89.631
417.391,-87.741
417.609,-90.314
417.826,-90.475
418.043,-93.456
418.261,-91.392
418.478,-90.581
418.696,-92.889
418.913,-90.459
419.130,-93.427
419.348,-90.442
419.565,-92.441
419.783,-90.050
420.000,-91.128
420.217,-90.415
420.435,-91.572
420.652,-88.826
420.870,-88.817
421.087,-91.707
421.304,-77.089
421.522,-88.292
421.739,-92.677
421.957,-90.169
422.174,-91.112
422.391,-91.652
422.609,-85.892
422.826,-90.166
423.043,-82.740
423.261,-88.441
423.478,-85.218
423.696,-91.190
423.913,-87.459
424.130,-91.596
424.348,-92.256
424.565,-91.513
424.783,-91.265
425.000,-95.412
425.217,-92.334
425.435,-87.357
425.652,-91.212
425.870,-86.315
426.087,-89.894
426.304,-89.822
426.522,-91.589
426.739,-89.554
426.957,-89.658
427.174,-96.339
427.391,-93.972
427.609,-89.541
427.826,-91.356
428.043,-89.169
428.261,-89.693
428.478,-93.754
428.696,-77.690
428.913,-90.846
429.130,-91.793
429.348,-93.286
429.565,-91.804
429.783,-91.326
430.000,-91.898
430.217,-93.695
430.435,-93.017
430.652,-94.543
