Frequency_MHz,Power_dBm
400.000,-73.515
400.217,-72.220
400.435,-71.465
400.652,-79.570
400.870,-84.862
401.087,-85.710
401.304,-82.695
401.522,-81.109
401.739,-85.403
401.957,-83.064
402.174,-83.909
402.391,-85.099
402.609,-83.894
402.826,-81.661
403.043,-81.358
403.261,-79.215
403.478,-83.789
403.696,-85.411
403.913,-86.969
404.130,-84.458
404.348,-83.642
404.565,-85.887
404.783,-93.965
405.000,-87.109
405.217,-87.404
405.435,-86.756
405.652,-78.083
405.870,-87.428
406.087,-86.484
406.304,-88.366
406.522,-90.834
406.739,-86.058
406.957,-87.355
407.174,-82.382
407.391,-88.307
407.609,-85.686
407.826,-88.381
408.043,-86.486
408.261,-86.350
408.478,-86.048
408.696,-85.858
408.913,-88.996
409.130,-83.501
409.348,-90.720
409.565,-91.831
409.783,-85.891
410.000,-85.435
410.217,-80.167
410.435,-80.840
410.652,-65.419
410.870,-76.952
411.087,-84.475
411.304,-81.030
411.522,-86.472
411.739,-83.147
411.957,-87.047
412.174,-85.070
412.391,-83.484
412.609,-87.790
412.826,-84.748
413.043,-85.386
413.261,-87.784
413.478,-86.087
413.696,-87.399
413.913,-87.418
414.130,-84.618
414.348,-90.484
414.565,-89.585
414.783,-89.400
415.000,-88.916
415.217,-87.642
415.435,-88.930
415.652,-92.999
415.870,-92.214
416.087,-89.527
416.304,-91.724
416.522,-86.843
416.739,-93.683
416.957,-84.489
417.174,-92.287
417.391,-85.971
417.609,-87.353
417.826,-88.798
418.043,-91.091
418.261,-90.529
418.478,-93.195
418.696,-90.637
418.913,-92.426
419.130,-92.119
419.348,-92.121
419.565,-89.689
419.783,-89.673
420.000,-91.329
420.217,-91.515
420.435,-91.351
420.652,-89.714
420.870,-89.641
421.087,-89.457
421.304,-78.883
421.522,-87.437
421.739,-89.427
421.957,-92.291
422.174,-90.163
422.391,-88.313
422.609,-81.340
422.826,-87.013
423.043,-81.365
423.261,-88.411
423.478,-86.088
423.696,-92.992
423.913,-88.786
424.130,-92.891
424.348,-92.241
424.565,-92.092
424.783,-91.844
425.000,-93.805
425.217,-89.706
425.435,-89.962
425.652,-91.324
425.870,-85.493
426.087,-90.882
426.304,-93.745
426.522,-91.860
426.739,-93.012
426.957,-93.167
427.174,-91.978
427.391,-88.194
427.609,-92.976
427.826,-88.259
428.043,-89.521
428.261,-85.824
428.478,-91.238
428.696,-78.263
428.913,-90.271
429.130,-91.320
429.348,-91.026
429.565,-92.078
429.783,-95.607
430.000,-91.115
430.217,-93.207
430.435,-93.469
430.652,-90.612
430.870,-91.938
431.087,-87.389
431.304,-91.485
431.522,-85.585
431.739,-92.652
431.957,-92.016
432.174,-96.057
432.391,-90.857
432.609,-96.357
432.826,-91.148
433.043,-95.737
433.261,-90.936
433.478,-90.202
433.696,-98.280
433.913,-88.735
434.130,-85.947
434.348,-78.716
434.565,-94.402
434.783,-90.956
435.000,-92.442
435.217,-93.665
435.435,-92.209
435.652,-88.386
435.870,-89.867
436.087,-93.673
436.304,-89.079
436.522,-88.344
436.739,-90.088
436.957,-89.659
437.174,-82.946
437.391,-86.296
437.609,-92.647
437.826,-90.137
438.043,-90.209
438.261,-94.398
438.478,-89.793
438.696,-91.167
438.913,-97.908
439.130,-91.456
439.348,-89.203
439.565,-92.987
439.783,-88.462
440.000,-77.931
440.217,-85.774
440.435,-87.820
440.652,-87.996
440.870,-95.759
441.087,-91.935
441.304,-88.774
441.522,-87.562
441.739,-90.098
441.957,-88.933
442.174,-87.956
442.391,-87.599
442.609,-85.459
