Frequency_MHz,Power_dBm
400.000,-70.880
400.217,-78.400
400.435,-86.872
400.652,-90.927
400.870,-61.205
401.087,-75.259
401.304,-85.182
401.522,-83.144
401.739,-83.136
401.957,-84.974
402.174,-82.211
402.391,-84.395
402.609,-83.002
402.826,-81.282
403.043,-80.539
403.261,-81.828
403.478,-84.831
403.696,-84.079
403.913,-83.391
404.130,-81.344
404.348,-84.287
404.565,-88.542
404.783,-87.662
405.000,-87.682
405.217,-88.056
405.435,-88.034
405.652,-76.964
405.870,-89.486
406.087,-87.650
406.304,-89.706
406.522,-86.012
406.739,-87.483
406.957,-86.291
407.174,-84.223
407.391,-85.909
407.609,-87.413
407.826,-83.850
408.043,-84.122
408.261,-82.635
408.478,-83.393
408.696,-84.656
408.913,-86.908
409.130,-85.707
409.348,-87.714
409.565,-90.378
409.783,-85.467
410.000,-89.069
410.217,-85.399
410.435,-82.276
410.652,-75.427
410.870,-84.092
411.087,-87.351
411.304,-78.692
411.522,-89.071
411.739,-87.165
411.957,-88.791
412.174,-86.884
412.391,-86.390
412.609,-85.616
412.826,-84.256
413.043,-85.676
413.261,-86.916
413.478,-88.592
413.696,-84.376
413.913,-86.493
414.130,-89.877
414.348,-86.347
414.565,-87.946
414.783,-88.060
415.000,-92.630
415.217,-88.185
415.435,-84.925
415.652,-83.416
415.870,-90.801
416.087,-94.828
416.304,-89.738
416.522,-90.517
416.739,-89.312
416.957,-84.023
417.174,-91.638
417.391,-87.180
417.609,-89.307
417.826,-86.621
418.043,-90.960
418.261,-87.773
418.478,-88.567
418.696,-91.467
418.913,-89.043
419.130,-90.177
419.348,-88.172
419.565,-90.125
419.783,-89.295
420.000,-88.636
420.217,-92.113
420.435,-92.237
420.652,-89.350
420.870,-91.954
421.087,-88.814
421.304,-75.853
421.522,-86.312
421.739,-89.963
421.957,-87.241
422.174,-87.971
422.391,-88.751
422.609,-83.764
422.826,-90.396
423.043,-81.978
423.261,-91.655
423.478,-88.358
423.696,-92.977
423.913,-90.698
424.130,-88.577
424.348,-93.796
424.565,-91.754
424.783,-91.767
425.000,-89.045
425.217,-92.324
425.435,-89.829
425.652,-93.118
425.870,-86.663
426.087,-89.521
426.304,-92.759
426.522,-91.024
426.739,-88.832
426.957,-91.898
427.174,-94.129
427.391,-88.718
427.609,-89.490
427.826,-92.384
428.043,-92.764
428.261,-87.106
428.478,-93.277
428.696,-78.133
428.913,-89.922
429.130,-92.182
429.348,-92.431
429.565,-93.954
429.783,-89.524
430.000,-89.445
430.217,-92.040
430.435,-90.322
430.652,-92.781
430.870,-92.577
431.087,-84.517
431.304,-85.644
431.522,-86.733
431.739,-90.195
431.957,-90.323
432.174,-93.782
432.391,-93.759
432.609,-94.264
432.826,-93.360
433.043,-92.159
433.261,-93.824
433.478,-93.776
433.696,-89.869
433.913,-90.464
434.130,-88.245
434.348,-80.136
434.565,-92.165
434.783,-91.129
435.000,-97.707
435.217,-91.277
435.435,-90.263
435.652,-91.866
435.870,-91.186
436.087,-89.689
436.304,-90.964
436.522,-89.792
436.739,-89.872
436.957,-89.225
437.174,-85.292
437.391,-89.021
437.609,-91.388
437.826,-93.884
438.043,-91.313
438.261,-94.218
438.478,-92.177
438.696,-91.686
438.913,-92.755
439.130,-90.431
439.348,-91.679
439.565,-91.676
439.783,-88.431
440.000,-76.799
440.217,-88.508
440.435,-88.256
440.652,-91.581
440.870,-90.645
441.087,-88.813
441.304,-90.859
441.522,-88.725
441.739,-87.214
441.957,-90.412
442.174,-88.262
442.391,-88.775
442.609,-89.459
442.826,-85.811
443.043,-85.718
443.261,-86.455
443.478,-87.799
443.696,-89.240
443.913,-88.515
444.130,-85.517
444.348,-85.600
444.565,-88.120
444.783,-90.034
445.000,-86.742
445.217,-80.571
445.435,-67.737
445.652,-76.978
445.870,-79.633
446.087,-83.773
446.304,-82.802
446.522,-87.085
446.739,-89.404
446.957,-90.775
447.174,-89.427
447.391,-90.213
447.609,-89.365
447.826,-89.954
448.043,-87.213
448.261,-89.586
448.478,-82.635
448.696,-87.724
448.913,-89.339
449.130,-92.657
449.348,-86.412
449.565,-88.551
449.783,-85.849
450.000,-90.271
450.217,-90.690
450.435,-89.579
450.652,-92.747
450.870,-92.062
451.087,-88.634
451.304,-83.547
451.522,-93.256
451.739,-90.649
451.957,-92.328
452.174,-94.161
452.391,-89.990
452.609,-92.474
452.826,-90.798
453.043,-91.094
453.261,-93.066
453.478,-90.676
453.696,-89.655
453.913,-89.072
454.130,-90.352
454.348,-89.133
454.565,-93.170
454.783,-92.602
455.000,-93.271
