Frequency (Hz),Level (dBm)
502.56,-97.00
502.57,-93.20
502.58,-90.06
502.59,-91.25
502.60,-96.07
502.61,-96.10
502.63,-97.41
502.64,-98.20
502.65,-96.89
502.66,-97.18
502.67,-99.79
502.68,-100.07
502.69,-101.15
502.70,-99.12
502.71,-98.12
502.72,-100.01
502.73,-100.73
502.74,-102.78
502.76,-103.44
502.77,-102.90
502.78,-102.87
502.79,-101.77
502.80,-102.62
502.81,-102.86
502.82,-102.20
502.83,-102.33
502.84,-102.01
502.85,-100.80
502.86,-100.86
502.87,-99.58
502.89,-100.52
502.90,-103.07
502.91,-103.38
502.92,-104.67
502.93,-102.75
502.94,-104.83
502.95,-102.26
502.96,-101.13
502.97,-99.89
502.98,-98.04
502.99,-96.33
503.00,-96.47
503.02,-98.67
503.03,-97.34
503.04,-95.82
503.05,-93.85
503.06,-90.49
503.07,-88.76
503.08,-94.54
503.09,-97.88
503.10,-97.23
503.11,-96.96
503.12,-97.31
503.14,-96.28
503.15,-96.16
503.16,-99.70
503.17,-100.38
503.18,-101.06
503.19,-99.45
503.20,-101.58
503.21,-101.68
503.22,-103.27
503.23,-102.47
503.24,-101.85
503.25,-102.77
503.27,-103.08
503.28,-103.83
503.29,-103.81
503.30,-101.86
503.31,-102.91
503.32,-103.73
503.33,-104.24
503.34,-103.87
503.35,-102.72
503.36,-102.76
503.37,-102.65
503.38,-102.92
503.40,-102.28
503.41,-101.50
503.42,-101.36
503.43,-102.30
503.44,-102.72
503.45,-102.29
503.46,-102.73
503.47,-101.97
503.48,-102.65
503.49,-100.54
503.50,-100.04
503.51,-100.35
503.53,-99.45
503.54,-99.90
503.55,-97.71
503.56,-97.20
503.57,-99.53
503.58,-100.35
503.59,-100.94
503.60,-102.28
503.61,-102.26
503.62,-103.92
503.63,-102.81
503.64,-102.79
503.66,-101.28
503.67,-100.64
503.68,-100.89
503.69,-101.04
503.70,-101.99
503.71,-103.86
503.72,-103.04
503.73,-102.26
503.74,-102.30
503.75,-102.63
503.76,-102.77
503.78,-99.97
503.79,-98.95
503.80,-95.79
503.81,-94.62
503.82,-95.79
503.83,-96.25
503.84,-99.45
503.85,-100.52
503.86,-98.18
503.87,-99.30
503.88,-102.81
503.89,-102.83
503.91,-103.01
503.92,-103.64
503.93,-104.61
503.94,-103.50
503.95,-102.22
503.96,-102.10
503.97,-101.31
503.98,-98.16
503.99,-93.45
504.00,-93.03
504.01,-95.45
504.02,-101.59
504.04,-98.88
504.05,-98.62
504.06,-101.77
504.07,-102.46
504.08,-98.54
504.09,-98.71
504.10,-101.55
504.11,-99.83
504.12,-100.13
504.13,-100.61
504.14,-101.10
504.15,-100.76
504.17,-99.35
504.18,-100.11
504.19,-100.74
504.20,-100.52
504.21,-100.68
504.22,-100.31
504.23,-102.83
504.24,-102.16
504.25,-101.12
504.26,-101.58
504.27,-102.87
504.28,-101.78
504.30,-98.92
504.31,-98.89
504.32,-100.51
504.33,-100.03
504.34,-100.20
504.35,-99.67
504.36,-100.42
504.37,-100.39
504.38,-100.75
504.39,-100.71
504.40,-102.10
504.42,-102.05
504.43,-103.04
504.44,-103.70
504.45,-102.67
504.46,-102.87
504.47,-100.79
504.48,-99.57
504.49,-100.76
504.50,-102.14
504.51,-102.22
504.52,-99.38
504.53,-100.50
504.55,-100.06
504.56,-100.83
504.57,-101.76
504.58,-101.22
504.59,-100.57
504.60,-100.92
504.61,-99.48
504.62,-100.70
504.63,-101.65
504.64,-102.83
504.65,-100.84
504.66,-102.81
504.68,-101.64
504.69,-102.44
504.70,-99.78
504.71,-100.05
504.72,-101.43
504.73,-102.68
504.74,-101.39
504.75,-100.88
504.76,-102.76
504.77,-102.03
504.78,-101.99
504.79,-102.53
504.81,-100.48
504.82,-100.83
504.83,-101.23
504.84,-102.08
504.85,-101.24
504.86,-101.72
504.87,-100.41
504.88,-100.31
504.89,-100.83
504.90,-100.17
504.91,-101.01
504.92,-100.24
504.94,-100.28
504.95,-101.64
504.96,-101.56
504.97,-101.68
504.98,-100.56
504.99,-101.49
504.99,-99.57
505.00,-98.06
505.01,-99.33
505.02,-100.10
505.03,-100.81
505.04,-101.24
505.06,-100.65
505.07,-101.06
505.08,-100.52
505.09,-101.21
505.10,-98.08
505.11,-97.81
505.12,-98.07
505.13,-98.00
505.14,-98.26
505.15,-97.08
505.16,-100.53
505.17,-99.83
505.19,-101.28
505.20,-101.37
505.21,-97.10
505.22,-97.64
505.23,-99.13
505.24,-99.67
505.25,-102.44
505.26,-100.99
505.27,-98.99
505.28,-99.22
505.29,-100.23
505.30,-99.53
505.32,-99.64
505.33,-99.84
505.34,-99.43
505.35,-100.00
505.36,-100.38
505.37,-100.21
505.38,-99.41
505.39,-98.95
505.40,-95.67
505.41,-95.95
505.42,-99.17
505.43,-98.97
505.45,-97.31
505.46,-97.17
505.47,-99.16
505.48,-100.72
505.49,-100.69
505.50,-98.86
505.51,-99.00
505.52,-100.95
505.53,-100.54
505.54,-100.62
505.55,-100.85
505.56,-100.01
505.58,-98.53
505.59,-98.55
505.60,-100.90
505.61,-100.65
505.62,-100.61
505.63,-101.44
505.64,-103.70
505.65,-100.15
505.66,-100.40
505.67,-99.73
505.68,-100.03
505.70,-99.84
505.71,-98.94
505.72,-100.57
505.73,-100.46
505.74,-101.13
505.75,-99.84
505.76,-99.76
505.77,-100.39
505.78,-100.53
505.79,-99.99
505.80,-98.52
505.81,-101.53
505.83,-100.58
505.84,-100.27
505.85,-98.97
505.86,-98.75
505.87,-98.89
505.88,-97.05
505.89,-96.02
505.90,-98.30
505.91,-98.78
505.92,-99.24
505.93,-92.67
505.94,-90.56
505.96,-94.64
505.97,-97.80
505.98,-99.21
505.99,-97.28
506.00,-98.66
506.01,-98.84
506.02,-96.81
506.03,-98.56
506.04,-98.03
506.05,-98.23
506.06,-100.69
506.07,-97.53
506.09,-97.63
506.10,-98.68
506.11,-99.44
506.12,-99.01
506.13,-98.75
506.14,-100.57
506.15,-98.91
506.16,-98.78
506.17,-101.07
506.18,-100.26
506.19,-99.28
506.20,-100.49
506.22,-99.97
506.23,-101.61
506.24,-98.94
506.25,-99.98
506.26,-101.82
506.27,-101.43
506.28,-100.08
506.29,-101.98
506.30,-90.74
506.31,-88.49
506.32,-94.88
506.34,-99.53
506.35,-101.80
506.36,-101.61
506.37,-100.21
506.38,-99.69
506.39,-100.58
506.40,-100.58
506.41,-97.22
506.42,-98.00
506.43,-102.18
506.44,-100.21
506.45,-100.83
506.47,-100.15
506.48,-99.46
506.49,-100.55
506.50,-98.65
506.51,-98.71
506.52,-98.77
506.53,-100.99
506.54,-100.91
506.55,-101.50
506.56,-100.24
506.57,-98.99
506.58,-99.46
506.60,-100.41
506.61,-98.77
506.62,-99.47
506.63,-98.61
506.64,-98.87
506.65,-99.38
506.66,-99.60
506.67,-97.61
506.68,-97.61
506.69,-100.82
506.70,-100.37
506.71,-100.78
506.73,-100.06
506.74,-100.12
506.75,-100.90
506.76,-100.60
506.77,-99.63
506.78,-98.34
506.79,-99.15
506.80,-100.06
506.81,-99.85
506.82,-100.49
506.83,-100.88
506.84,-102.59
506.86,-101.40
506.87,-102.72
506.88,-101.23
506.89,-101.11
506.90,-101.10
506.91,-103.40
506.92,-102.67
506.93,-102.83
506.94,-100.50
506.95,-100.02
506.96,-99.74
506.98,-101.50
506.99,-100.33
507.00,-101.03
507.01,-101.74
507.02,-100.83
507.03,-100.88
507.04,-100.46
507.05,-100.86
507.06,-100.62
507.07,-100.18
507.08,-99.96
507.09,-98.13
507.11,-98.10
507.12,-100.54
507.13,-99.48
507.14,-99.58
507.15,-101.94
507.16,-99.68
507.17,-98.85
507.18,-102.09
507.19,-99.42
507.20,-99.87
507.21,-100.58
507.22,-101.95
507.24,-101.65
507.25,-101.90
507.26,-102.17
507.27,-102.88
507.28,-102.39
507.29,-101.16
507.30,-100.00
507.31,-99.38
507.32,-100.70
507.33,-102.39
507.34,-101.40
507.35,-100.61
507.37,-101.60
507.38,-102.56
507.39,-101.96
507.40,-101.25
507.41,-101.66
507.42,-101.62
507.43,-101.78
507.44,-102.33
507.45,-100.69
507.46,-101.76
507.47,-100.82
507.49,-101.15
507.50,-102.31
507.51,-101.71
507.52,-102.31
507.53,-104.20
507.54,-102.39
507.55,-102.30
507.56,-101.95
507.57,-102.46
507.58,-100.37
507.59,-102.55
507.60,-101.57
507.62,-104.52
507.63,-102.38
507.64,-99.77
507.65,-99.98
507.66,-101.02
507.67,-102.15
507.68,-101.60
507.69,-101.77
507.70,-101.63
507.71,-100.91
507.72,-101.93
507.73,-98.46
507.75,-98.39
507.76,-102.66
507.77,-102.51
507.78,-99.96
507.79,-99.05
507.80,-102.48
507.81,-102.41
507.82,-100.10
507.83,-100.64
507.84,-99.87
507.85,-99.63
507.86,-101.19
507.88,-101.97
507.89,-102.18
507.90,-101.67
507.91,-101.26
507.92,-103.78
507.93,-101.67
507.94,-101.13
507.95,-102.18
507.96,-101.28
507.97,-101.45
507.98,-104.58
507.99,-102.59
508.01,-101.89
508.02,-100.68
508.03,-101.52
508.04,-100.72
508.05,-101.76
508.06,-100.56
508.07,-102.08
508.08,-100.14
508.09,-100.92
508.10,-100.77
508.11,-101.34
508.13,-101.40
508.14,-101.38
508.15,-99.50
508.16,-99.58
508.17,-100.22
508.18,-101.55
508.19,-102.00
508.20,-101.35
508.21,-98.69
508.22,-97.61
508.23,-97.76
508.24,-101.06
508.26,-101.99
508.27,-102.16
508.28,-101.62
508.29,-100.74
508.30,-101.99
508.31,-101.91
508.32,-101.98
508.33,-102.41
508.34,-102.92
508.35,-102.48
508.36,-102.15
508.37,-102.02
508.39,-103.69
508.40,-102.66
508.41,-102.64
508.42,-102.91
508.43,-102.27
508.44,-101.87
508.45,-102.77
508.46,-102.57
508.47,-101.66
508.48,-101.49
508.49,-100.40
508.50,-101.44
508.52,-102.76
508.53,-102.01
508.54,-101.73
508.55,-103.51
508.56,-102.11
508.57,-101.33
508.58,-101.87
508.59,-100.67
508.60,-100.76
508.61,-99.12
508.62,-94.74
508.63,-94.76
508.65,-94.05
508.66,-93.03
508.67,-93.06
508.68,-94.38
508.69,-93.71
508.70,-89.17
508.71,-86.89
508.72,-87.32
508.73,-93.13
508.74,-92.75
508.75,-94.63
508.77,-95.43
508.78,-95.26
508.79,-96.20
508.80,-94.62
508.81,-95.00
508.82,-101.05
508.83,-100.46
508.84,-100.25
508.85,-101.29
508.86,-102.00
508.87,-101.84
508.88,-99.91
508.90,-101.35
508.91,-102.18
508.92,-102.98
508.93,-103.48
508.94,-105.57
508.95,-100.84
508.96,-101.86
508.97,-102.32
508.98,-102.36
508.99,-103.87
509.00,-102.63
509.01,-102.95
509.03,-101.66
509.04,-101.82
509.05,-102.58
509.06,-102.51
509.07,-104.24
509.08,-104.77
509.09,-101.87
509.10,-101.57
509.11,-102.51
509.12,-101.85
509.13,-101.81
509.14,-102.53
509.16,-102.44
509.17,-100.47
509.18,-100.03
509.19,-99.74
509.20,-95.94
509.21,-98.78
509.22,-99.93
509.23,-99.82
509.24,-101.41
509.25,-100.69
509.26,-100.94
509.27,-100.64
509.29,-100.29
509.30,-104.20
509.31,-101.51
509.32,-101.42
509.33,-101.67
509.34,-103.82
509.35,-102.97
509.36,-103.54
509.37,-102.09
509.38,-102.67
509.39,-102.35
509.41,-104.57
509.42,-102.44
509.43,-102.32
509.44,-102.18
509.45,-100.17
509.46,-100.82
509.47,-102.62
509.48,-102.63
509.49,-102.63
509.50,-102.89
509.51,-99.58
509.52,-99.79
509.54,-102.73
509.55,-99.70
509.56,-99.57
509.57,-102.77
509.58,-102.75
509.59,-100.26
509.60,-102.89
509.61,-101.34
509.62,-100.11
509.63,-100.06
509.64,-100.88
509.65,-100.96
509.67,-100.26
509.68,-101.60
509.69,-100.45
509.70,-102.20
509.71,-101.21
509.72,-97.12
509.73,-97.10
509.74,-101.79
509.75,-99.58
509.76,-97.15
509.77,-97.68
509.78,-99.82
509.80,-100.39
509.81,-99.00
509.82,-98.87
509.83,-100.63
509.84,-102.82
509.85,-99.47
509.86,-97.07
509.87,-97.03
509.88,-99.83
509.89,-99.61
509.90,-98.24
509.91,-98.72
509.93,-100.32
509.94,-101.16
509.95,-100.24
509.96,-98.43
509.97,-98.87
509.98,-101.04
509.98,-98.85
509.99,-97.99
510.00,-97.45
510.01,-99.82
510.02,-98.20
510.03,-98.22
510.05,-97.66
510.06,-97.53
510.07,-97.90
510.08,-99.73
510.09,-99.47
510.10,-99.46
510.11,-98.72
510.12,-99.03
510.13,-98.90
510.14,-99.50
510.15,-100.98
510.16,-98.20
510.18,-98.72
510.19,-100.61
510.20,-101.69
510.21,-100.96
510.22,-99.28
510.23,-99.34
510.24,-99.06
510.25,-99.79
510.26,-99.86
510.27,-99.69
510.28,-99.79
510.29,-100.78
510.31,-102.00
510.32,-98.63
510.33,-97.87
510.34,-100.71
510.35,-101.53
510.36,-99.72
510.37,-98.75
510.38,-100.46
510.39,-100.53
510.40,-101.27
510.41,-100.06
510.42,-100.82
510.44,-100.91
510.45,-100.69
510.46,-101.29
510.47,-101.96
510.48,-100.80
510.49,-101.16
510.50,-101.71
510.51,-102.61
510.52,-103.03
510.53,-101.95
510.54,-103.77
510.55,-100.92
510.57,-100.82
510.58,-102.73
510.59,-103.10
510.60,-101.29
510.61,-101.15
510.62,-102.85
510.63,-102.46
510.64,-101.70
510.65,-101.34
510.66,-100.34
510.67,-100.37
510.69,-101.43
510.70,-103.82
510.71,-102.25
510.72,-101.32
510.73,-101.67
510.74,-99.69
510.75,-99.58
510.76,-101.05
510.77,-100.17
510.78,-100.25
510.79,-102.73
510.80,-101.98
510.82,-102.78
510.83,-101.24
510.84,-101.32
510.85,-103.23
510.86,-101.24
510.87,-101.26
510.88,-101.40
510.89,-101.76
510.90,-102.63
510.91,-101.94
510.92,-103.80
510.93,-103.18
510.95,-102.11
510.96,-101.42
510.97,-101.43
510.98,-103.70
510.99,-104.55
511.00,-100.43
511.01,-100.56
511.02,-104.40
511.03,-103.33
511.04,-101.14
511.05,-100.52
511.06,-100.72
511.08,-100.79
511.09,-102.92
511.10,-102.43
511.11,-101.80
511.12,-101.54
511.13,-102.87
511.14,-99.53
511.15,-100.31
511.16,-103.55
511.17,-102.58
511.18,-103.02
511.19,-101.41
511.21,-100.05
511.22,-100.84
511.23,-102.69
511.24,-101.19
511.25,-102.10
511.26,-101.90
511.27,-101.81
511.28,-102.33
511.29,-103.30
511.30,-103.70
511.31,-102.65
511.33,-104.05
511.34,-102.85
511.35,-101.56
511.36,-99.39
511.37,-99.22
511.38,-102.68
511.39,-102.23
511.40,-100.81
511.41,-100.67
511.42,-102.72
511.43,-104.86
511.44,-101.40
511.46,-100.08
511.47,-99.81
511.48,-98.74
511.49,-99.19
511.50,-101.01
511.51,-97.46
511.52,-97.26
511.53,-92.86
511.54,-92.84
511.55,-99.41
511.56,-99.29
511.57,-98.99
511.59,-99.68
511.60,-99.95
511.61,-100.20
511.62,-100.52
511.63,-101.91
511.64,-102.85
511.65,-104.26
511.66,-103.85
511.67,-104.08
511.68,-104.24
511.69,-104.25
511.70,-102.75
511.72,-100.69
511.73,-102.52
511.74,-105.14
511.75,-102.02
511.76,-103.67
511.77,-104.42
511.78,-102.28
511.79,-102.10
511.80,-102.47
511.81,-104.17
511.82,-105.51
511.83,-105.52
511.85,-102.76
511.86,-103.81
511.87,-102.18
511.88,-102.57
511.89,-103.05
511.90,-103.17
511.91,-105.25
511.92,-103.51
511.93,-102.99
511.94,-104.79
511.95,-102.63
511.97,-103.62
511.98,-103.50
511.99,-104.75
512.00,-104.57
512.01,-104.93
512.02,-103.66
512.03,-103.65
512.04,-104.93
512.05,-103.31
512.06,-103.80
512.07,-104.03
512.08,-101.12
512.10,-102.36
512.11,-105.16
512.12,-102.05
512.13,-102.34
512.14,-104.21
512.15,-102.99
512.16,-103.10
512.17,-104.20
512.18,-104.76
512.19,-104.50
512.20,-103.97
512.21,-103.76
512.23,-105.82
512.24,-105.33
512.25,-104.15
512.26,-104.55
512.27,-104.54
512.28,-104.60
512.29,-104.20
512.30,-103.02
512.31,-101.93
512.32,-102.84
512.33,-105.96
512.34,-105.80
512.36,-104.22
512.37,-104.85
512.38,-104.23
512.39,-102.44
512.40,-102.78
512.41,-103.81
512.42,-103.08
512.43,-103.97
512.44,-105.54
512.45,-103.45
512.46,-101.53
512.48,-105.50
512.49,-106.51
512.50,-103.34
512.51,-103.25
512.52,-105.05
512.53,-103.08
512.54,-104.48
512.55,-102.24
512.56,-102.58
512.57,-106.01
512.58,-105.16
512.59,-105.16
512.61,-103.08
512.62,-104.13
512.63,-104.60
512.64,-104.25
512.65,-103.78
512.66,-102.23
512.67,-103.95
512.68,-104.99
512.69,-101.39
512.70,-102.50
512.71,-104.64
512.72,-103.31
512.74,-103.23
512.75,-103.86
512.76,-103.32
512.77,-104.45
512.78,-104.85
512.79,-103.62
512.80,-104.04
512.81,-103.65
512.82,-103.39
512.83,-104.02
512.84,-103.63
512.85,-101.98
512.87,-104.01
512.88,-105.60
512.89,-103.77
512.90,-100.56
512.91,-102.31
512.92,-103.34
512.93,-102.80
512.94,-103.54
512.95,-104.02
512.96,-104.09
512.97,-103.24
512.98,-102.40
513.00,-102.42
513.01,-104.75
513.02,-104.77
513.03,-103.18
513.04,-100.39
513.05,-100.25
513.06,-103.94
513.07,-102.84
513.08,-103.09
513.09,-102.12
513.10,-100.92
513.12,-98.10
513.13,-97.30
513.14,-100.94
513.15,-104.60
513.16,-103.78
513.17,-103.15
513.18,-100.55
513.19,-98.09
513.20,-96.53
513.21,-99.37
513.22,-100.04
513.23,-102.04
513.25,-100.79
513.26,-99.27
513.27,-88.56
513.28,-88.46
513.29,-98.54
513.30,-97.61
513.31,-97.69
513.32,-97.22
513.33,-95.78
513.34,-93.34
513.35,-93.90
513.36,-102.23
513.38,-101.16
513.39,-101.08
513.40,-96.48
513.41,-96.55
513.42,-99.18
513.43,-100.96
513.44,-102.18
513.45,-103.05
513.46,-101.95
513.47,-102.72
513.48,-100.37
513.49,-97.96
513.51,-100.38
513.52,-102.66
513.53,-104.12
513.54,-102.89
513.55,-104.17
513.56,-101.82
513.57,-100.36
513.58,-104.27
513.59,-104.11
513.60,-101.61
513.61,-103.11
513.62,-102.90
513.64,-101.47
513.65,-101.19
513.66,-104.30
513.67,-103.97
513.68,-103.93
513.69,-102.22
513.70,-102.93
513.71,-102.37
513.72,-104.39
513.73,-103.49
513.74,-100.02
513.76,-100.03
513.77,-101.81
513.78,-102.29
513.79,-99.06
513.80,-99.11
513.81,-101.14
513.82,-102.14
513.83,-98.66
513.84,-100.30
513.85,-101.78
513.86,-99.00
513.87,-98.28
513.89,-98.81
513.90,-100.27
513.91,-101.28
513.92,-102.01
513.93,-102.16
513.94,-103.64
513.95,-97.27
513.96,-101.24
513.97,-100.84
513.98,-101.06
513.99,-100.31
514.00,-99.92
514.02,-100.57
514.03,-100.76
514.04,-100.74
514.05,-99.83
514.06,-97.53
514.07,-99.35
514.08,-101.09
514.09,-100.95
514.10,-100.69
514.11,-99.84
514.12,-100.32
514.13,-99.82
514.15,-100.25
514.16,-100.37
514.17,-100.47
514.18,-100.88
514.19,-100.80
514.20,-102.64
514.21,-101.80
514.22,-98.24
514.23,-98.17
514.24,-101.92
514.25,-101.49
514.26,-98.35
514.28,-97.10
514.29,-96.15
514.30,-96.76
514.31,-96.75
514.32,-97.53
514.33,-96.17
514.34,-94.36
514.35,-89.34
514.36,-89.32
514.37,-95.47
514.38,-96.27
514.40,-95.97
514.41,-96.36
514.42,-96.31
514.43,-96.28
514.44,-97.29
514.45,-98.45
514.46,-99.28
514.47,-105.06
514.48,-103.75
514.49,-102.32
514.50,-103.29
514.51,-103.51
514.53,-103.79
514.54,-104.25
514.55,-104.73
514.56,-105.85
514.57,-104.34
514.58,-103.85
514.59,-102.38
514.60,-104.32
514.61,-103.14
514.62,-103.51
514.63,-104.88
514.64,-103.72
514.66,-104.97
514.67,-105.45
514.68,-104.78
514.69,-104.61
514.70,-106.28
514.71,-105.94
514.72,-105.02
514.73,-104.79
514.74,-105.25
514.75,-105.64
514.76,-103.72
514.77,-103.52
514.79,-105.34
514.80,-102.46
514.81,-101.77
514.82,-103.40
514.83,-103.52
514.84,-102.59
514.85,-102.48
514.86,-104.44
514.87,-104.67
514.88,-102.53
514.89,-101.09
514.90,-100.64
514.92,-101.04
514.93,-102.31
514.94,-104.45
514.95,-104.42
514.96,-105.68
514.97,-102.69
514.97,-102.94
514.98,-102.99
514.99,-105.67
515.00,-106.15
515.01,-105.83
515.02,-105.97
515.04,-106.65
515.05,-105.60
515.06,-103.85
515.07,-104.89
515.08,-103.97
515.09,-103.17
515.10,-103.82
515.11,-103.58
515.12,-103.41
515.13,-104.13
515.14,-107.00
515.15,-103.42
515.17,-103.53
515.18,-105.05
515.19,-104.97
515.20,-104.94
515.21,-105.47
515.22,-103.91
515.23,-104.11
515.24,-106.69
515.25,-104.09
515.26,-105.00
515.27,-105.95
515.28,-103.05
515.30,-103.76
515.31,-104.32
515.32,-105.94
515.33,-103.95
515.34,-103.84
515.35,-105.27
515.36,-104.88
515.37,-102.55
515.38,-105.44
515.39,-104.61
515.40,-106.57
515.41,-103.88
515.43,-103.93
515.44,-104.37
515.45,-100.75
515.46,-100.85
515.47,-103.60
515.48,-105.00
515.49,-104.16
515.50,-102.04
515.51,-100.30
515.52,-103.08
515.53,-103.30
515.54,-103.64
515.56,-105.56
515.57,-102.84
515.58,-105.05
515.59,-102.54
515.60,-102.17
515.61,-103.95
515.62,-103.21
515.63,-102.37
515.64,-104.10
515.65,-102.56
515.66,-104.07
515.68,-105.50
515.69,-106.81
515.70,-103.67
515.71,-104.34
515.72,-104.81
515.73,-101.72
515.74,-101.67
515.75,-104.77
515.76,-103.52
515.77,-104.24
515.78,-103.86
515.79,-104.07
515.81,-101.55
515.82,-101.88
515.83,-99.74
515.84,-100.55
515.85,-104.75
515.86,-102.61
515.87,-101.35
515.88,-103.94
515.89,-101.48
515.90,-100.74
515.91,-104.52
515.92,-101.59
515.94,-100.89
515.95,-103.30
515.96,-102.57
515.97,-101.49
515.98,-102.25
515.99,-99.24
516.00,-98.72
516.01,-99.90
516.02,-104.93
516.03,-101.26
516.04,-101.17
516.05,-98.90
516.07,-98.43
516.08,-95.43
516.09,-92.65
516.10,-92.64
516.11,-92.45
516.12,-93.01
516.13,-95.31
516.14,-96.57
516.15,-100.78
516.16,-101.32
516.17,-101.03
516.18,-103.68
516.20,-101.99
516.21,-101.87
516.22,-105.33
516.23,-104.37
516.24,-102.47
516.25,-102.16
516.26,-103.70
516.27,-102.10
516.28,-102.75
516.29,-103.13
516.30,-103.11
516.32,-104.45
516.33,-103.63
516.34,-100.07
516.35,-101.50
516.36,-105.84
516.37,-102.79
516.38,-103.07
516.39,-104.16
516.40,-102.37
516.41,-102.70
516.42,-105.41
516.43,-101.59
516.45,-101.65
516.46,-102.73
516.47,-102.58
516.48,-101.76
516.49,-105.02
516.50,-104.57
516.51,-103.23
516.52,-104.94
516.53,-104.96
516.54,-104.07
516.55,-105.51
516.56,-103.96
516.58,-102.33
516.59,-104.70
516.60,-105.71
516.61,-101.80
516.62,-104.11
516.63,-104.34
516.64,-102.43
516.65,-102.75
516.66,-103.65
516.67,-102.45
516.68,-102.85
516.69,-101.91
516.71,-102.50
516.72,-103.79
516.73,-104.55
516.74,-102.72
516.75,-101.34
516.76,-103.97
516.77,-101.00
516.78,-100.36
