Frequency_MHz,Power_dBm
400.000,-72.242
400.217,-83.941
400.435,-74.845
400.652,-80.143
400.870,-84.786
401.087,-88.741
401.304,-85.533
401.522,-79.426
401.739,-83.537
401.957,-85.410
402.174,-82.542
402.391,-83.053
402.609,-82.633
402.826,-78.671
403.043,-81.586
403.261,-81.924
403.478,-85.685
403.696,-85.850
403.913,-86.691
404.130,-84.507
404.348,-86.872
404.565,-87.990
404.783,-91.891
405.000,-90.897
405.217,-85.543
405.435,-84.804
405.652,-76.187
405.870,-89.147
406.087,-87.864
406.304,-89.738
406.522,-83.402
406.739,-81.746
406.957,-84.361
407.174,-82.406
407.391,-83.829
407.609,-88.362
407.826,-86.780
408.043,-83.108
408.261,-82.480
408.478,-82.813
408.696,-87.095
408.913,-85.091
409.130,-88.357
409.348,-88.818
409.565,-84.512
409.783,-85.977
410.000,-88.668
410.217,-85.359
410.435,-82.529
410.652,-76.726
410.870,-85.849
411.087,-85.142
411.304,-79.432
411.522,-88.975
411.739,-86.625
411.957,-89.376
412.174,-87.932
412.391,-88.598
412.609,-87.328
412.826,-87.990
413.043,-87.370
413.261,-88.436
413.478,-86.011
413.696,-89.343
413.913,-85.964
414.130,-88.436
414.348,-85.241
414.565,-86.687
414.783,-86.743
415.000,-93.090
415.217,-89.522
415.435,-86.077
415.652,-93.979
415.870,-89.692
416.087,-89.327
416.304,-91.342
416.522,-89.802
416.739,-92.868
416.957,-83.783
417.174,-89.567
417.391,-87.026
417.609,-89.585
417.826,-89.500
418.043,-91.658
418.261,-89.236
418.478,-94.336
418.696,-93.193
418.913,-92.871
419.130,-92.857
419.348,-94.257
419.565,-92.954
419.783,-88.105
420.000,-90.882
420.217,-89.026
420.435,-90.392
420.652,-88.444
420.870,-87.118
421.087,-89.508
421.304,-77.620
421.522,-87.282
421.739,-91.729
421.957,-89.596
422.174,-87.016
422.391,-89.488
422.609,-85.135
422.826,-90.985
423.043,-83.447
423.261,-87.775
423.478,-86.922
423.696,-89.869
423.913,-90.997
424.130,-88.993
424.348,-94.499
424.565,-90.343
424.783,-93.617
425.000,-92.363
425.217,-93.783
425.435,-89.815
425.652,-88.267
425.870,-89.843
426.087,-92.485
426.304,-91.052
426.522,-91.638
426.739,-94.726
426.957,-93.911
427.174,-90.570
427.391,-92.912
427.609,-92.557
427.826,-92.587
428.043,-95.291
428.261,-86.296
428.478,-87.373
428.696,-79.347
428.913,-90.080
429.130,-92.019
429.348,-95.652
429.565,-91.067
429.783,-90.312
430.000,-90.975
430.217,-91.425
430.435,-93.108
430.652,-92.652
430.870,-93.414
431.087,-82.203
431.304,-89.394
431.522,-86.364
431.739,-93.156
431.957,-91.214
432.174,-92.509
432.391,-94.294
432.609,-92.156
432.826,-92.455
433.043,-94.308
433.261,-95.469
433.478,-94.533
433.696,-94.582
433.913,-89.986
434.130,-93.211
434.348,-79.559
434.565,-91.728
434.783,-92.274
435.000,-93.761
435.217,-90.959
435.435,-89.589
435.652,-94.265
435.870,-92.844
436.087,-90.607
436.304,-90.226
436.522,-93.444
436.739,-88.683
436.957,-89.330
437.174,-86.214
437.391,-89.544
437.609,-90.795
437.826,-90.864
438.043,-94.645
438.261,-96.070
438.478,-90.548
438.696,-92.704
438.913,-88.767
439.130,-94.391
439.348,-91.040
439.565,-92.365
439.783,-87.348
440.000,-78.216
440.217,-87.999
440.435,-91.539
440.652,-94.581
440.870,-91.541
441.087,-96.422
441.304,-90.504
441.522,-89.345
441.739,-90.912
441.957,-90.855
442.174,-92.282
442.391,-90.638
442.609,-87.978
442.826,-86.428
443.043,-91.756
443.261,-93.472
443.478,-90.201
443.696,-88.178
443.913,-88.226
444.130,-86.241
444.348,-85.086
444.565,-85.665
444.783,-83.693
445.000,-83.092
445.217,-79.614
445.435,-63.968
445.652,-74.268
445.870,-79.422
446.087,-82.121
446.304,-82.051
446.522,-88.447
446.739,-82.709
446.957,-86.661
447.174,-87.496
447.391,-88.111
447.609,-88.026
447.826,-91.955
448.043,-92.010
448.261,-88.716
448.478,-83.515
448.696,-90.106
448.913,-88.969
449.130,-86.524
449.348,-89.701
449.565,-90.027
449.783,-86.629
450.000,-89.083
450.217,-91.610
450.435,-91.262
450.652,-91.686
450.870,-89.321
451.087,-90.573
451.304,-84.562
451.522,-93.158
451.739,-90.835
451.957,-91.233
452.174,-94.130
452.391,-92.319
452.609,-89.690
452.826,-90.686
453.043,-90.735
453.261,-89.869
453.478,-89.046
453.696,-86.768
453.913,-85.919
454.130,-88.256
454.348,-86.780
454.565,-87.591
454.783,-89.244
455.000,-90.495
455.217,-93.657
455.435,-91.639
455.652,-88.870
455.870,-91.895
456.087,-92.742
456.304,-92.790
456.522,-95.249
456.739,-93.267
456.957,-88.309
457.174,-93.334
457.391,-88.121
457.609,-96.196
457.826,-95.795
458.043,-91.319
458.261,-92.892
458.478,-91.984
458.696,-89.357
458.913,-88.428
459.130,-89.580
459.348,-89.244
459.565,-90.892
459.783,-91.911
460.000,-92.805
460.217,-92.603
460.435,-90.832
460.652,-90.540
460.870,-91.470
461.087,-93.340
461.304,-91.137
461.522,-84.168
461.739,-82.804
461.957,-85.939
462.174,-84.298
462.391,-86.736
462.609,-92.164
462.826,-95.577
463.043,-90.284
463.261,-91.805
463.478,-96.777
463.696,-90.361
463.913,-94.682
464.130,-92.223
464.348,-92.195
464.565,-93.448
464.783,-92.132
465.000,-95.306
465.217,-94.557
465.435,-90.571
465.652,-93.707
465.870,-92.479
466.087,-96.705
466.304,-96.274
466.522,-95.100
466.739,-94.608
466.957,-85.675
467.174,-91.231
467.391,-91.872
467.609,-93.861
467.826,-92.448
468.043,-92.787
468.261,-93.217
468.478,-91.485
468.696,-93.692
468.913,-91.693
469.130,-94.624
469.348,-97.217
469.565,-98.054
469.783,-91.656
470.000,-93.923
470.217,-97.549
470.435,-93.132
470.652,-97.932
470.870,-94.664
471.087,-93.783
471.304,-93.917
471.522,-97.413
471.739,-94.604
471.957,-93.093
472.174,-97.098
472.391,-93.565
472.609,-97.341
472.826,-96.785
473.043,-99.383
473.261,-98.290
473.478,-95.229
473.696,-95.608
473.913,-94.251
474.130,-97.324
474.348,-89.199
474.565,-97.543
474.783,-100.413
475.000,-94.779
475.217,-99.430
475.435,-100.933
475.652,-99.732
475.870,-96.507
476.087,-96.077
476.304,-97.776
476.522,-101.975
476.739,-99.222
476.957,-100.282
477.174,-96.749
477.391,-97.224
477.609,-95.151
477.826,-94.582
478.043,-92.384
478.261,-99.244
478.478,-95.322
478.696,-99.640
478.913,-101.145
479.130,-94.600
479.348,-93.141
479.565,-98.849
479.783,-94.686
480.000,-82.031
480.217,-94.162
480.435,-100.420
480.652,-97.606
480.870,-98.170
