50.000,-88.235
50.010,-88.621
50.020,-93.003
50.030,-92.432
50.040,-92.722
50.050,-93.456
50.060,-93.687
50.070,-92.558
50.080,-92.131
50.090,-91.110
50.100,-89.117
50.110,-94.702
50.120,-95.050
50.130,-94.183
50.140,-93.603
50.151,-96.182
50.161,-96.161
50.171,-95.464
50.181,-91.745
50.191,-91.472
50.201,-91.087
50.211,-93.549
50.221,-91.717
50.231,-92.638
50.241,-93.578
50.251,-97.830
50.261,-95.265
50.271,-93.849
50.281,-90.284
50.291,-89.924
50.301,-92.373
50.311,-96.108
50.321,-93.547
50.331,-94.510
50.341,-97.889
50.351,-96.947
50.361,-93.053
50.371,-92.053
50.381,-91.273
50.391,-92.501
50.401,-94.983
50.411,-94.758
50.421,-93.467
50.431,-94.310
50.441,-94.548
50.452,-92.066
50.462,-92.233
50.472,-92.321
50.482,-91.031
50.492,-93.651
50.502,-93.169
50.512,-92.523
50.522,-92.200
50.532,-97.613
50.542,-93.553
50.552,-94.947
50.562,-93.422
50.572,-91.204
50.582,-91.516
50.592,-93.410
50.602,-91.430
50.612,-92.053
50.622,-96.019
50.632,-96.909
50.642,-93.671
50.652,-93.035
50.662,-92.943
50.672,-92.009
50.682,-82.207
50.692,-82.047
50.702,-88.189
50.712,-93.747
50.722,-98.852
50.732,-96.683
50.742,-96.106
50.753,-91.672
50.763,-91.723
50.773,-92.984
50.783,-91.706
50.793,-88.158
50.803,-89.446
50.813,-96.623
50.823,-98.370
50.833,-96.770
50.843,-93.532
50.853,-93.504
50.863,-92.848
50.873,-90.695
50.883,-90.757
50.893,-90.914
50.903,-93.301
50.913,-99.589
50.923,-96.605
50.933,-96.759
50.943,-94.273
50.953,-94.619
50.963,-95.240
50.973,-89.716
50.983,-88.072
50.993,-90.546
51.003,-97.968
51.013,-98.061
51.023,-95.845
51.033,-93.861
51.043,-92.737
51.054,-93.235
51.064,-93.045
51.074,-88.344
51.084,-88.215
51.094,-94.822
51.104,-95.016
51.114,-93.712
51.124,-94.623
51.134,-93.100
51.144,-92.327
51.154,-92.151
51.164,-91.513
51.174,-89.711
51.184,-91.230
51.194,-95.962
51.204,-95.349
51.214,-95.383
51.224,-94.757
51.234,-91.184
51.244,-90.937
51.254,-93.386
51.264,-89.401
51.274,-88.576
51.284,-85.682
51.294,-85.595
51.304,-91.541
51.314,-92.258
51.324,-92.503
51.334,-93.701
51.344,-94.076
51.355,-90.958
51.365,-88.980
51.375,-93.093
51.385,-94.082
51.395,-95.959
51.405,-94.071
51.415,-93.636
51.425,-90.410
51.435,-91.529
51.445,-92.166
51.455,-88.481
51.465,-89.180
51.475,-96.657
51.485,-98.346
51.495,-93.858
51.505,-91.740
51.515,-93.668
51.525,-93.151
51.535,-94.751
51.545,-89.306
51.555,-88.076
51.565,-93.495
51.575,-98.279
51.585,-98.121
51.595,-94.578
51.605,-91.766
51.615,-91.360
51.625,-94.751
51.635,-92.608
51.645,-90.237
51.656,-91.159
51.666,-94.176
51.676,-96.368
51.686,-93.914
51.696,-93.806
51.706,-92.946
51.716,-92.711
51.726,-95.625
51.736,-89.477
51.746,-89.070
51.756,-95.365
51.766,-92.460
51.776,-91.802
51.786,-91.914
51.796,-91.493
51.806,-94.066
51.816,-95.222
51.826,-92.721
51.836,-89.592
51.846,-92.160
51.856,-96.000
51.866,-97.064
51.876,-97.222
51.886,-92.705
51.896,-93.905
51.906,-95.347
51.916,-96.724
51.926,-93.418
51.936,-92.448
51.946,-94.938
51.957,-98.314
51.967,-97.964
51.977,-94.821
51.987,-94.604
51.997,-94.587
52.007,-95.015
52.017,-93.704
52.027,-89.901
52.037,-91.287
52.047,-97.076
52.057,-96.975
52.067,-96.042
52.077,-93.947
52.087,-93.421
52.097,-96.561
52.107,-95.413
52.117,-92.912
52.127,-92.180
52.137,-92.332
52.147,-96.556
52.157,-97.764
52.167,-93.629
52.177,-93.286
52.187,-94.067
52.197,-96.387
52.207,-92.628
52.217,-84.533
52.227,-83.973
52.237,-90.922
52.247,-94.835
52.258,-89.806
52.268,-89.898
52.278,-91.420
52.288,-91.965
52.298,-93.254
52.308,-88.879
52.318,-89.176
52.328,-96.214
52.338,-93.275
52.348,-92.581
52.358,-92.669
52.368,-94.998
52.378,-94.166
52.388,-92.482
52.398,-92.081
52.408,-91.828
52.418,-93.687
52.428,-93.247
52.438,-92.458
52.448,-94.134
52.458,-94.992
52.468,-95.143
52.478,-95.835
52.488,-93.595
52.498,-90.967
52.508,-93.062
52.518,-94.062
52.528,-92.891
52.538,-93.542
52.548,-96.900
52.559,-93.442
52.569,-93.314
52.579,-96.037
