Frequency_MHz,Power_dBm
400.000,-76.076
400.217,-89.737
400.435,-83.930
400.652,-97.294
400.870,-96.973
401.087,-93.229
401.304,-86.635
401.522,-84.923
401.739,-89.005
401.957,-92.953
402.174,-92.575
402.391,-90.601
402.609,-89.038
402.826,-84.892
403.043,-85.738
403.261,-91.896
403.478,-92.524
403.696,-93.200
403.913,-94.333
404.130,-86.099
404.348,-91.509
404.565,-95.384
404.783,-95.108
405.000,-97.781
405.217,-95.487
405.435,-96.047
405.652,-79.244
405.870,-97.701
406.087,-92.683
406.304,-99.049
406.522,-97.405
406.739,-96.742
406.957,-93.339
407.174,-89.422
407.391,-92.199
407.609,-94.713
407.826,-92.499
408.043,-90.450
408.261,-89.602
408.478,-88.996
408.696,-92.582
408.913,-93.241
409.130,-96.144
409.348,-95.339
409.565,-96.102
409.783,-90.979
410.000,-94.579
410.217,-94.020
410.435,-95.029
410.652,-94.913
410.870,-93.653
411.087,-95.783
411.304,-80.320
411.522,-95.084
411.739,-90.021
411.957,-95.120
412.174,-95.501
412.391,-98.428
412.609,-94.498
412.826,-91.926
413.043,-94.427
413.261,-94.208
413.478,-94.214
413.696,-93.092
413.913,-92.312
414.130,-92.939
414.348,-93.831
414.565,-94.888
414.783,-98.128
415.000,-97.863
415.217,-98.362
415.435,-95.226
415.652,-85.270
415.870,-79.876
416.087,-90.817
416.304,-97.776
416.522,-93.314
416.739,-98.553
416.957,-86.321
417.174,-96.399
417.391,-87.199
417.609,-97.833
417.826,-94.434
418.043,-96.822
418.261,-96.231
418.478,-94.958
418.696,-99.774
418.913,-101.260
419.130,-100.581
419.348,-102.655
419.565,-101.345
419.783,-94.893
420.000,-94.266
420.217,-90.760
420.435,-96.074
420.652,-92.597
420.870,-99.216
421.087,-97.056
421.304,-77.827
421.522,-97.890
421.739,-102.204
421.957,-100.627
422.174,-94.944
422.391,-96.458
422.609,-85.139
422.826,-98.042
423.043,-85.772
423.261,-92.961
423.478,-91.535
423.696,-97.322
423.913,-99.224
424.130,-100.648
424.348,-100.316
424.565,-99.123
424.783,-100.096
425.000,-101.707
425.217,-99.915
425.435,-93.643
425.652,-98.177
425.870,-90.626
426.087,-95.965
426.304,-96.498
426.522,-98.228
426.739,-97.858
426.957,-96.942
427.174,-95.754
427.391,-96.924
427.609,-99.895
427.826,-94.915
428.043,-99.699
428.261,-89.200
428.478,-102.535
428.696,-78.999
428.913,-96.608
429.130,-93.779
429.348,-103.692
429.565,-100.497
429.783,-97.455
430.000,-93.306
430.217,-97.101
430.435,-101.245
430.652,-98.577
430.870,-100.489
431.087,-85.841
431.304,-94.399
431.522,-87.585
431.739,-98.542
431.957,-97.917
432.174,-100.014
432.391,-99.516
432.609,-101.508
432.826,-97.432
433.043,-99.499
433.261,-98.636
433.478,-95.425
433.696,-100.028
433.913,-92.608
434.130,-101.593
434.348,-79.986
434.565,-96.657
434.783,-97.513
435.000,-100.762
435.217,-102.469
435.435,-99.541
435.652,-95.174
435.870,-96.382
436.087,-98.319
436.304,-95.306
436.522,-96.363
436.739,-95.433
436.957,-97.244
437.174,-88.035
437.391,-94.959
437.609,-96.440
437.826,-98.710
438.043,-97.365
438.261,-99.065
438.478,-97.767
438.696,-96.548
438.913,-102.039
439.130,-100.726
439.348,-98.823
439.565,-99.274
439.783,-95.596
440.000,-81.831
440.217,-94.955
440.435,-96.351
440.652,-97.893
440.870,-96.363
441.087,-99.245
441.304,-96.374
441.522,-95.954
441.739,-97.825
441.957,-97.494
442.174,-97.511
442.391,-93.962
442.609,-94.551
442.826,-93.583
443.043,-97.744
443.261,-94.338
443.478,-95.854
443.696,-94.000
443.913,-90.975
444.130,-89.884
444.348,-91.160
444.565,-88.639
444.783,-92.287
445.000,-88.193
445.217,-86.494
445.435,-64.643
445.652,-82.758
445.870,-84.016
446.087,-87.249
446.304,-85.342
446.522,-93.946
446.739,-90.761
446.957,-91.055
447.174,-97.600
447.391,-94.584
447.609,-95.957
447.826,-92.407
448.043,-95.976
448.261,-95.150
448.478,-93.199
448.696,-97.235
448.913,-93.518
449.130,-96.169
449.348,-94.961
449.565,-95.735
449.783,-91.975
450.000,-96.834
450.217,-97.739
450.435,-96.895
450.652,-95.779
450.870,-98.135
451.087,-97.092
451.304,-86.280
451.522,-98.986
451.739,-94.602
451.957,-101.808
452.174,-101.007
452.391,-100.394
452.609,-97.562
452.826,-98.230
453.043,-98.054
453.261,-96.542
453.478,-97.306
453.696,-98.939
453.913,-96.218
454.130,-95.758
454.348,-98.639
454.565,-92.755
454.783,-96.784
455.000,-97.616
455.217,-95.690
455.435,-94.388
455.652,-98.206
455.870,-98.688
456.087,-96.784
456.304,-98.991
456.522,-98.438
456.739,-98.354
456.957,-90.328
457.174,-104.064
457.391,-92.783
457.609,-98.910
457.826,-99.336
458.043,-100.029
458.261,-98.335
458.478,-98.224
458.696,-98.837
458.913,-98.196
459.130,-98.142
459.348,-96.607
459.565,-97.628
459.783,-97.053
460.000,-94.217
460.217,-97.906
460.435,-97.941
460.652,-93.641
460.870,-96.612
461.087,-94.699
461.304,-91.298
461.522,-89.131
461.739,-87.907
461.957,-75.398
462.174,-83.755
462.391,-88.247
462.609,-95.190
462.826,-99.024
463.043,-97.032
463.261,-94.329
463.478,-100.281
463.696,-101.754
463.913,-106.655
464.130,-100.753
464.348,-102.469
464.565,-100.656
464.783,-100.511
465.000,-100.186
465.217,-98.238
465.435,-100.261
465.652,-101.058
465.870,-101.758
466.087,-101.436
466.304,-100.857
466.522,-103.263
466.739,-96.382
466.957,-91.428
467.174,-100.330
467.391,-95.803
467.609,-100.430
467.826,-98.565
468.043,-101.538
468.261,-98.886
468.478,-101.008
468.696,-101.097
468.913,-101.667
469.130,-104.134
469.348,-99.007
469.565,-103.193
469.783,-100.424
470.000,-100.432
470.217,-102.442
470.435,-101.932
470.652,-104.106
470.870,-105.181
471.087,-101.207
471.304,-100.857
471.522,-101.731
471.739,-104.548
471.957,-103.898
472.174,-100.362
472.391,-100.231
472.609,-100.395
472.826,-101.476
473.043,-104.029
473.261,-106.954
473.478,-105.526
473.696,-105.446
473.913,-104.663
474.130,-104.721
474.348,-92.603
474.565,-104.359
474.783,-104.351
475.000,-104.644
475.217,-104.134
475.435,-104.523
475.652,-101.707
475.870,-103.852
476.087,-104.721
476.304,-106.324
476.522,-106.692
476.739,-104.429
476.957,-103.759
477.174,-99.317
477.391,-104.779
477.609,-102.311
477.826,-102.717
478.043,-102.194
478.261,-103.962
478.478,-103.262
478.696,-105.379
478.913,-105.329
479.130,-98.294
479.348,-94.956
479.565,-103.743
479.783,-104.429
480.000,-79.251
480.217,-105.163
480.435,-107.759
480.652,-107.972
480.870,-100.086
481.087,-104.193
481.304,-102.143
481.522,-103.124
481.739,-103.262
481.957,-104.141
482.174,-101.272
482.391,-102.027
482.609,-100.321
482.826,-95.339
483.043,-104.028
483.261,-102.264
483.478,-106.584
483.696,-107.319
483.913,-103.701
484.130,-102.075
484.348,-103.298
484.565,-104.496
484.783,-106.750
485.000,-101.965
485.217,-104.858
485.435,-103.393
485.652,-88.257
485.870,-100.764
486.087,-100.421
486.304,-100.332
486.522,-105.422
486.739,-106.176
486.957,-103.346
487.174,-103.171
487.391,-103.512
487.609,-104.186
487.826,-102.603
488.043,-100.015
488.261,-98.004
488.478,-97.130
488.696,-101.285
488.913,-100.106
489.130,-102.159
489.348,-101.682
489.565,-103.039
489.783,-99.992
490.000,-99.460
490.217,-98.953
490.435,-100.200
490.652,-101.915
490.870,-99.032
491.087,-100.760
491.304,-82.831
491.522,-100.040
491.739,-92.085
491.957,-101.646
492.174,-100.114
492.391,-102.857
492.609,-101.975
492.826,-101.001
493.043,-96.808
493.261,-100.978
493.478,-101.251
493.696,-101.895
493.913,-101.034
494.130,-91.113
494.348,-95.519
494.565,-97.245
494.783,-100.566
495.000,-98.633
495.217,-100.202
495.435,-99.988
495.652,-101.356
495.870,-97.927
496.087,-98.259
496.304,-100.282
496.522,-99.956
496.739,-100.483
496.957,-89.350
497.174,-104.573
497.391,-89.594
497.609,-101.285
497.826,-98.687
498.043,-100.240
498.261,-98.526
498.478,-98.814
498.696,-101.919
498.913,-101.050
499.130,-101.802
499.348,-99.115
499.565,-102.170
499.783,-100.597
500.000,-92.681
