Frequency_MHz,Power_dBm
50.000,-102.972
51.000,-106.676
52.000,-103.731
53.000,-106.141
54.000,-109.134
55.000,-90.882
56.000,-105.005
57.000,-103.855
58.000,-101.169
59.000,-108.641
60.000,-98.994
61.000,-106.445
62.000,-105.904
63.000,-103.548
64.000,-104.209
65.000,-106.950
66.000,-105.808
67.000,-92.760
68.000,-103.153
69.000,-101.651
70.000,-102.127
71.000,-94.641
72.000,-100.301
73.000,-96.962
74.000,-96.778
75.000,-101.527
76.000,-101.378
77.000,-102.527
78.000,-99.312
79.000,-84.307
80.000,-101.250
81.000,-98.737
82.000,-98.643
83.000,-100.800
84.000,-100.730
85.000,-100.188
86.000,-101.074
87.000,-102.948
88.000,-105.119
89.000,-104.006
90.000,-102.840
91.000,-91.829
92.000,-97.513
93.000,-103.397
94.000,-104.718
95.000,-103.759
96.000,-101.572
97.000,-103.483
98.000,-103.023
99.000,-104.195
100.000,-99.763
101.000,-99.053
102.000,-80.142
103.000,-93.391
104.000,-98.709
105.000,-100.245
106.000,-101.496
107.000,-101.312
108.000,-103.661
109.000,-106.810
110.000,-105.040
110.000,-92.016
110.000,-92.621
110.000,-89.434
110.000,-95.652
110.000,-88.703
110.000,-90.032
110.000,-91.497
110.000,-91.952
110.000,-94.614
110.000,-93.660
110.000,-91.270
110.000,-91.823
110.000,-93.224
110.000,-91.562
110.000,-93.242
110.000,-91.555
110.000,-91.877
110.000,-97.745
110.000,-93.963
110.000,-90.981
110.000,-91.226
110.000,-94.266
110.000,-92.314
110.000,-91.518
110.000,-91.636
110.000,-91.240
110.000,-94.417
110.000,-93.649
110.000,-100.656
110.000,-90.228
110.000,-92.072
110.000,-90.398
110.000,-90.600
110.000,-90.728
110.000,-89.141
110.000,-91.466
110.000,-90.361
110.000,-92.146
110.000,-90.894
110.000,-91.331
110.000,-91.316
110.000,-92.441
110.000,-86.855
110.000,-91.756
110.000,-94.638
110.000,-90.996
110.000,-93.620
110.000,-92.111
110.000,-90.983
110.000,-92.620
110.000,-94.967
110.000,-91.092
110.000,-91.478
110.000,-92.090
110.000,-114.534
110.000,-91.043
110.000,-91.475
110.000,-91.424
110.000,-122.770
110.000,-87.099
110.000,-90.719
110.000,-92.138
