Frequency_MHz,Power_dBm
400.000,-74.508
400.217,-72.459
400.435,-64.656
400.652,-79.244
400.870,-68.078
401.087,-86.278
401.304,-82.613
401.522,-81.493
401.739,-83.822
401.957,-85.997
402.174,-85.359
402.391,-82.216
402.609,-81.596
402.826,-81.753
403.043,-82.540
403.261,-85.947
403.478,-81.796
403.696,-84.724
403.913,-82.101
404.130,-78.931
404.348,-84.254
404.565,-87.120
404.783,-90.469
405.000,-90.920
405.217,-89.114
405.435,-88.697
405.652,-78.458
405.870,-84.039
406.087,-84.958
406.304,-89.726
406.522,-86.588
406.739,-88.893
406.957,-88.731
407.174,-83.242
407.391,-88.252
407.609,-85.555
407.826,-86.884
408.043,-88.073
408.261,-88.472
408.478,-86.152
408.696,-82.870
408.913,-86.644
409.130,-87.822
409.348,-89.086
409.565,-88.257
409.783,-85.201
410.000,-87.685
410.217,-87.438
410.435,-80.706
410.652,-74.470
410.870,-82.319
411.087,-86.943
411.304,-80.189
411.522,-87.569
411.739,-87.555
411.957,-86.681
412.174,-88.682
412.391,-87.827
412.609,-88.479
412.826,-85.316
413.043,-85.978
413.261,-86.284
413.478,-88.320
413.696,-87.903
413.913,-85.778
414.130,-86.596
414.348,-93.459
414.565,-86.955
414.783,-94.328
415.000,-90.227
415.217,-87.880
415.435,-88.443
415.652,-92.005
415.870,-93.426
416.087,-87.284
416.304,-89.300
416.522,-90.353
416.739,-92.061
416.957,-84.188
417.174,-89.439
417.391,-85.617
417.609,-89.675
417.826,-89.773
418.043,-87.415
418.261,-90.691
418.478,-89.917
418.696,-92.679
418.913,-90.814
419.130,-93.204
419.348,-93.157
419.565,-90.584
419.783,-90.879
420.000,-88.332
420.217,-90.845
420.435,-90.532
420.652,-90.477
420.870,-90.841
421.087,-89.077
421.304,-78.502
421.522,-87.181
421.739,-91.404
421.957,-90.068
422.174,-89.008
422.391,-88.897
422.609,-83.220
422.826,-93.533
423.043,-83.509
423.261,-89.622
423.478,-88.094
423.696,-90.027
423.913,-89.906
424.130,-90.569
424.348,-93.324
424.565,-91.812
424.783,-94.355
425.000,-91.981
425.217,-91.597
425.435,-91.553
425.652,-92.840
425.870,-88.336
426.087,-90.653
426.304,-91.903
426.522,-92.062
426.739,-90.871
426.957,-90.433
427.174,-92.510
427.391,-88.676
427.609,-91.708
427.826,-91.114
428.043,-93.708
428.261,-85.166
428.478,-87.904
428.696,-78.436
428.913,-88.089
429.130,-90.622
429.348,-93.660
429.565,-91.554
429.783,-92.667
430.000,-92.559
430.217,-94.814
430.435,-90.692
430.652,-87.889
430.870,-90.317
431.087,-83.118
431.304,-83.919
431.522,-83.952
431.739,-91.688
431.957,-88.806
432.174,-95.673
432.391,-93.315
432.609,-91.733
432.826,-92.532
433.043,-93.894
433.261,-89.989
433.478,-92.623
433.696,-94.151
433.913,-89.910
434.130,-88.595
434.348,-78.756
434.565,-91.215
434.783,-89.843
435.000,-89.605
435.217,-93.303
435.435,-92.279
