Frequency_MHz,Power_dBm
400.000,-72.667
400.217,-72.670
400.435,-70.638
400.652,-80.420
400.870,-83.484
401.087,-87.074
401.304,-81.905
401.522,-82.212
401.739,-85.441
401.957,-87.613
402.174,-84.202
402.391,-85.754
402.609,-83.628
402.826,-81.386
403.043,-80.171
403.261,-82.948
403.478,-87.785
403.696,-87.789
403.913,-87.344
404.130,-80.733
404.348,-83.380
404.565,-88.003
404.783,-87.238
405.000,-88.127
405.217,-90.866
405.435,-87.001
405.652,-78.530
405.870,-86.630
406.087,-88.664
406.304,-89.825
406.522,-88.772
406.739,-90.221
406.957,-83.855
407.174,-84.839
407.391,-84.641
407.609,-84.909
407.826,-86.791
408.043,-84.039
408.261,-87.073
408.478,-83.496
408.696,-84.136
408.913,-88.208
409.130,-89.312
409.348,-88.529
409.565,-81.211
409.783,-85.947
410.000,-90.971
410.217,-87.554
410.435,-80.400
410.652,-76.570
410.870,-84.732
411.087,-84.692
411.304,-79.500
411.522,-86.596
411.739,-83.845
411.957,-88.278
412.174,-85.965
412.391,-84.739
412.609,-84.314
412.826,-81.335
413.043,-86.420
413.261,-86.547
413.478,-88.749
413.696,-85.544
413.913,-88.932
414.130,-85.141
414.348,-89.378
414.565,-88.435
414.783,-89.567
415.000,-90.785
415.217,-88.764
415.435,-90.324
415.652,-75.921
415.870,-76.624
416.087,-87.424
416.304,-90.691
416.522,-91.692
416.739,-89.161
416.957,-85.477
417.174,-88.455
417.391,-86.437
417.609,-91.032
417.826,-87.020
418.043,-88.868
418.261,-90.225
418.478,-91.381
418.696,-90.420
418.913,-92.947
419.130,-92.269
419.348,-92.930
419.565,-88.916
419.783,-89.819
420.000,-89.753
420.217,-89.636
420.435,-92.382
420.652,-88.045
420.870,-90.822
421.087,-87.767
421.304,-78.971
421.522,-86.652
421.739,-91.348
421.957,-91.203
422.174,-93.327
422.391,-89.428
422.609,-83.515
422.826,-92.849
423.043,-82.084
423.261,-91.862
423.478,-90.930
423.696,-93.052
423.913,-88.498
424.130,-90.280
424.348,-92.095
424.565,-90.690
424.783,-91.322
425.000,-92.484
425.217,-90.117
425.435,-88.206
425.652,-90.847
425.870,-87.446
426.087,-92.771
426.304,-90.546
426.522,-90.295
426.739,-91.709
426.957,-90.627
427.174,-90.051
427.391,-91.284
427.609,-91.773
427.826,-90.222
428.043,-91.694
428.261,-86.596
428.478,-91.952
428.696,-80.143
428.913,-92.598
429.130,-91.709
429.348,-94.092
429.565,-94.685
429.783,-92.013
430.000,-91.489
430.217,-91.790
430.435,-92.832
430.652,-91.712
430.870,-93.691
431.087,-84.340
431.304,-85.672
431.522,-87.991
431.739,-93.791
431.957,-89.495
432.174,-92.369
432.391,-94.058
432.609,-94.680
432.826,-89.578
433.043,-94.383
433.261,-91.378
433.478,-93.417
433.696,-92.357
433.913,-90.345
434.130,-88.555
434.348,-79.384
434.565,-93.981
434.783,-92.322
435.000,-93.203
435.217,-95.950
435.435,-93.801
435.652,-93.485
435.870,-88.997
436.087,-92.720
436.304,-91.937
436.522,-93.198
436.739,-88.521
436.957,-89.530
437.174,-83.758
437.391,-88.133
437.609,-92.567
437.826,-94.950
438.043,-95.729
438.261,-94.772
438.478,-88.748
438.696,-94.945
438.913,-94.034
439.130,-93.517
439.348,-91.908
439.565,-92.651
439.783,-88.405
440.000,-78.070
440.217,-90.581
440.435,-92.084
440.652,-90.376
440.870,-88.587
441.087,-87.602
441.304,-85.378
441.522,-89.138
441.739,-87.665
441.957,-89.335
442.174,-92.690
442.391,-89.534
442.609,-88.308
442.826,-86.111
443.043,-87.477
443.261,-88.463
443.478,-86.257
443.696,-88.703
443.913,-87.861
444.130,-85.715
444.348,-86.622
444.565,-81.355
444.783,-90.716
445.000,-86.858
445.217,-81.347
445.435,-59.925
445.652,-70.808
445.870,-81.939
446.087,-82.189
446.304,-85.202
446.522,-88.571
446.739,-89.428
446.957,-88.385
447.174,-85.808
447.391,-90.394
447.609,-90.860
447.826,-88.438
448.043,-90.926
448.261,-89.101
448.478,-84.611
448.696,-84.971
448.913,-86.805
449.130,-89.659
449.348,-86.568
449.565,-91.336
449.783,-88.264
450.000,-87.674
450.217,-89.075
450.435,-92.533
450.652,-89.901
450.870,-92.153
451.087,-90.920
451.304,-85.171
451.522,-91.192
451.739,-92.892
451.957,-93.666
452.174,-93.156
452.391,-93.889
452.609,-90.820
452.826,-90.999
453.043,-90.263
453.261,-93.143
453.478,-90.756
453.696,-89.555
453.913,-89.553
454.130,-92.573
454.348,-86.441
454.565,-92.582
454.783,-93.662
455.000,-90.503
455.217,-91.136
455.435,-91.218
455.652,-91.039
455.870,-89.512
456.087,-92.946
456.304,-94.459
456.522,-94.171
456.739,-92.837
456.957,-87.319
457.174,-93.001
457.391,-91.784
457.609,-94.461
457.826,-91.923
458.043,-91.773
458.261,-89.517
458.478,-90.383
458.696,-90.006
458.913,-91.062
459.130,-90.160
459.348,-90.969
459.565,-87.904
459.783,-89.635
460.000,-91.223
460.217,-89.095
460.435,-85.451
460.652,-91.281
460.870,-88.959
461.087,-91.482
461.304,-90.978
461.522,-86.415
461.739,-84.130
461.957,-80.754
462.174,-82.658
462.391,-86.662
462.609,-89.951
462.826,-94.333
463.043,-91.528
463.261,-90.454
463.478,-91.613
463.696,-94.017
463.913,-92.920
464.130,-93.046
464.348,-93.223
464.565,-89.610
464.783,-92.263
