Frequency_MHz,Power_dBm
400.000,-72.915
400.217,-75.691
400.435,-69.310
400.652,-80.676
400.870,-68.586
401.087,-88.122
401.304,-81.991
401.522,-83.546
401.739,-86.876
401.957,-83.361
402.174,-84.333
402.391,-81.217
402.609,-80.730
402.826,-79.842
403.043,-82.014
403.261,-85.315
403.478,-81.293
403.696,-80.397
403.913,-88.179
404.130,-83.542
404.348,-87.348
404.565,-89.025
404.783,-89.505
405.000,-89.601
405.217,-89.564
405.435,-84.045
405.652,-76.046
405.870,-89.494
406.087,-86.275
406.304,-89.042
406.522,-89.051
406.739,-88.649
406.957,-85.450
407.174,-82.530
407.391,-85.851
407.609,-84.292
407.826,-85.885
408.043,-87.050
408.261,-85.734
408.478,-84.682
408.696,-82.727
408.913,-83.890
409.130,-86.304
409.348,-87.190
409.565,-87.028
409.783,-86.768
410.000,-88.979
410.217,-87.181
410.435,-85.409
410.652,-76.418
410.870,-82.139
411.087,-86.286
411.304,-78.649
411.522,-88.013
411.739,-85.686
411.957,-88.995
412.174,-85.778
412.391,-86.754
412.609,-87.285
412.826,-85.428
413.043,-84.493
413.261,-88.079
413.478,-88.019
413.696,-88.824
413.913,-89.481
414.130,-88.010
414.348,-84.400
414.565,-90.157
414.783,-83.456
415.000,-86.825
415.217,-88.121
415.435,-88.621
415.652,-90.261
415.870,-88.066
416.087,-86.590
416.304,-87.134
416.522,-88.453
416.739,-90.198
416.957,-85.777
417.174,-90.461
417.391,-84.642
417.609,-89.665
417.826,-86.083
418.043,-88.787
418.261,-89.250
418.478,-89.235
418.696,-92.346
418.913,-92.875
419.130,-91.731
419.348,-92.147
419.565,-93.903
419.783,-92.917
420.000,-89.087
420.217,-89.888
420.435,-93.382
420.652,-90.578
420.870,-89.341
421.087,-89.112
421.304,-76.707
421.522,-85.888
421.739,-88.877
421.957,-89.505
422.174,-89.912
422.391,-86.523
422.609,-83.644
422.826,-95.250
423.043,-81.795
423.261,-91.910
423.478,-84.304
423.696,-92.678
423.913,-91.684
424.130,-92.198
424.348,-92.658
424.565,-94.040
424.783,-91.517
425.000,-91.633
425.217,-91.316
425.435,-88.768
425.652,-88.912
425.870,-87.040
426.087,-90.648
426.304,-89.112
426.522,-91.044
426.739,-94.164
426.957,-90.640
427.174,-90.770
427.391,-91.719
427.609,-89.177
