Frequency_MHz,Power_dBm
400.000,-74.432
400.217,-75.607
400.435,-76.443
400.652,-81.578
400.870,-83.955
401.087,-87.567
401.304,-82.814
401.522,-81.220
401.739,-83.253
401.957,-86.097
402.174,-84.312
402.391,-80.489
402.609,-83.509
402.826,-82.917
403.043,-79.494
403.261,-83.821
403.478,-86.930
403.696,-84.734
403.913,-84.249
404.130,-79.504
404.348,-86.239
404.565,-87.501
404.783,-89.265
405.000,-89.405
405.217,-90.435
405.435,-83.128
405.652,-76.850
405.870,-87.284
406.087,-90.420
406.304,-88.152
406.522,-89.479
406.739,-84.240
406.957,-85.828
407.174,-83.137
407.391,-85.847
407.609,-87.055
407.826,-83.695
408.043,-85.218
408.261,-85.806
408.478,-82.844
408.696,-84.164
408.913,-84.819
409.130,-88.708
409.348,-88.732
409.565,-86.081
409.783,-83.824
410.000,-87.365
410.217,-87.831
410.435,-87.574
410.652,-83.161
410.870,-81.309
411.087,-78.615
411.304,-76.366
411.522,-82.432
411.739,-84.357
411.957,-88.104
412.174,-88.433
412.391,-84.406
412.609,-86.704
412.826,-87.659
413.043,-85.928
413.261,-86.453
413.478,-87.170
413.696,-86.342
413.913,-86.394
414.130,-83.415
414.348,-84.715
414.565,-88.289
414.783,-90.702
415.000,-85.625
415.217,-90.570
415.435,-89.697
415.652,-86.568
415.870,-78.846
416.087,-88.269
416.304,-88.741
416.522,-89.385
416.739,-87.118
416.957,-84.037
417.174,-92.491
417.391,-84.140
417.609,-87.418
417.826,-88.912
418.043,-87.933
418.261,-92.499
418.478,-91.314
418.696,-93.263
418.913,-93.559
419.130,-93.412
419.348,-90.566
419.565,-93.634
419.783,-89.160
420.000,-89.654
420.217,-88.073
420.435,-92.742
420.652,-88.660
420.870,-90.324
421.087,-89.611
421.304,-77.084
421.522,-86.801
421.739,-91.268
421.957,-93.593
422.174,-90.761
422.391,-90.717
422.609,-83.873
422.826,-91.833
423.043,-81.719
423.261,-90.470
423.478,-90.602
423.696,-90.228
423.913,-88.775
424.130,-94.801
424.348,-92.419
424.565,-90.764
424.783,-89.587
425.000,-93.457
425.217,-93.046
425.435,-88.865
425.652,-90.001
425.870,-85.958
426.087,-90.353
426.304,-88.725
426.522,-90.531
426.739,-90.431
426.957,-89.174
427.174,-87.474
427.391,-91.588
427.609,-91.872
427.826,-90.089
428.043,-91.669
428.261,-89.565
428.478,-89.737
428.696,-76.296
428.913,-90.906
429.130,-91.191
429.348,-93.990
429.565,-91.692
429.783,-89.784
430.000,-90.600
430.217,-95.374
430.435,-94.237
430.652,-90.852
430.870,-95.560
431.087,-90.643
431.304,-86.924
431.522,-85.031
431.739,-91.773
431.957,-88.247
432.174,-93.377
432.391,-91.384
432.609,-94.182
432.826,-90.358
433.043,-91.527
433.261,-93.280
433.478,-89.516
433.696,-93.945
433.913,-90.825
434.130,-92.100
434.348,-79.452
434.565,-89.165
434.783,-96.076
435.000,-92.438
435.217,-94.392
435.435,-93.047
435.652,-90.813
435.870,-86.877
436.087,-92.348
436.304,-93.300
436.522,-93.664
436.739,-91.854
436.957,-90.292
437.174,-83.237
437.391,-91.343
437.609,-92.175
437.826,-92.529
438.043,-91.771
438.261,-93.684
438.478,-90.990
438.696,-91.955
438.913,-95.211
439.130,-93.270
439.348,-95.662
439.565,-87.796
439.783,-87.344
440.000,-79.899
440.217,-86.933
440.435,-90.925
440.652,-92.497
440.870,-92.009
441.087,-91.546
441.304,-91.570
441.522,-82.895
441.739,-89.179
441.957,-92.125
442.174,-86.058
442.391,-84.518
442.609,-86.844
442.826,-85.950
443.043,-88.372
443.261,-88.422
443.478,-88.066
443.696,-91.661
443.913,-90.745
444.130,-84.361
444.348,-88.730
444.565,-82.453
444.783,-85.787
445.000,-79.748
445.217,-77.525
445.435,-62.733
445.652,-71.981
445.870,-78.303
446.087,-81.272
446.304,-87.293
446.522,-91.759
446.739,-87.772
446.957,-86.826
447.174,-87.133
447.391,-93.416
447.609,-88.544
447.826,-87.956
448.043,-88.544
448.261,-86.962
448.478,-86.032
448.696,-85.584
448.913,-88.142
449.130,-89.953
449.348,-91.030
449.565,-88.431
449.783,-88.761
450.000,-87.038
450.217,-92.121
450.435,-87.040
450.652,-86.204
450.870,-92.287
451.087,-94.542
451.304,-84.385
451.522,-93.891
451.739,-91.336
451.957,-94.394
452.174,-96.000
452.391,-96.668
452.609,-93.067
452.826,-90.124
453.043,-90.860
453.261,-87.711
453.478,-86.326
453.696,-93.220
453.913,-89.617
454.130,-88.487
454.348,-86.557
454.565,-90.350
454.783,-89.529
455.000,-87.905
455.217,-89.138
455.435,-90.315
455.652,-88.042
455.870,-89.612
456.087,-91.565
456.304,-91.530
456.522,-93.939
456.739,-91.944
456.957,-87.391
457.174,-93.687
457.391,-90.637
457.609,-91.984
457.826,-89.220
458.043,-93.975
458.261,-91.192
458.478,-90.588
458.696,-91.691
458.913,-93.679
459.130,-91.116
459.348,-88.936
459.565,-90.164
459.783,-90.415
460.000,-91.150
460.217,-93.401
460.435,-89.417
460.652,-89.808
460.870,-92.370
461.087,-90.615
461.304,-89.928
461.522,-86.367
461.739,-85.018
461.957,-79.123
462.174,-79.101
462.391,-87.948
462.609,-91.707
462.826,-94.268
463.043,-90.657
463.261,-90.974
463.478,-94.013
463.696,-92.086
463.913,-94.795
464.130,-92.392
464.348,-94.093
464.565,-94.945
464.783,-95.965
465.000,-97.072
465.217,-94.793
465.435,-92.163
465.652,-95.560
465.870,-94.278
466.087,-95.570
466.304,-93.692
466.522,-96.235
466.739,-90.722
466.957,-84.936
467.174,-91.953
467.391,-91.796
467.609,-91.831
467.826,-93.838
468.043,-95.582
468.261,-98.511
468.478,-91.097
468.696,-95.965
468.913,-97.125
469.130,-94.990
469.348,-97.712
469.565,-95.288
469.783,-95.921
470.000,-95.632
470.217,-96.430
470.435,-96.113
470.652,-100.495
470.870,-94.084
471.087,-91.743
471.304,-99.782
471.522,-95.498
471.739,-94.619
471.957,-96.701
472.174,-95.939
472.391,-94.423
472.609,-93.590
472.826,-96.370
473.043,-96.537
473.261,-98.865
473.478,-101.311
473.696,-96.777
473.913,-98.659
474.130,-95.684
474.348,-89.799
474.565,-97.638
474.783,-97.338
475.000,-94.005
475.217,-89.343
475.435,-100.766
475.652,-97.324
475.870,-96.632
476.087,-100.720
476.304,-96.054
476.522,-94.642
476.739,-94.580
476.957,-97.294
477.174,-94.416
477.391,-96.797
477.609,-96.061
477.826,-96.886
478.043,-96.158
478.261,-98.155
478.478,-98.513
478.696,-98.421
478.913,-99.442
479.130,-93.568
479.348,-92.043
479.565,-96.263
479.783,-93.668
480.000,-77.919
480.217,-97.750
480.435,-99.196
480.652,-100.841
480.870,-95.502
481.087,-97.130
481.304,-96.235
481.522,-96.626
481.739,-94.002
481.957,-95.027
482.174,-93.360
482.391,-95.704
482.609,-97.930
482.826,-91.458
483.043,-96.020
483.261,-94.164
483.478,-96.246
483.696,-93.267
483.913,-96.983
484.130,-95.741
484.348,-97.437
484.565,-98.233
484.783,-96.978
485.000,-95.404
485.217,-95.492
485.435,-93.894
485.652,-84.466
485.870,-94.540
486.087,-94.253
486.304,-99.606
486.522,-97.531
486.739,-94.790
486.957,-97.730
487.174,-97.826
487.391,-94.305
487.609,-98.064
487.826,-97.971
488.043,-94.784
488.261,-93.984
488.478,-91.155
488.696,-93.451
488.913,-97.543
489.130,-94.067
489.348,-92.386
489.565,-90.259
489.783,-92.497
490.000,-86.056
490.217,-92.536
490.435,-92.299
490.652,-94.915
490.870,-95.224
491.087,-89.533
491.304,-81.443
491.522,-89.843
491.739,-90.365
491.957,-94.150
492.174,-91.861
492.391,-93.405
492.609,-91.671
492.826,-90.181
493.043,-90.785
493.261,-96.461
493.478,-92.275
493.696,-89.750
493.913,-90.186
494.130,-88.853
494.348,-89.758
494.565,-92.370
494.783,-91.297
495.000,-94.294
495.217,-94.845
495.435,-90.285
495.652,-96.119
495.870,-95.146
496.087,-94.503
496.304,-94.725
496.522,-92.711
496.739,-93.534
496.957,-85.885
497.174,-93.293
497.391,-85.394
497.609,-90.116
497.826,-95.356
498.043,-94.644
498.261,-93.702
498.478,-94.437
498.696,-97.340
498.913,-95.072
499.130,-99.467
499.348,-98.204
499.565,-91.386
499.783,-89.777
500.000,-87.688
