Frequency_MHz,Power_dBm
400.000,-74.996
400.217,-70.263
400.435,-67.907
400.652,-79.255
400.870,-64.507
401.087,-84.151
401.304,-86.595
401.522,-80.272
401.739,-83.466
401.957,-86.754
402.174,-84.240
402.391,-85.228
402.609,-81.952
402.826,-76.823
403.043,-84.817
403.261,-87.827
403.478,-81.207
403.696,-84.069
403.913,-86.144
404.130,-79.597
404.348,-85.677
404.565,-86.986
404.783,-86.681
405.000,-88.506
405.217,-89.931
405.435,-84.635
405.652,-76.847
405.870,-89.431
406.087,-87.541
406.304,-89.933
406.522,-91.603
406.739,-89.505
406.957,-84.941
407.174,-85.059
407.391,-87.856
407.609,-84.131
407.826,-88.318
408.043,-86.215
408.261,-89.588
408.478,-84.493
408.696,-84.885
408.913,-85.297
409.130,-86.626
409.348,-86.084
409.565,-88.354
409.783,-83.216
410.000,-87.131
410.217,-84.475
410.435,-80.065
410.652,-78.673
410.870,-86.247
411.087,-87.605
411.304,-77.847
411.522,-89.168
411.739,-84.860
411.957,-85.264
412.174,-88.246
412.391,-88.693
412.609,-85.606
412.826,-84.032
413.043,-87.379
413.261,-88.573
413.478,-88.612
413.696,-86.471
413.913,-88.990
414.130,-88.516
414.348,-85.569
414.565,-89.709
414.783,-92.293
415.000,-90.471
415.217,-87.792
415.435,-88.059
415.652,-91.195
415.870,-85.832
416.087,-87.867
416.304,-90.439
416.522,-91.349
416.739,-91.510
416.957,-84.717
417.174,-91.383
417.391,-85.363
417.609,-90.717
417.826,-88.685
418.043,-89.960
418.261,-92.033
418.478,-88.783
418.696,-90.842
418.913,-92.610
419.130,-92.994
419.348,-89.299
419.565,-92.978
419.783,-93.557
420.000,-91.517
420.217,-86.565
420.435,-90.219
420.652,-89.690
420.870,-87.712
421.087,-93.547
421.304,-77.604
421.522,-90.267
421.739,-89.121
421.957,-93.925
422.174,-89.659
422.391,-91.424
422.609,-85.069
422.826,-91.011
423.043,-82.681
423.261,-90.338
423.478,-89.667
423.696,-91.228
423.913,-90.894
424.130,-89.505
424.348,-93.466
424.565,-91.486
424.783,-95.108
425.000,-95.304
425.217,-92.932
425.435,-90.380
425.652,-92.202
425.870,-86.960
426.087,-88.131
426.304,-88.035
426.522,-93.337
426.739,-89.254
426.957,-89.152
427.174,-93.211
427.391,-93.419
427.609,-91.878
427.826,-92.011
428.043,-93.198
428.261,-86.226
428.478,-91.065
428.696,-79.222
428.913,-88.465
429.130,-91.817
429.348,-92.558
429.565,-94.132
429.783,-93.866
430.000,-90.965
430.217,-91.051
430.435,-91.871
430.652,-96.848
430.870,-89.986
431.087,-85.006
431.304,-89.132
431.522,-86.252
431.739,-89.108
431.957,-94.152
432.174,-93.362
432.391,-94.128
432.609,-93.330
432.826,-90.914
433.043,-93.162
433.261,-93.016
433.478,-96.645
433.696,-91.858
433.913,-93.356
434.130,-92.389
434.348,-78.327
434.565,-92.833
434.783,-94.369
435.000,-93.301
435.217,-92.865
435.435,-94.344
