Frequency_MHz,Power_dBm
400.000,-72.700
400.217,-70.426
400.435,-67.390
400.652,-77.880
400.870,-89.345
401.087,-88.260
401.304,-83.683
401.522,-79.687
401.739,-83.113
401.957,-84.588
402.174,-82.684
402.391,-84.125
402.609,-85.989
402.826,-80.789
403.043,-79.517
403.261,-85.330
403.478,-82.234
403.696,-86.881
403.913,-84.720
404.130,-79.431
404.348,-85.821
404.565,-87.622
404.783,-89.141
405.000,-88.857
405.217,-88.434
405.435,-86.738
405.652,-76.689
405.870,-91.743
406.087,-86.791
406.304,-90.468
406.522,-89.256
406.739,-86.145
406.957,-87.230
407.174,-82.517
407.391,-87.546
407.609,-89.827
407.826,-89.889
408.043,-84.796
408.261,-84.575
408.478,-79.907
408.696,-84.112
408.913,-88.214
409.130,-88.360
409.348,-86.130
409.565,-87.813
409.783,-84.532
410.000,-84.369
410.217,-77.861
410.435,-80.215
410.652,-80.905
410.870,-80.669
411.087,-85.034
411.304,-77.650
411.522,-85.763
411.739,-88.992
411.957,-87.385
412.174,-86.355
412.391,-86.826
412.609,-86.519
412.826,-87.140
413.043,-90.187
413.261,-88.675
413.478,-89.569
413.696,-86.448
413.913,-87.788
414.130,-85.406
414.348,-88.601
414.565,-89.435
414.783,-88.439
415.000,-89.886
415.217,-87.830
415.435,-91.756
415.652,-89.468
415.870,-78.661
416.087,-92.237
416.304,-91.859
416.522,-84.748
416.739,-89.986
416.957,-82.247
417.174,-92.492
417.391,-85.175
417.609,-90.277
417.826,-87.210
418.043,-90.990
418.261,-92.620
418.478,-91.235
418.696,-91.621
418.913,-89.657
419.130,-93.207
419.348,-94.426
419.565,-92.291
419.783,-89.474
420.000,-90.226
420.217,-89.112
420.435,-89.504
420.652,-92.396
420.870,-92.632
421.087,-89.069
421.304,-76.322
421.522,-89.506
421.739,-94.634
421.957,-94.290
422.174,-91.345
422.391,-87.322
422.609,-84.519
422.826,-92.515
423.043,-82.228
423.261,-89.941
423.478,-92.237
423.696,-89.141
423.913,-91.812
424.130,-90.307
424.348,-92.184
424.565,-91.997
424.783,-91.702
425.000,-94.516
425.217,-88.471
425.435,-89.591
425.652,-89.138
425.870,-88.209
426.087,-87.657
426.304,-91.331
426.522,-92.612
426.739,-94.922
426.957,-92.989
427.174,-88.952
427.391,-92.224
427.609,-92.890
427.826,-93.310
428.043,-93.165
428.261,-89.077
428.478,-91.421
428.696,-78.803
428.913,-90.675
429.130,-92.681
429.348,-93.305
429.565,-95.427
429.783,-94.950
430.000,-90.959
430.217,-91.098
430.435,-93.043
430.652,-93.723
430.870,-92.482
431.087,-88.042
431.304,-90.727
431.522,-86.050
431.739,-90.194
431.957,-95.379
432.174,-95.745
432.391,-95.307
432.609,-93.910
432.826,-93.167
433.043,-92.207
433.261,-93.577
433.478,-91.787
433.696,-92.595
433.913,-91.068
434.130,-91.047
434.348,-80.024
434.565,-90.578
434.783,-89.651
435.000,-90.498
435.217,-93.206
435.435,-92.323
435.652,-92.789
435.870,-88.466
436.087,-90.819
436.304,-90.941
436.522,-94.124
436.739,-91.611
436.957,-90.398
437.174,-86.601
437.391,-89.166
437.609,-89.225
437.826,-92.003
438.043,-91.215
438.261,-90.915
438.478,-89.644
438.696,-91.696
438.913,-96.512
439.130,-91.682
439.348,-93.554
439.565,-91.667
439.783,-88.496
440.000,-77.746
440.217,-88.384
440.435,-89.600
440.652,-87.735
440.870,-89.923
441.087,-92.372
441.304,-84.312
441.522,-89.489
441.739,-91.178
441.957,-91.812
442.174,-87.543
442.391,-89.345
442.609,-89.678
442.826,-86.415
443.043,-88.039
443.261,-88.360
