Frequency_MHz,Power_dBm
400.000,-72.475
400.217,-80.732
400.435,-81.610
400.652,-93.840
400.870,-89.512
401.087,-83.278
401.304,-82.275
401.522,-76.995
401.739,-86.365
401.957,-82.791
402.174,-83.920
402.391,-82.247
402.609,-83.845
402.826,-82.004
403.043,-81.463
403.261,-83.116
403.478,-85.804
403.696,-84.218
403.913,-86.391
404.130,-80.955
404.348,-83.142
404.565,-88.536
404.783,-90.970
405.000,-89.363
405.217,-88.301
405.435,-88.072
405.652,-77.552
405.870,-91.104
406.087,-87.614
406.304,-88.599
406.522,-85.210
406.739,-86.906
406.957,-85.363
407.174,-83.922
407.391,-87.634
407.609,-87.225
407.826,-85.925
408.043,-86.614
408.261,-82.463
408.478,-82.460
408.696,-87.237
408.913,-87.689
409.130,-86.381
409.348,-87.304
409.565,-82.263
409.783,-85.041
410.000,-90.139
410.217,-89.303
410.435,-78.663
410.652,-74.568
410.870,-84.892
411.087,-86.681
411.304,-79.224
411.522,-87.643
411.739,-88.132
411.957,-86.383
412.174,-84.333
412.391,-89.290
412.609,-84.967
412.826,-83.922
413.043,-86.576
413.261,-87.415
413.478,-87.844
413.696,-86.772
413.913,-86.908
414.130,-86.368
414.348,-88.015
414.565,-89.746
414.783,-87.554
415.000,-91.819
415.217,-89.252
415.435,-88.855
415.652,-85.913
415.870,-72.065
416.087,-90.355
416.304,-89.418
416.522,-88.809
416.739,-89.323
416.957,-86.110
417.174,-92.175
417.391,-87.818
417.609,-89.383
417.826,-90.612
418.043,-90.258
418.261,-89.701
418.478,-90.323
418.696,-91.567
418.913,-90.941
419.130,-90.436
419.348,-89.860
419.565,-93.669
419.783,-90.439
420.000,-92.818
420.217,-88.264
420.435,-92.029
420.652,-91.963
420.870,-89.782
421.087,-91.657
421.304,-79.104
421.522,-89.104
421.739,-88.513
421.957,-90.877
422.174,-89.164
422.391,-87.422
422.609,-81.922
422.826,-93.165
423.043,-82.555
423.261,-92.350
423.478,-93.218
423.696,-92.779
423.913,-93.842
424.130,-89.026
424.348,-92.518
424.565,-89.182
424.783,-91.118
425.000,-91.631
425.217,-92.955
425.435,-93.405
425.652,-93.104
425.870,-86.265
426.087,-90.238
426.304,-94.206
426.522,-91.772
426.739,-90.512
426.957,-89.147
427.174,-92.957
427.391,-94.089
427.609,-89.764
427.826,-94.826
428.043,-92.347
428.261,-87.690
428.478,-91.837
428.696,-78.119
428.913,-89.630
429.130,-91.568
429.348,-93.251
429.565,-89.597
429.783,-92.675
430.000,-89.883
430.217,-90.271
430.435,-89.890
430.652,-95.312
430.870,-90.623
431.087,-86.019
431.304,-86.236
431.522,-85.204
431.739,-91.326
431.957,-92.569
432.174,-91.590
432.391,-93.016
432.609,-94.658
432.826,-94.867
433.043,-92.024
433.261,-91.475
433.478,-91.201
433.696,-93.068
433.913,-90.043
434.130,-94.535
434.348,-80.198
434.565,-95.168
434.783,-91.803
435.000,-91.006
435.217,-92.534
435.435,-93.366
435.652,-91.454
435.870,-90.477
436.087,-92.082
436.304,-93.251
436.522,-91.133
436.739,-90.102
436.957,-91.455
437.174,-85.314
437.391,-90.874
437.609,-92.907
437.826,-91.799
438.043,-92.863
438.261,-94.596
438.478,-90.515
438.696,-93.552
438.913,-93.842
439.130,-94.506
439.348,-89.300
439.565,-92.747
439.783,-89.395
440.000,-78.558
440.217,-89.114
440.435,-89.374
440.652,-93.112
440.870,-90.323
441.087,-88.864
441.304,-91.249
441.522,-89.193
441.739,-89.234
441.957,-86.985
442.174,-87.694
442.391,-87.640
442.609,-91.873
442.826,-87.927
443.043,-87.281
443.261,-87.635
443.478,-90.465
443.696,-89.516
443.913,-88.300
444.130,-82.899
444.348,-84.825
444.565,-86.488
444.783,-87.454
445.000,-82.629
445.217,-84.203
445.435,-59.103
445.652,-71.622
445.870,-81.700
446.087,-80.915
446.304,-83.526
446.522,-83.048
446.739,-89.085
446.957,-87.276
447.174,-89.009
447.391,-88.838
447.609,-90.149
447.826,-89.417
448.043,-86.388
448.261,-87.565
448.478,-82.578
448.696,-87.745
448.913,-88.464
449.130,-88.703
449.348,-87.981
449.565,-87.835
449.783,-86.407
450.000,-85.432
450.217,-86.004
450.435,-88.275
450.652,-90.615
450.870,-93.223
451.087,-90.145
451.304,-83.246
451.522,-90.674
451.739,-90.165
451.957,-92.644
452.174,-91.944
452.391,-92.050
452.609,-90.245
452.826,-89.921
453.043,-94.032
453.261,-90.216
453.478,-92.768
453.696,-86.343
453.913,-88.446
454.130,-87.352
454.348,-90.599
454.565,-87.762
454.783,-91.094
455.000,-89.346
