Frequency_MHz,Power_dBm
400.000,-72.493
400.217,-73.772
400.435,-71.186
400.652,-85.008
400.870,-85.402
401.087,-86.889
401.304,-85.006
401.522,-81.930
401.739,-84.256
401.957,-85.589
402.174,-83.357
402.391,-86.154
402.609,-80.405
402.826,-80.992
403.043,-82.783
403.261,-85.472
403.478,-87.775
403.696,-84.600
403.913,-88.935
404.130,-80.207
404.348,-86.861
404.565,-83.941
404.783,-87.204
405.000,-92.475
405.217,-86.948
405.435,-86.358
405.652,-77.081
405.870,-87.552
406.087,-89.124
406.304,-91.513
406.522,-85.002
406.739,-86.940
406.957,-86.632
407.174,-84.145
407.391,-87.995
407.609,-87.793
407.826,-83.718
408.043,-82.907
408.261,-84.426
408.478,-83.022
408.696,-84.457
408.913,-86.064
409.130,-82.522
409.348,-88.165
409.565,-87.785
409.783,-86.891
410.000,-86.207
410.217,-83.744
410.435,-79.231
410.652,-73.065
410.870,-85.164
411.087,-85.511
411.304,-78.963
411.522,-89.653
411.739,-84.907
411.957,-89.918
412.174,-89.089
412.391,-90.925
412.609,-85.484
412.826,-90.417
413.043,-88.105
413.261,-85.054
413.478,-87.977
413.696,-87.665
413.913,-88.825
414.130,-86.556
414.348,-84.992
414.565,-86.398
414.783,-88.160
415.000,-90.241
415.217,-91.054
415.435,-91.577
415.652,-90.392
415.870,-93.404
416.087,-88.625
416.304,-93.505
416.522,-85.906
416.739,-89.901
416.957,-83.771
417.174,-91.258
417.391,-83.537
417.609,-88.869
417.826,-91.157
418.043,-89.996
418.261,-89.155
418.478,-89.589
418.696,-89.302
418.913,-91.043
419.130,-92.596
419.348,-89.837
419.565,-93.597
419.783,-88.437
420.000,-92.274
420.217,-87.781
420.435,-93.113
420.652,-89.340
420.870,-90.777
421.087,-94.512
421.304,-77.810
421.522,-86.325
421.739,-91.404
421.957,-87.048
422.174,-91.048
422.391,-93.001
422.609,-84.969
422.826,-87.443
423.043,-83.283
423.261,-89.771
423.478,-89.165
423.696,-91.522
423.913,-92.776
424.130,-89.654
424.348,-91.711
424.565,-90.140
424.783,-92.456
425.000,-92.144
425.217,-91.784
425.435,-87.267
425.652,-90.385
425.870,-87.386
426.087,-94.561
426.304,-90.011
