Frequency_MHz,Power_dBm
400.000,-75.436
400.217,-73.486
400.435,-69.271
400.652,-82.741
400.870,-87.328
401.087,-89.387
401.304,-80.901
401.522,-82.686
401.739,-84.089
401.957,-83.959
402.174,-84.460
402.391,-83.899
402.609,-82.203
402.826,-80.041
403.043,-82.763
403.261,-85.700
403.478,-85.329
403.696,-86.154
403.913,-86.553
404.130,-82.200
404.348,-85.011
404.565,-88.997
404.783,-89.391
405.000,-89.419
405.217,-86.623
405.435,-81.275
405.652,-74.734
405.870,-86.658
406.087,-88.454
406.304,-89.101
406.522,-89.529
406.739,-88.485
406.957,-85.645
407.174,-82.950
407.391,-87.509
407.609,-85.378
407.826,-89.116
408.043,-83.255
408.261,-83.771
408.478,-86.280
408.696,-83.869
408.913,-84.415
409.130,-86.976
409.348,-87.163
409.565,-88.109
409.783,-84.097
410.000,-87.679
410.217,-86.290
410.435,-90.228
410.652,-78.874
410.870,-85.447
411.087,-90.201
411.304,-79.441
411.522,-88.809
411.739,-83.556
411.957,-89.145
412.174,-87.558
412.391,-80.863
412.609,-81.258
412.826,-82.601
413.043,-88.476
413.261,-86.700
413.478,-86.516
413.696,-87.455
413.913,-88.832
414.130,-86.132
414.348,-88.619
414.565,-89.936
414.783,-90.592
415.000,-91.563
415.217,-86.766
415.435,-91.606
415.652,-88.430
415.870,-90.988
416.087,-87.845
416.304,-90.043
416.522,-89.549
416.739,-89.510
416.957,-84.685
417.174,-94.159
417.391,-86.319
417.609,-91.087
417.826,-83.817
418.043,-82.887
418.261,-93.485
418.478,-90.066
418.696,-93.154
418.913,-92.884
419.130,-89.749
419.348,-89.085
419.565,-91.620
419.783,-89.740
420.000,-89.288
420.217,-89.591
420.435,-89.437
420.652,-89.016
420.870,-91.467
421.087,-89.142
421.304,-78.059
421.522,-87.365
421.739,-90.775
421.957,-90.808
422.174,-90.631
422.391,-88.903
422.609,-82.264
422.826,-90.320
423.043,-81.936
423.261,-92.432
423.478,-89.403
423.696,-92.823
423.913,-93.291
424.130,-91.185
424.348,-93.940
424.565,-90.439
424.783,-92.075
425.000,-90.777
425.217,-89.274
425.435,-90.894
425.652,-90.291
425.870,-89.029
426.087,-89.864
426.304,-90.619
426.522,-92.936
426.739,-93.667
426.957,-93.972
427.174,-87.960
427.391,-88.856
427.609,-92.116
427.826,-91.079
428.043,-90.142
428.261,-86.876
428.478,-92.048
428.696,-77.448
428.913,-88.391
429.130,-89.426
429.348,-94.342
429.565,-94.280
429.783,-89.714
430.000,-89.845
430.217,-88.272
430.435,-95.045
430.652,-92.568
430.870,-88.939
431.087,-84.685
431.304,-87.518
431.522,-84.566
431.739,-90.380
431.957,-93.085
432.174,-91.956
432.391,-93.765
432.609,-92.271
432.826,-94.063
433.043,-92.988
433.261,-92.615
433.478,-91.212
433.696,-92.934
433.913,-90.079
434.130,-93.249
434.348,-78.657
434.565,-87.839
434.783,-91.617
435.000,-93.496
435.217,-94.134
435.435,-89.994
435.652,-92.984
435.870,-95.401
