Frequency (MHz),Level (dBm),Band Name
579.91,-98.50,UHF -1
580.00,-100.62,UHF -1
580.09,-98.04,UHF -1
580.17,-102.67,UHF -1
580.26,-92.68,UHF -1
580.35,-99.61,UHF -1
580.43,-98.73,UHF -1
580.52,-98.94,UHF -1
580.61,-103.21,UHF -1
580.70,-102.27,UHF -1
580.78,-98.55,UHF -1
580.87,-103.64,UHF -1
580.96,-99.41,UHF -1
581.04,-101.21,UHF -1
581.13,-102.64,UHF -1
581.22,-101.47,UHF -1
581.30,-94.06,UHF -1
581.39,-103.86,UHF -1
581.48,-99.10,UHF -1
581.57,-97.90,UHF -1
581.65,-101.51,UHF -1
581.74,-96.95,UHF -1
581.83,-99.75,UHF -1
581.91,-100.23,UHF -1
582.00,-96.79,UHF -1
582.09,-102.11,UHF -1
582.17,-101.69,UHF -1
582.26,-102.10,UHF -1
582.35,-98.05,UHF -1
582.43,-101.89,UHF -1
582.52,-97.38,UHF -1
582.61,-107.71,UHF -1
582.70,-103.12,UHF -1
582.78,-94.62,UHF -1
582.87,-101.41,UHF -1
582.96,-97.07,UHF -1
583.04,-100.15,UHF -1
583.13,-96.56,UHF -1
583.22,-101.33,UHF -1
583.30,-99.89,UHF -1
583.39,-99.00,UHF -1
583.48,-100.65,UHF -1
583.57,-98.07,UHF -1
583.65,-95.90,UHF -1
583.74,-100.27,UHF -1
583.83,-97.45,UHF -1
583.91,-99.03,UHF -1
584.00,-101.57,UHF -1
584.09,-102.87,UHF -1
584.17,-100.41,UHF -1
584.26,-101.96,UHF -1
584.35,-99.31,UHF -1
584.43,-101.43,UHF -1
584.52,-99.56,UHF -1
584.61,-97.20,UHF -1
584.70,-101.95,UHF -1
584.78,-100.61,UHF -1
584.87,-97.40,UHF -1
584.96,-100.49,UHF -1
585.04,-96.91,UHF -1
585.13,-98.53,UHF -1
585.22,-99.67,UHF -1
585.30,-98.72,UHF -1
585.39,-98.74,UHF -1
585.48,-97.27,UHF -1
585.57,-99.23,UHF -1
585.65,-98.11,UHF -1
585.74,-97.50,UHF -1
585.83,-103.82,UHF -1
585.91,-104.21,UHF -1
586.00,-98.45,UHF -1
586.09,-105.23,UHF -1
586.17,-98.06,UHF -1
586.26,-96.47,UHF -1
586.35,-98.42,UHF -1
586.43,-94.47,UHF -1
586.52,-102.82,UHF -1
586.61,-95.99,UHF -1
586.70,-94.67,UHF -1
586.78,-98.23,UHF -1
586.87,-102.43,UHF -1
586.96,-100.19,UHF -1
587.04,-95.61,UHF -1
587.13,-97.70,UHF -1
587.22,-101.56,UHF -1
587.30,-99.31,UHF -1
587.39,-100.69,UHF -1
587.48,-97.75,UHF -1
587.57,-95.89,UHF -1
587.65,-101.97,UHF -1
587.74,-97.42,UHF -1
587.83,-98.70,UHF -1
587.91,-96.60,UHF -1
588.00,-101.12,UHF -1
588.09,-97.79,UHF -1
588.17,-102.07,UHF -1
588.26,-96.77,UHF -1
588.35,-99.29,UHF -1
588.43,-96.77,UHF -1
588.52,-98.99,UHF -1
588.61,-98.75,UHF -1
588.70,-97.35,UHF -1
588.78,-99.11,UHF -1
588.87,-100.79,UHF -1
588.96,-97.22,UHF -1
589.04,-99.92,UHF -1
589.13,-100.31,UHF -1
589.22,-99.62,UHF -1
589.30,-100.48,UHF -1
589.39,-96.08,UHF -1
589.48,-102.25,UHF -1
589.57,-98.16,UHF -1
589.65,-97.61,UHF -1
589.74,-98.77,UHF -1
589.83,-97.45,UHF -1
589.91,-99.16,UHF -1
590.00,-97.99,UHF -1
590.09,-94.79,UHF -1
590.17,-100.79,UHF -1
590.26,-99.71,UHF -1
590.35,-102.45,UHF -1
590.43,-98.42,UHF -1
590.52,-98.00,UHF -1
590.61,-104.28,UHF -1
590.70,-101.85,UHF -1
590.78,-100.61,UHF -1
590.87,-100.73,UHF -1
590.96,-95.72,UHF -1
591.04,-99.05,UHF -1
591.13,-97.84,UHF -1
591.22,-101.07,UHF -1
591.30,-99.81,UHF -1
591.39,-99.85,UHF -1
591.48,-96.87,UHF -1
591.57,-99.48,UHF -1
591.65,-97.24,UHF -1
591.74,-97.97,UHF -1
591.83,-98.09,UHF -1
591.91,-101.61,UHF -1
592.00,-100.45,UHF -1
592.09,-99.42,UHF -1
592.17,-99.95,UHF -1
592.26,-101.92,UHF -1
592.35,-102.42,UHF -1
592.43,-96.74,UHF -1
592.52,-99.56,UHF -1
592.61,-101.56,UHF -1
592.70,-97.53,UHF -1
592.78,-97.51,UHF -1
592.87,-101.13,UHF -1
592.96,-99.95,UHF -1
593.04,-98.41,UHF -1
593.13,-100.46,UHF -1
593.22,-98.09,UHF -1
593.30,-96.34,UHF -1
593.39,-99.94,UHF -1
593.48,-100.15,UHF -1
593.57,-101.35,UHF -1
593.65,-99.22,UHF -1
593.74,-96.84,UHF -1
593.83,-99.09,UHF -1
593.91,-93.14,UHF -1
594.00,-99.46,UHF -1
594.09,-102.81,UHF -1
594.17,-99.04,UHF -1
594.26,-97.24,UHF -1
594.35,-98.33,UHF -1
594.43,-103.67,UHF -1
594.52,-97.65,UHF -1
594.61,-98.24,UHF -1
594.70,-100.14,UHF -1
594.78,-100.61,UHF -1
594.87,-98.74,UHF -1
594.96,-100.86,UHF -1
595.04,-101.67,UHF -1
595.13,-97.40,UHF -1
595.22,-101.66,UHF -1
595.30,-97.27,UHF -1
595.39,-100.87,UHF -1
595.48,-94.35,UHF -1
595.57,-98.49,UHF -1
595.65,-99.76,UHF -1
595.74,-100.30,UHF -1
595.83,-99.00,UHF -1
595.91,-99.97,UHF -1
596.00,-99.49,UHF -1
596.09,-101.66,UHF -1
596.17,-101.84,UHF -1
596.26,-99.51,UHF -1
596.35,-99.16,UHF -1
596.43,-103.54,UHF -1
596.52,-100.69,UHF -1
596.61,-105.54,UHF -1
596.70,-99.83,UHF -1
596.78,-99.68,UHF -1
596.87,-97.49,UHF -1
596.96,-101.15,UHF -1
597.04,-97.04,UHF -1
597.13,-99.00,UHF -1
597.22,-100.57,UHF -1
597.30,-100.21,UHF -1
597.39,-94.61,UHF -1
597.48,-100.12,UHF -1
597.57,-99.12,UHF -1
597.65,-97.00,UHF -1
597.74,-97.43,UHF -1
597.83,-96.93,UHF -1
597.91,-106.35,UHF -1
598.00,-97.10,UHF -1
598.09,-99.31,UHF -1
598.17,-98.26,UHF -1
598.26,-103.10,UHF -1
598.35,-97.86,UHF -1
598.43,-102.36,UHF -1
598.52,-102.15,UHF -1
598.61,-97.24,UHF -1
598.70,-96.58,UHF -1
598.78,-98.29,UHF -1
598.87,-102.00,UHF -1
598.96,-99.90,UHF -1
599.04,-95.09,UHF -1
599.13,-96.54,UHF -1
599.22,-104.01,UHF -1
599.30,-96.28,UHF -1
599.39,-100.26,UHF -1
599.48,-98.26,UHF -1
599.57,-96.29,UHF -1
599.65,-91.93,UHF -1
599.74,-96.87,UHF -1
599.83,-91.51,UHF -1
599.91,-96.42,UHF -1
600.00,-89.18,UHF -1
600.00,-99.82,UHF -1
600.09,-97.60,UHF -1
600.17,-96.15,UHF -1
600.26,-94.43,UHF -1
600.35,-100.89,UHF -1
600.43,-102.80,UHF -1
600.52,-96.48,UHF -1
600.61,-100.33,UHF -1
600.70,-94.69,UHF -1
600.78,-96.28,UHF -1
600.87,-103.79,UHF -1
600.96,-100.46,UHF -1
601.04,-99.88,UHF -1
601.13,-96.07,UHF -1
601.22,-101.01,UHF -1
601.30,-96.74,UHF -1
601.39,-102.13,UHF -1
601.48,-98.69,UHF -1
601.57,-102.86,UHF -1
601.65,-100.54,UHF -1
601.74,-103.71,UHF -1
601.83,-96.39,UHF -1
601.91,-100.30,UHF -1
602.00,-101.68,UHF -1
602.09,-96.24,UHF -1
602.17,-99.82,UHF -1
602.26,-95.71,UHF -1
602.35,-96.20,UHF -1
602.43,-96.21,UHF -1
602.52,-104.74,UHF -1
602.61,-94.91,UHF -1
602.70,-97.23,UHF -1
602.78,-99.04,UHF -1
602.87,-97.29,UHF -1
602.96,-97.35,UHF -1
603.04,-91.94,UHF -1
603.13,-95.37,UHF -1
603.22,-96.48,UHF -1
603.30,-99.48,UHF -1
603.39,-101.60,UHF -1
603.48,-100.43,UHF -1
603.57,-99.58,UHF -1
603.65,-96.49,UHF -1
603.74,-96.71,UHF -1
603.83,-99.33,UHF -1
603.91,-102.24,UHF -1
604.00,-99.41,UHF -1
604.09,-104.88,UHF -1
604.17,-103.05,UHF -1
604.26,-97.50,UHF -1
604.35,-97.91,UHF -1
604.43,-100.33,UHF -1
604.52,-96.37,UHF -1
604.61,-96.97,UHF -1
604.70,-100.64,UHF -1
604.78,-98.94,UHF -1
604.87,-100.29,UHF -1
604.96,-100.39,UHF -1
605.04,-100.52,UHF -1
605.13,-95.41,UHF -1
605.22,-96.83,UHF -1
605.30,-95.21,UHF -1
605.39,-100.24,UHF -1
605.48,-101.55,UHF -1
605.57,-102.65,UHF -1
605.65,-95.59,UHF -1
605.74,-100.00,UHF -1
605.83,-95.47,UHF -1
605.91,-100.93,UHF -1
606.00,-98.60,UHF -1
606.09,-101.05,UHF -1
606.17,-101.24,UHF -1
606.26,-99.44,UHF -1
606.35,-97.06,UHF -1
606.43,-99.89,UHF -1
606.52,-97.96,UHF -1
606.61,-97.44,UHF -1
606.70,-103.71,UHF -1
606.78,-103.07,UHF -1
606.87,-99.03,UHF -1
606.96,-103.48,UHF -1
607.04,-100.75,UHF -1
607.13,-106.03,UHF -1
607.22,-101.09,UHF -1
607.30,-98.74,UHF -1
607.39,-102.31,UHF -1
607.48,-102.93,UHF -1
607.57,-101.86,UHF -1
607.65,-103.69,UHF -1
607.74,-97.31,UHF -1
607.83,-101.53,UHF -1
607.91,-100.43,UHF -1
608.00,-101.68,UHF -1
608.09,-95.36,UHF -1
608.17,-91.36,UHF -1
608.26,-102.01,UHF -1
608.35,-97.10,UHF -1
608.43,-95.36,UHF -1
608.52,-98.10,UHF -1
608.61,-97.45,UHF -1
608.70,-94.73,UHF -1
608.78,-95.53,UHF -1
608.87,-96.79,UHF -1
608.96,-97.99,UHF -1
609.04,-102.49,UHF -1
609.13,-101.92,UHF -1
609.22,-97.47,UHF -1
609.30,-103.06,UHF -1
609.39,-96.76,UHF -1
609.48,-99.20,UHF -1
609.57,-97.48,UHF -1
609.65,-100.31,UHF -1
609.74,-95.11,UHF -1
609.83,-98.32,UHF -1
609.91,-99.68,UHF -1
610.00,-100.30,UHF -1
610.09,-99.92,UHF -1
610.17,-101.17,UHF -1
610.26,-97.48,UHF -1
610.35,-99.33,UHF -1
610.43,-102.54,UHF -1
610.52,-101.02,UHF -1
610.61,-98.01,UHF -1
610.70,-99.43,UHF -1
610.78,-97.53,UHF -1
610.87,-99.79,UHF -1
610.96,-94.39,UHF -1
611.04,-96.66,UHF -1
611.13,-104.27,UHF -1
611.22,-103.94,UHF -1
611.30,-96.90,UHF -1
611.39,-98.44,UHF -1
611.48,-98.78,UHF -1
611.57,-97.83,UHF -1
611.65,-100.10,UHF -1
611.74,-99.56,UHF -1
611.83,-99.96,UHF -1
611.91,-102.13,UHF -1
612.00,-102.05,UHF -1
612.09,-98.64,UHF -1
612.17,-99.53,UHF -1
612.26,-103.33,UHF -1
612.35,-106.45,UHF -1
612.43,-97.48,UHF -1
612.52,-95.89,UHF -1
612.61,-99.93,UHF -1
612.70,-97.63,UHF -1
612.78,-102.26,UHF -1
612.87,-96.97,UHF -1
612.96,-99.20,UHF -1
613.04,-101.37,UHF -1
613.13,-99.88,UHF -1
613.22,-102.23,UHF -1
613.30,-96.71,UHF -1
613.39,-95.81,UHF -1
613.48,-97.28,UHF -1
613.57,-103.61,UHF -1
613.65,-97.73,UHF -1
613.74,-99.22,UHF -1
613.83,-98.65,UHF -1
613.91,-99.91,UHF -1
614.00,-97.08,UHF -1
614.09,-97.57,UHF -1
614.17,-97.90,UHF -1
614.26,-91.68,UHF -1
614.35,-97.38,UHF -1
614.43,-95.65,UHF -1
614.52,-96.04,UHF -1
614.61,-93.55,UHF -1
614.70,-99.60,UHF -1
614.78,-100.57,UHF -1
614.87,-99.25,UHF -1
614.96,-99.46,UHF -1
615.04,-101.71,UHF -1
615.13,-104.49,UHF -1
615.22,-104.06,UHF -1
615.30,-99.59,UHF -1
615.39,-99.04,UHF -1
615.48,-97.35,UHF -1
615.57,-98.65,UHF -1
615.65,-96.69,UHF -1
615.74,-105.89,UHF -1
615.83,-96.38,UHF -1
615.91,-97.57,UHF -1
616.00,-98.27,UHF -1
616.09,-97.83,UHF -1
616.17,-98.79,UHF -1
616.26,-93.69,UHF -1
616.35,-97.32,UHF -1
616.43,-97.62,UHF -1
616.52,-96.00,UHF -1
616.61,-99.79,UHF -1
616.70,-93.88,UHF -1
616.78,-95.15,UHF -1
616.87,-92.78,UHF -1
616.96,-95.43,UHF -1
617.04,-93.16,UHF -1
617.13,-92.23,UHF -1
617.22,-93.40,UHF -1
617.30,-91.81,UHF -1
617.39,-96.79,UHF -1
617.48,-94.33,UHF -1
617.57,-88.76,UHF -1
617.65,-100.37,UHF -1
617.74,-86.70,UHF -1
617.83,-95.32,UHF -1
617.91,-87.10,UHF -1
618.00,-93.31,UHF -1
618.09,-92.70,UHF -1
618.17,-86.09,UHF -1
618.26,-96.09,UHF -1
618.35,-92.17,UHF -1
618.43,-88.59,UHF -1
618.52,-80.08,UHF -1
618.61,-77.80,UHF -1
618.70,-85.08,UHF -1
618.78,-78.05,UHF -1
618.87,-80.23,UHF -1
618.96,-77.51,UHF -1
619.04,-79.98,UHF -1
619.13,-81.46,UHF -1
619.22,-79.80,UHF -1
619.30,-82.31,UHF -1
619.39,-83.41,UHF -1
619.48,-87.93,UHF -1
619.57,-78.93,UHF -1
619.65,-83.98,UHF -1
619.74,-98.40,UHF -1
619.83,-88.31,UHF -1
619.91,-94.73,UHF -1
620.00,-92.08,UHF -1
620.09,-90.60,UHF -1
620.17,-96.87,UHF -1
620.26,-89.57,UHF -1
620.35,-96.54,UHF -1
620.43,-91.80,UHF -1
620.52,-99.50,UHF -1
620.61,-88.53,UHF -1
620.70,-88.95,UHF -1
620.78,-92.54,UHF -1
620.87,-93.55,UHF -1
620.96,-98.52,UHF -1
621.04,-97.40,UHF -1
621.13,-96.25,UHF -1
621.22,-101.59,UHF -1
621.30,-99.65,UHF -1
621.39,-94.32,UHF -1
621.48,-92.56,UHF -1
621.57,-97.26,UHF -1
621.65,-90.33,UHF -1
621.74,-93.37,UHF -1
621.83,-95.12,UHF -1
621.91,-96.56,UHF -1
622.00,-100.07,UHF -1
622.09,-95.15,UHF -1
622.17,-90.94,UHF -1
622.26,-97.49,UHF -1
622.35,-93.05,UHF -1
622.43,-96.74,UHF -1
622.52,-95.27,UHF -1
622.61,-97.41,UHF -1
622.70,-96.64,UHF -1
622.78,-95.88,UHF -1
622.87,-97.67,UHF -1
622.96,-92.04,UHF -1
623.04,-98.06,UHF -1
623.13,-94.62,UHF -1
623.22,-92.05,UHF -1
623.30,-99.09,UHF -1
623.39,-95.43,UHF -1
623.48,-99.82,UHF -1
623.57,-97.64,UHF -1
623.65,-98.77,UHF -1
623.74,-97.45,UHF -1
623.83,-98.27,UHF -1
623.91,-97.60,UHF -1
624.00,-99.04,UHF -1
624.09,-99.80,UHF -1
624.17,-101.03,UHF -1
624.26,-97.40,UHF -1
624.35,-100.87,UHF -1
624.43,-92.99,UHF -1
624.52,-96.33,UHF -1
624.61,-98.12,UHF -1
624.70,-95.75,UHF -1
624.78,-98.42,UHF -1
624.87,-97.91,UHF -1
624.96,-102.63,UHF -1
625.04,-91.93,UHF -1
625.13,-93.81,UHF -1
625.22,-106.06,UHF -1
625.30,-98.18,UHF -1
625.39,-98.19,UHF -1
625.48,-92.28,UHF -1
625.57,-97.52,UHF -1
625.65,-96.07,UHF -1
625.74,-94.89,UHF -1
625.83,-95.47,UHF -1
625.91,-100.21,UHF -1
626.00,-98.04,UHF -1
626.09,-98.91,UHF -1
626.17,-95.69,UHF -1
626.26,-94.82,UHF -1
626.35,-96.58,UHF -1
626.43,-96.77,UHF -1
626.52,-97.15,UHF -1
626.61,-98.68,UHF -1
626.70,-96.44,UHF -1
626.78,-93.19,UHF -1
626.87,-102.14,UHF -1
626.96,-93.11,UHF -1
627.04,-104.24,UHF -1
627.13,-96.34,UHF -1
627.22,-99.52,UHF -1
627.30,-97.79,UHF -1
627.39,-102.17,UHF -1
627.48,-99.20,UHF -1
627.57,-95.89,UHF -1
627.65,-102.08,UHF -1
627.74,-101.41,UHF -1
627.83,-96.29,UHF -1
627.91,-98.61,UHF -1
628.00,-96.00,UHF -1
628.09,-97.24,UHF -1
628.17,-94.08,UHF -1
628.26,-97.18,UHF -1
628.35,-98.05,UHF -1
628.43,-101.59,UHF -1
628.52,-98.08,UHF -1
628.61,-95.38,UHF -1
628.70,-94.53,UHF -1
628.78,-103.41,UHF -1
628.87,-99.56,UHF -1
628.96,-96.91,UHF -1
629.04,-99.65,UHF -1
629.13,-98.70,UHF -1
629.22,-101.21,UHF -1
629.30,-97.29,UHF -1
629.39,-102.48,UHF -1
629.48,-98.90,UHF -1
629.57,-96.76,UHF -1
629.65,-99.56,UHF -1
629.74,-102.32,UHF -1
629.83,-95.28,UHF -1
629.91,-96.75,UHF -1
630.00,-99.57,UHF -1
630.09,-99.17,UHF -1
630.17,-99.33,UHF -1
630.26,-98.72,UHF -1
630.35,-97.15,UHF -1
630.43,-102.81,UHF -1
630.52,-99.41,UHF -1
630.61,-95.43,UHF -1
630.70,-96.88,UHF -1
630.78,-98.73,UHF -1
630.87,-94.90,UHF -1
630.96,-94.55,UHF -1
631.04,-102.42,UHF -1
631.13,-98.51,UHF -1
631.22,-99.90,UHF -1
631.30,-101.76,UHF -1
631.39,-97.59,UHF -1
631.48,-99.15,UHF -1
631.57,-100.61,UHF -1
631.65,-98.27,UHF -1
631.74,-98.66,UHF -1
631.83,-104.23,UHF -1
631.91,-99.68,UHF -1
632.00,-98.77,UHF -1
632.09,-99.01,UHF -1
632.17,-101.20,UHF -1
632.26,-94.36,UHF -1
632.35,-93.99,UHF -1
632.43,-94.44,UHF -1
632.52,-98.55,UHF -1
632.61,-96.47,UHF -1
632.70,-104.59,UHF -1
632.78,-101.31,UHF -1
632.87,-98.89,UHF -1
632.96,-95.86,UHF -1
633.04,-97.29,UHF -1
633.13,-97.34,UHF -1
633.22,-98.08,UHF -1
633.30,-93.77,UHF -1
633.39,-108.92,UHF -1
633.48,-99.25,UHF -1
633.57,-96.40,UHF -1
633.65,-98.09,UHF -1
633.74,-97.34,UHF -1
633.83,-95.10,UHF -1
633.91,-101.64,UHF -1
634.00,-100.37,UHF -1
634.09,-102.43,UHF -1
634.17,-97.85,UHF -1
634.26,-96.44,UHF -1
634.35,-98.36,UHF -1
634.43,-99.33,UHF -1
634.52,-95.76,UHF -1
634.61,-101.02,UHF -1
634.70,-99.02,UHF -1
634.78,-101.33,UHF -1
634.87,-99.15,UHF -1
634.96,-104.68,UHF -1
635.04,-99.17,UHF -1
635.13,-96.90,UHF -1
635.22,-100.88,UHF -1
635.30,-95.43,UHF -1
635.39,-101.52,UHF -1
635.48,-99.82,UHF -1
635.57,-99.99,UHF -1
635.65,-100.69,UHF -1
635.74,-99.07,UHF -1
635.83,-99.60,UHF -1
635.91,-93.76,UHF -1
636.00,-99.29,UHF -1
636.09,-96.35,UHF -1
636.17,-99.12,UHF -1
636.26,-97.98,UHF -1
636.35,-95.16,UHF -1
636.43,-93.90,UHF -1
636.52,-99.04,UHF -1
636.61,-97.81,UHF -1
636.70,-96.15,UHF -1
636.78,-99.07,UHF -1
636.87,-99.92,UHF -1
636.96,-98.78,UHF -1
637.04,-98.49,UHF -1
637.13,-99.94,UHF -1
637.22,-97.07,UHF -1
637.30,-98.67,UHF -1
637.39,-99.89,UHF -1
637.48,-99.24,UHF -1
637.57,-101.61,UHF -1
637.65,-95.50,UHF -1
637.74,-96.93,UHF -1
637.83,-96.59,UHF -1
637.91,-97.75,UHF -1
638.00,-97.72,UHF -1
638.09,-100.36,UHF -1
638.17,-94.41,UHF -1
638.26,-96.78,UHF -1
638.35,-99.53,UHF -1
638.43,-103.14,UHF -1
638.52,-103.10,UHF -1
638.61,-101.93,UHF -1
638.70,-96.28,UHF -1
638.78,-103.63,UHF -1
638.87,-97.81,UHF -1
638.96,-101.62,UHF -1
639.04,-100.73,UHF -1
639.13,-102.34,UHF -1
639.22,-98.78,UHF -1
639.30,-97.58,UHF -1
639.39,-99.35,UHF -1
639.48,-97.18,UHF -1
639.57,-99.43,UHF -1
639.65,-102.60,UHF -1
639.74,-104.28,UHF -1
639.83,-100.40,UHF -1
639.91,-99.79,UHF -1
640.00,-95.54,UHF -1
640.00,-87.34,UHF -1
640.09,-92.84,UHF -1
640.17,-88.44,UHF -1
640.26,-87.80,UHF -1
640.35,-97.07,UHF -1
640.43,-93.52,UHF -1
640.52,-100.32,UHF -1
640.61,-96.32,UHF -1
640.70,-95.71,UHF -1
640.78,-98.52,UHF -1
640.87,-94.99,UHF -1
640.96,-97.24,UHF -1
641.04,-96.52,UHF -1
641.13,-102.57,UHF -1
641.22,-93.57,UHF -1
641.30,-99.32,UHF -1
641.39,-96.31,UHF -1
641.48,-100.92,UHF -1
641.57,-101.41,UHF -1
641.65,-100.66,UHF -1
641.74,-100.37,UHF -1
641.83,-97.80,UHF -1
641.91,-86.44,UHF -1
642.00,-100.05,UHF -1
642.09,-103.30,UHF -1
642.17,-96.79,UHF -1
642.26,-97.87,UHF -1
642.35,-96.69,UHF -1
642.43,-95.30,UHF -1
642.52,-99.74,UHF -1
642.61,-98.40,UHF -1
642.70,-82.89,UHF -1
642.78,-84.66,UHF -1
642.87,-99.12,UHF -1
642.96,-97.95,UHF -1
643.04,-98.82,UHF -1
643.13,-98.67,UHF -1
643.22,-100.20,UHF -1
643.30,-95.63,UHF -1
643.39,-101.03,UHF -1
643.48,-93.83,UHF -1
643.57,-100.57,UHF -1
643.65,-98.45,UHF -1
643.74,-103.70,UHF -1
643.83,-100.42,UHF -1
643.91,-99.83,UHF -1
644.00,-97.65,UHF -1
644.09,-100.88,UHF -1
644.17,-97.78,UHF -1
644.26,-94.55,UHF -1
644.35,-100.63,UHF -1
644.43,-102.25,UHF -1
644.52,-98.14,UHF -1
644.61,-98.37,UHF -1
644.70,-100.06,UHF -1
644.78,-97.12,UHF -1
644.87,-95.99,UHF -1
644.96,-88.63,UHF -1
645.04,-98.31,UHF -1
645.13,-98.67,UHF -1
645.22,-95.45,UHF -1
645.30,-100.40,UHF -1
645.39,-100.22,UHF -1
645.48,-96.19,UHF -1
645.57,-96.50,UHF -1
645.65,-100.67,UHF -1
645.74,-92.41,UHF -1
645.83,-94.09,UHF -1
645.91,-96.27,UHF -1
646.00,-94.82,UHF -1
646.09,-93.24,UHF -1
646.17,-98.11,UHF -1
646.26,-99.55,UHF -1
646.35,-96.03,UHF -1
646.43,-98.64,UHF -1
646.52,-92.38,UHF -1
646.61,-99.37,UHF -1
646.70,-99.58,UHF -1
646.78,-98.62,UHF -1
646.87,-98.87,UHF -1
646.96,-98.27,UHF -1
647.04,-95.79,UHF -1
647.13,-97.75,UHF -1
647.22,-100.73,UHF -1
647.30,-101.55,UHF -1
647.39,-99.04,UHF -1
647.48,-97.65,UHF -1
647.57,-103.76,UHF -1
647.65,-98.45,UHF -1
647.74,-103.52,UHF -1
647.83,-103.64,UHF -1
647.91,-103.51,UHF -1
648.00,-97.00,UHF -1
648.09,-101.40,UHF -1
648.17,-99.56,UHF -1
648.26,-96.06,UHF -1
648.35,-102.68,UHF -1
648.43,-100.33,UHF -1
648.52,-101.08,UHF -1
648.61,-95.59,UHF -1
648.70,-97.38,UHF -1
648.78,-96.23,UHF -1
648.87,-95.27,UHF -1
648.96,-97.58,UHF -1
649.04,-95.68,UHF -1
649.13,-101.66,UHF -1
649.22,-98.65,UHF -1
649.30,-97.49,UHF -1
649.39,-96.70,UHF -1
649.48,-103.10,UHF -1
649.57,-86.31,UHF -1
649.65,-101.45,UHF -1
649.74,-101.20,UHF -1
649.83,-96.32,UHF -1
649.91,-97.11,UHF -1
650.00,-98.03,UHF -1
650.09,-99.30,UHF -1
650.17,-105.20,UHF -1
650.26,-98.16,UHF -1
650.35,-95.43,UHF -1
650.43,-98.78,UHF -1
650.52,-102.22,UHF -1
650.61,-100.21,UHF -1
650.70,-99.31,UHF -1
650.78,-97.16,UHF -1
650.87,-97.54,UHF -1
650.96,-98.67,UHF -1
651.04,-91.13,UHF -1
651.13,-97.74,UHF -1
651.22,-99.35,UHF -1
651.30,-98.65,UHF -1
651.39,-100.72,UHF -1
651.48,-97.30,UHF -1
651.57,-100.65,UHF -1
651.65,-96.15,UHF -1
651.74,-102.39,UHF -1
651.83,-93.18,UHF -1
651.91,-88.25,UHF -1
652.00,-102.03,UHF -1
652.09,-97.23,UHF -1
652.17,-97.67,UHF -1
652.26,-102.25,UHF -1
652.35,-100.76,UHF -1
652.43,-97.54,UHF -1
652.52,-94.92,UHF -1
652.61,-97.18,UHF -1
652.70,-98.38,UHF -1
652.78,-96.54,UHF -1
652.87,-98.42,UHF -1
652.96,-98.96,UHF -1
653.04,-96.19,UHF -1
653.13,-103.69,UHF -1
653.22,-97.90,UHF -1
653.30,-98.60,UHF -1
653.39,-98.64,UHF -1
653.48,-100.16,UHF -1
653.57,-98.75,UHF -1
653.65,-100.64,UHF -1
653.74,-94.97,UHF -1
653.83,-100.80,UHF -1
653.91,-104.26,UHF -1
654.00,-100.67,UHF -1
654.09,-97.21,UHF -1
654.17,-100.86,UHF -1
654.26,-98.31,UHF -1
654.35,-97.77,UHF -1
654.43,-96.83,UHF -1
654.52,-95.52,UHF -1
654.61,-98.35,UHF -1
654.70,-99.78,UHF -1
654.78,-95.50,UHF -1
654.87,-99.91,UHF -1
654.96,-97.12,UHF -1
655.04,-97.33,UHF -1
655.13,-96.61,UHF -1
655.22,-99.01,UHF -1
655.30,-99.65,UHF -1
655.39,-96.58,UHF -1
655.48,-102.06,UHF -1
655.57,-98.84,UHF -1
655.65,-99.83,UHF -1
655.74,-101.36,UHF -1
655.83,-100.38,UHF -1
655.91,-100.92,UHF -1
656.00,-104.23,UHF -1
656.09,-100.75,UHF -1
656.17,-94.09,UHF -1
656.26,-97.44,UHF -1
656.35,-99.29,UHF -1
656.43,-96.74,UHF -1
656.52,-99.51,UHF -1
656.61,-103.30,UHF -1
656.70,-99.74,UHF -1
656.78,-102.49,UHF -1
656.87,-99.29,UHF -1
656.96,-101.35,UHF -1
657.04,-103.32,UHF -1
657.13,-102.03,UHF -1
657.22,-98.52,UHF -1
657.30,-96.20,UHF -1
657.39,-100.78,UHF -1
657.48,-96.78,UHF -1
657.57,-101.50,UHF -1
657.65,-102.85,UHF -1
657.74,-101.75,UHF -1
657.83,-102.87,UHF -1
657.91,-99.03,UHF -1
658.00,-95.36,UHF -1
658.09,-97.20,UHF -1
658.17,-97.77,UHF -1
658.26,-101.69,UHF -1
658.35,-95.62,UHF -1
658.43,-93.39,UHF -1
658.52,-97.23,UHF -1
658.61,-95.08,UHF -1
658.70,-101.80,UHF -1
658.78,-94.79,UHF -1
658.87,-100.41,UHF -1
658.96,-97.84,UHF -1
659.04,-97.94,UHF -1
659.13,-100.63,UHF -1
659.22,-101.47,UHF -1
659.30,-99.26,UHF -1
659.39,-99.30,UHF -1
659.48,-98.15,UHF -1
659.57,-98.99,UHF -1
659.65,-97.37,UHF -1
659.74,-99.54,UHF -1
659.83,-100.85,UHF -1
659.91,-97.39,UHF -1
660.00,-98.79,UHF -1
660.09,-95.28,UHF -1
660.17,-100.10,UHF -1
660.26,-101.88,UHF -1
660.35,-98.18,UHF -1
660.43,-100.76,UHF -1
660.52,-97.76,UHF -1
660.61,-100.87,UHF -1
