Frequency (MHz),Level (dBm),Band Name,Peak Indicator
417.37,-98.89,UHF -1,
417.39,-110.27,UHF -1,
417.41,-100.66,UHF -1,
417.43,-100.68,UHF -1,
417.46,-99.55,UHF -1,
417.48,-99.37,UHF -1,
417.50,-101.98,UHF -1,
417.52,-99.60,UHF -1,
417.54,-103.17,UHF -1,
417.57,-99.24,UHF -1,
417.59,-104.98,UHF -1,
417.61,-103.33,UHF -1,
417.63,-103.56,UHF -1,
417.65,-102.71,UHF -1,
417.67,-103.78,UHF -1,
417.70,-100.58,UHF -1,
417.72,-105.38,UHF -1,
417.74,-101.50,UHF -1,
417.76,-105.67,UHF -1,
417.78,-105.09,UHF -1,
417.80,-97.80,UHF -1,
417.83,-102.23,UHF -1,
417.85,-100.85,UHF -1,
417.87,-102.02,UHF -1,
417.89,-103.43,UHF -1,
417.91,-103.28,UHF -1,
417.93,-112.58,UHF -1,
417.96,-102.98,UHF -1,
417.98,-101.37,UHF -1,
418.00,-104.15,UHF -1,
418.02,-100.42,UHF -1,
418.04,-102.82,UHF -1,
418.07,-112.69,UHF -1,
418.09,-103.39,UHF -1,
418.11,-101.84,UHF -1,
418.13,-99.78,UHF -1,
418.15,-106.89,UHF -1,
418.17,-104.22,UHF -1,
418.20,-100.59,UHF -1,
418.22,-106.29,UHF -1,
418.24,-98.54,UHF -1,
418.26,-103.00,UHF -1,
418.28,-103.02,UHF -1,
418.30,-104.72,UHF -1,
418.33,-102.77,UHF -1,
418.35,-103.07,UHF -1,
418.37,-102.10,UHF -1,
418.39,-102.33,UHF -1,
418.41,-103.05,UHF -1,
418.43,-98.53,UHF -1,
418.46,-101.34,UHF -1,
418.48,-99.25,UHF -1,
418.50,-101.43,UHF -1,
418.52,-100.33,UHF -1,
418.54,-105.53,UHF -1,
418.57,-102.94,UHF -1,
418.59,-100.65,UHF -1,
418.61,-102.28,UHF -1,
418.63,-100.45,UHF -1,
418.65,-101.45,UHF -1,
418.67,-97.98,UHF -1,
418.70,-100.27,UHF -1,
418.72,-97.78,UHF -1,
418.74,-104.43,UHF -1,
418.76,-104.29,UHF -1,
418.78,-102.49,UHF -1,
418.80,-101.05,UHF -1,
418.83,-106.22,UHF -1,
418.85,-97.34,UHF -1,
418.87,-104.20,UHF -1,
418.89,-104.98,UHF -1,
418.91,-105.14,UHF -1,
418.93,-101.02,UHF -1,
418.96,-101.19,UHF -1,
418.98,-106.40,UHF -1,
419.00,-103.29,UHF -1,
419.02,-100.55,UHF -1,
419.04,-99.23,UHF -1,
419.07,-100.86,UHF -1,
419.09,-100.57,UHF -1,
419.11,-105.37,UHF -1,
419.13,-103.61,UHF -1,
419.15,-104.02,UHF -1,
419.17,-104.61,UHF -1,
419.20,-98.28,UHF -1,
419.22,-99.40,UHF -1,
419.24,-100.84,UHF -1,
419.26,-98.36,UHF -1,
419.28,-99.71,UHF -1,
419.30,-98.17,UHF -1,
419.33,-101.65,UHF -1,
419.35,-102.92,UHF -1,
419.37,-99.56,UHF -1,
419.39,-100.18,UHF -1,
419.41,-95.57,UHF -1,
419.43,-101.92,UHF -1,
419.46,-99.28,UHF -1,
419.48,-103.67,UHF -1,
419.50,-100.91,UHF -1,
419.52,-104.12,UHF -1,
419.54,-99.35,UHF -1,
419.57,-103.46,UHF -1,
419.59,-100.62,UHF -1,
419.61,-98.99,UHF -1,
419.63,-101.92,UHF -1,
419.65,-98.35,UHF -1,
419.67,-103.41,UHF -1,
419.70,-101.10,UHF -1,
419.72,-101.18,UHF -1,
419.74,-102.05,UHF -1,
419.76,-98.35,UHF -1,
419.78,-108.97,UHF -1,
419.80,-102.60,UHF -1,
419.83,-107.80,UHF -1,
419.85,-101.94,UHF -1,
419.87,-99.16,UHF -1,
419.89,-102.82,UHF -1,
419.91,-102.25,UHF -1,
419.93,-102.31,UHF -1,
419.96,-100.03,UHF -1,
419.98,-99.41,UHF -1,
420.00,-99.59,UHF -1,
