Frequency (MHz),Level (dBm),Band Name
515.52,-99.62,UHF -1
515.57,-100.95,UHF -1
515.61,-100.21,UHF -1
515.65,-103.51,UHF -1
515.70,-102.90,UHF -1
515.74,-103.07,UHF -1
515.78,-102.28,UHF -1
515.83,-101.24,UHF -1
515.87,-104.77,UHF -1
515.91,-102.65,UHF -1
515.96,-98.01,UHF -1
516.00,-99.30,UHF -1
516.04,-97.76,UHF -1
516.09,-95.00,UHF -1
516.13,-92.53,UHF -1
516.17,-89.16,UHF -1
516.22,-94.59,UHF -1
516.26,-97.12,UHF -1
516.30,-95.00,UHF -1
516.35,-97.87,UHF -1
516.39,-97.41,UHF -1
516.43,-103.87,UHF -1
516.48,-103.51,UHF -1
516.52,-97.70,UHF -1
516.57,-101.67,UHF -1
516.61,-104.69,UHF -1
516.65,-96.70,UHF -1
516.70,-99.39,UHF -1
516.74,-103.40,UHF -1
516.78,-99.27,UHF -1
516.83,-105.57,UHF -1
516.87,-102.17,UHF -1
516.91,-100.04,UHF -1
516.96,-99.80,UHF -1
517.00,-99.80,UHF -1
517.04,-100.12,UHF -1
517.09,-102.35,UHF -1
517.13,-101.24,UHF -1
517.17,-99.35,UHF -1
517.22,-101.13,UHF -1
517.26,-99.36,UHF -1
517.30,-98.48,UHF -1
517.35,-105.90,UHF -1
517.39,-102.10,UHF -1
517.43,-101.18,UHF -1
517.48,-105.05,UHF -1
517.52,-103.35,UHF -1
517.57,-105.87,UHF -1
517.61,-103.80,UHF -1
517.65,-104.78,UHF -1
517.70,-99.85,UHF -1
517.74,-102.97,UHF -1
517.78,-106.79,UHF -1
517.83,-102.79,UHF -1
517.87,-106.34,UHF -1
517.91,-104.98,UHF -1
517.96,-100.95,UHF -1
518.00,-101.00,UHF -1
518.04,-102.47,UHF -1
518.09,-103.28,UHF -1
518.13,-102.13,UHF -1
518.17,-99.89,UHF -1
518.22,-103.43,UHF -1
518.26,-106.31,UHF -1
518.30,-105.33,UHF -1
518.35,-101.78,UHF -1
518.39,-102.87,UHF -1
518.43,-102.72,UHF -1
518.48,-103.35,UHF -1
518.52,-105.57,UHF -1
518.57,-100.29,UHF -1
518.61,-99.35,UHF -1
518.65,-99.61,UHF -1
518.70,-102.77,UHF -1
518.74,-103.80,UHF -1
518.78,-101.10,UHF -1
518.83,-104.73,UHF -1
518.87,-101.03,UHF -1
518.91,-100.07,UHF -1
518.96,-97.56,UHF -1
519.00,-96.71,UHF -1
519.04,-97.33,UHF -1
519.09,-96.20,UHF -1
519.13,-99.84,UHF -1
519.17,-101.77,UHF -1
519.22,-104.70,UHF -1
519.26,-108.34,UHF -1
519.30,-106.12,UHF -1
519.35,-102.94,UHF -1
519.39,-106.50,UHF -1
519.43,-103.49,UHF -1
519.48,-105.74,UHF -1
519.52,-100.26,UHF -1
519.57,-105.55,UHF -1
519.61,-101.59,UHF -1
519.65,-94.52,UHF -1
519.70,-100.75,UHF -1
519.74,-99.09,UHF -1
519.78,-103.37,UHF -1
519.83,-103.11,UHF -1
519.87,-103.57,UHF -1
519.91,-104.79,UHF -1
519.96,-101.20,UHF -1
520.00,-105.09,UHF -1
520.00,-96.32,UHF -1
520.04,-98.18,UHF -1
520.09,-101.56,UHF -1
520.13,-99.63,UHF -1
520.17,-96.53,UHF -1
520.22,-103.46,UHF -1
520.26,-106.08,UHF -1
520.30,-98.49,UHF -1
520.35,-100.88,UHF -1
520.39,-101.66,UHF -1
520.43,-106.92,UHF -1
520.48,-102.33,UHF -1
520.52,-100.97,UHF -1
520.57,-94.75,UHF -1
520.61,-100.02,UHF -1
520.65,-101.50,UHF -1
520.70,-96.53,UHF -1
520.74,-100.44,UHF -1
520.78,-98.39,UHF -1
520.83,-103.13,UHF -1
520.87,-94.58,UHF -1
520.91,-98.76,UHF -1
520.96,-90.16,UHF -1
521.00,-88.40,UHF -1
521.04,-86.44,UHF -1
521.09,-83.76,UHF -1
521.13,-79.24,UHF -1
521.17,-78.74,UHF -1
521.22,-79.54,UHF -1
521.26,-83.77,UHF -1
521.30,-89.32,UHF -1
521.35,-92.56,UHF -1
521.39,-96.23,UHF -1
521.43,-93.30,UHF -1
521.48,-92.51,UHF -1
521.52,-90.90,UHF -1
521.57,-95.60,UHF -1
521.61,-90.02,UHF -1
521.65,-93.76,UHF -1
521.70,-97.69,UHF -1
521.74,-98.93,UHF -1
521.78,-98.67,UHF -1
521.83,-101.10,UHF -1
521.87,-98.95,UHF -1
521.91,-97.67,UHF -1
521.96,-100.86,UHF -1
522.00,-102.24,UHF -1
522.04,-102.61,UHF -1
522.09,-100.89,UHF -1
522.13,-107.61,UHF -1
522.17,-96.40,UHF -1
522.22,-101.54,UHF -1
522.26,-102.15,UHF -1
522.30,-105.95,UHF -1
522.35,-100.48,UHF -1
522.39,-104.87,UHF -1
522.43,-104.03,UHF -1
522.48,-109.86,UHF -1
522.52,-100.93,UHF -1
522.57,-103.45,UHF -1
522.61,-108.71,UHF -1
522.65,-102.88,UHF -1
522.70,-99.42,UHF -1
522.74,-103.03,UHF -1
522.78,-104.90,UHF -1
522.83,-101.23,UHF -1
522.87,-102.80,UHF -1
522.91,-99.68,UHF -1
522.96,-101.25,UHF -1
523.00,-102.28,UHF -1
523.04,-99.24,UHF -1
523.09,-101.21,UHF -1
523.13,-99.10,UHF -1
523.17,-96.12,UHF -1
523.22,-104.07,UHF -1
523.26,-99.85,UHF -1
523.30,-99.16,UHF -1
523.35,-102.87,UHF -1
523.39,-99.91,UHF -1
523.43,-100.42,UHF -1
523.48,-101.49,UHF -1
523.52,-101.30,UHF -1
523.57,-103.91,UHF -1
523.61,-103.34,UHF -1
523.65,-100.61,UHF -1
523.70,-102.12,UHF -1
523.74,-104.85,UHF -1
523.78,-101.04,UHF -1
523.83,-101.21,UHF -1
523.87,-107.10,UHF -1
523.91,-100.78,UHF -1
523.96,-102.69,UHF -1
524.00,-103.66,UHF -1
524.04,-103.94,UHF -1
524.09,-103.79,UHF -1
524.13,-102.10,UHF -1
524.17,-107.35,UHF -1
524.22,-101.37,UHF -1
524.26,-109.31,UHF -1
524.30,-106.49,UHF -1
524.35,-101.60,UHF -1
524.39,-103.56,UHF -1
524.43,-102.88,UHF -1
524.48,-102.85,UHF -1
524.52,-102.43,UHF -1
524.57,-101.91,UHF -1
524.61,-103.51,UHF -1
524.65,-102.31,UHF -1
524.70,-104.34,UHF -1
524.74,-106.40,UHF -1
524.78,-93.63,UHF -1
524.83,-91.78,UHF -1
524.87,-93.15,UHF -1
524.91,-99.61,UHF -1
524.96,-93.93,UHF -1
525.00,-98.52,UHF -1
525.04,-95.85,UHF -1
525.09,-92.92,UHF -1
525.13,-91.11,UHF -1
525.17,-95.19,UHF -1
525.22,-96.53,UHF -1
525.26,-95.49,UHF -1
525.30,-96.49,UHF -1
525.35,-99.57,UHF -1
525.39,-101.30,UHF -1
525.43,-100.30,UHF -1
525.48,-100.23,UHF -1
525.52,-97.88,UHF -1
525.57,-98.64,UHF -1
525.61,-104.35,UHF -1
525.65,-100.50,UHF -1
525.70,-101.00,UHF -1
525.74,-101.26,UHF -1
525.78,-104.28,UHF -1
525.83,-103.29,UHF -1
525.87,-100.94,UHF -1
525.91,-107.50,UHF -1
525.96,-104.29,UHF -1
526.00,-104.98,UHF -1
526.04,-102.75,UHF -1
526.09,-102.49,UHF -1
526.13,-100.30,UHF -1
526.17,-101.03,UHF -1
526.22,-97.31,UHF -1
526.26,-103.45,UHF -1
526.30,-101.52,UHF -1
526.35,-102.24,UHF -1
526.39,-104.11,UHF -1
526.43,-103.09,UHF -1
526.48,-105.13,UHF -1
526.52,-102.37,UHF -1
526.57,-104.06,UHF -1
526.61,-100.78,UHF -1
526.65,-101.20,UHF -1
526.70,-105.13,UHF -1
526.74,-104.73,UHF -1
526.78,-99.61,UHF -1
526.83,-103.62,UHF -1
526.87,-101.67,UHF -1
526.91,-102.87,UHF -1
526.96,-97.65,UHF -1
527.00,-98.44,UHF -1
527.04,-98.12,UHF -1
527.09,-100.47,UHF -1
527.13,-99.97,UHF -1
527.17,-95.34,UHF -1
527.22,-104.19,UHF -1
527.26,-103.89,UHF -1
527.30,-105.59,UHF -1
527.35,-98.15,UHF -1
527.39,-99.79,UHF -1
527.43,-98.51,UHF -1
527.48,-107.63,UHF -1
527.52,-106.48,UHF -1
527.57,-101.87,UHF -1
527.61,-102.18,UHF -1
527.65,-106.84,UHF -1
527.70,-106.94,UHF -1
527.74,-101.54,UHF -1
527.78,-107.45,UHF -1
527.83,-104.75,UHF -1
527.87,-103.92,UHF -1
527.91,-103.06,UHF -1
527.96,-101.44,UHF -1
528.00,-101.32,UHF -1
528.04,-98.96,UHF -1
528.09,-101.93,UHF -1
528.13,-102.22,UHF -1
528.17,-104.45,UHF -1
528.22,-104.63,UHF -1
528.26,-105.51,UHF -1
528.30,-99.33,UHF -1
528.35,-107.29,UHF -1
528.39,-105.85,UHF -1
528.43,-99.44,UHF -1
528.48,-99.49,UHF -1
528.52,-103.06,UHF -1
528.57,-106.90,UHF -1
528.61,-103.38,UHF -1
528.65,-101.61,UHF -1
528.70,-100.98,UHF -1
528.74,-103.11,UHF -1
528.78,-104.25,UHF -1
528.83,-107.15,UHF -1
528.87,-101.31,UHF -1
528.91,-100.79,UHF -1
528.96,-103.65,UHF -1
529.00,-103.68,UHF -1
529.04,-100.78,UHF -1
529.09,-99.96,UHF -1
529.13,-104.43,UHF -1
529.17,-103.45,UHF -1
529.22,-104.43,UHF -1
529.26,-101.66,UHF -1
529.30,-104.90,UHF -1
529.35,-101.99,UHF -1
529.39,-103.01,UHF -1
529.43,-100.01,UHF -1
529.48,-105.35,UHF -1
529.52,-99.47,UHF -1
529.57,-103.93,UHF -1
529.61,-103.76,UHF -1
529.65,-105.47,UHF -1
529.70,-103.28,UHF -1
529.74,-100.90,UHF -1
529.78,-105.39,UHF -1
529.83,-101.38,UHF -1
529.87,-100.17,UHF -1
529.91,-99.42,UHF -1
529.96,-101.30,UHF -1
530.00,-104.94,UHF -1
530.04,-102.49,UHF -1
530.09,-106.25,UHF -1
530.13,-104.99,UHF -1
530.17,-105.42,UHF -1
530.22,-99.78,UHF -1
530.26,-102.30,UHF -1
530.30,-100.51,UHF -1
530.35,-104.18,UHF -1
530.39,-101.57,UHF -1
530.43,-106.96,UHF -1
530.48,-104.67,UHF -1
530.52,-100.67,UHF -1
530.57,-103.09,UHF -1
530.61,-103.97,UHF -1
530.65,-101.29,UHF -1
530.70,-100.50,UHF -1
530.74,-104.48,UHF -1
530.78,-103.02,UHF -1
530.83,-101.87,UHF -1
530.87,-103.00,UHF -1
530.91,-99.14,UHF -1
530.96,-95.33,UHF -1
531.00,-98.36,UHF -1
531.04,-101.74,UHF -1
531.09,-101.78,UHF -1
531.13,-97.47,UHF -1
531.17,-98.24,UHF -1
531.22,-101.69,UHF -1
531.26,-98.55,UHF -1
531.30,-100.20,UHF -1
531.35,-100.28,UHF -1
531.39,-103.82,UHF -1
531.43,-100.24,UHF -1
531.48,-102.63,UHF -1
531.52,-98.16,UHF -1
531.57,-97.50,UHF -1
531.61,-102.66,UHF -1
531.65,-97.02,UHF -1
531.70,-100.56,UHF -1
531.74,-96.82,UHF -1
531.78,-96.79,UHF -1
531.83,-99.07,UHF -1
531.87,-96.96,UHF -1
531.91,-94.75,UHF -1
531.96,-97.01,UHF -1
532.00,-98.07,UHF -1
532.04,-97.07,UHF -1
532.09,-98.01,UHF -1
532.13,-99.51,UHF -1
532.17,-97.75,UHF -1
532.22,-101.87,UHF -1
532.26,-103.79,UHF -1
532.30,-102.51,UHF -1
532.35,-96.86,UHF -1
532.39,-100.55,UHF -1
532.43,-107.50,UHF -1
532.48,-102.90,UHF -1
532.52,-103.12,UHF -1
532.57,-100.60,UHF -1
532.61,-101.74,UHF -1
532.65,-98.92,UHF -1
532.70,-101.78,UHF -1
532.74,-106.74,UHF -1
532.78,-104.02,UHF -1
532.83,-99.31,UHF -1
532.87,-98.86,UHF -1
532.91,-100.99,UHF -1
532.96,-100.72,UHF -1
533.00,-98.38,UHF -1
533.04,-100.80,UHF -1
533.09,-108.42,UHF -1
533.13,-105.25,UHF -1
533.17,-101.84,UHF -1
533.22,-104.62,UHF -1
533.26,-103.24,UHF -1
533.30,-102.95,UHF -1
533.35,-101.66,UHF -1
533.39,-102.09,UHF -1
533.43,-101.52,UHF -1
533.48,-103.03,UHF -1
533.52,-107.31,UHF -1
533.57,-103.87,UHF -1
533.61,-102.86,UHF -1
533.65,-102.77,UHF -1
533.70,-100.46,UHF -1
533.74,-102.70,UHF -1
533.78,-103.44,UHF -1
533.83,-103.38,UHF -1
533.87,-101.48,UHF -1
533.91,-98.73,UHF -1
533.96,-102.47,UHF -1
534.00,-101.12,UHF -1
534.04,-101.91,UHF -1
534.09,-102.37,UHF -1
534.13,-107.94,UHF -1
534.17,-102.65,UHF -1
534.22,-99.03,UHF -1
534.26,-101.60,UHF -1
534.30,-100.98,UHF -1
534.35,-99.02,UHF -1
534.39,-107.64,UHF -1
534.43,-102.49,UHF -1
534.48,-99.90,UHF -1
534.52,-98.67,UHF -1
534.57,-103.44,UHF -1
534.61,-104.21,UHF -1
534.65,-106.04,UHF -1
534.70,-101.22,UHF -1
534.74,-100.88,UHF -1
534.78,-104.19,UHF -1
534.83,-97.78,UHF -1
534.87,-98.83,UHF -1
534.91,-101.84,UHF -1
534.96,-103.01,UHF -1
535.00,-107.17,UHF -1
535.04,-102.45,UHF -1
535.09,-102.20,UHF -1
535.13,-96.21,UHF -1
535.17,-104.66,UHF -1
535.22,-95.94,UHF -1
535.26,-103.14,UHF -1
535.30,-101.62,UHF -1
535.35,-99.00,UHF -1
535.39,-102.23,UHF -1
535.43,-101.60,UHF -1
535.48,-98.80,UHF -1
535.52,-98.45,UHF -1
535.57,-101.85,UHF -1
535.61,-103.81,UHF -1
535.65,-101.64,UHF -1
535.70,-101.95,UHF -1
535.74,-102.23,UHF -1
535.78,-102.88,UHF -1
535.83,-103.63,UHF -1
535.87,-100.76,UHF -1
535.91,-103.58,UHF -1
535.96,-101.47,UHF -1
536.00,-101.42,UHF -1
536.04,-102.68,UHF -1
536.09,-103.26,UHF -1
536.13,-99.74,UHF -1
536.17,-104.40,UHF -1
536.22,-100.06,UHF -1
536.26,-103.22,UHF -1
536.30,-103.91,UHF -1
536.35,-100.74,UHF -1
536.39,-103.28,UHF -1
536.43,-106.85,UHF -1
536.48,-101.19,UHF -1
536.52,-102.28,UHF -1
536.57,-99.35,UHF -1
536.61,-100.23,UHF -1
536.65,-99.53,UHF -1
536.70,-107.48,UHF -1
536.74,-101.97,UHF -1
536.78,-102.48,UHF -1
536.83,-102.47,UHF -1
536.87,-99.16,UHF -1
536.91,-99.91,UHF -1
536.96,-102.00,UHF -1
537.00,-100.57,UHF -1
537.04,-100.16,UHF -1
537.09,-103.64,UHF -1
537.13,-100.43,UHF -1
537.17,-109.01,UHF -1
537.22,-104.58,UHF -1
537.26,-103.12,UHF -1
537.30,-100.35,UHF -1
537.35,-101.81,UHF -1
537.39,-101.85,UHF -1
537.43,-102.35,UHF -1
537.48,-103.57,UHF -1
537.52,-103.22,UHF -1
537.57,-102.15,UHF -1
537.61,-101.37,UHF -1
537.65,-105.25,UHF -1
537.70,-102.92,UHF -1
537.74,-105.40,UHF -1
537.78,-101.34,UHF -1
537.83,-102.68,UHF -1
537.87,-99.92,UHF -1
537.91,-101.57,UHF -1
537.96,-99.70,UHF -1
538.00,-104.77,UHF -1
538.04,-103.67,UHF -1
538.09,-101.02,UHF -1
538.13,-100.30,UHF -1
538.17,-102.54,UHF -1
538.22,-105.19,UHF -1
538.26,-103.90,UHF -1
538.30,-98.98,UHF -1
538.35,-102.10,UHF -1
538.39,-99.36,UHF -1
538.43,-103.33,UHF -1
538.48,-102.92,UHF -1
538.52,-101.73,UHF -1
538.57,-101.76,UHF -1
538.61,-103.77,UHF -1
538.65,-102.19,UHF -1
538.70,-104.45,UHF -1
538.74,-100.21,UHF -1
538.78,-101.94,UHF -1
538.83,-102.07,UHF -1
538.87,-104.40,UHF -1
538.91,-100.14,UHF -1
538.96,-100.94,UHF -1
539.00,-102.06,UHF -1
539.04,-100.26,UHF -1
539.09,-102.54,UHF -1
539.13,-103.80,UHF -1
539.17,-99.03,UHF -1
539.22,-97.65,UHF -1
539.26,-103.89,UHF -1
539.30,-103.61,UHF -1
539.35,-100.42,UHF -1
539.39,-99.40,UHF -1
539.43,-103.99,UHF -1
539.48,-99.20,UHF -1
539.52,-102.52,UHF -1
539.57,-104.78,UHF -1
539.61,-100.76,UHF -1
539.65,-104.38,UHF -1
539.70,-102.65,UHF -1
539.74,-101.63,UHF -1
539.78,-99.74,UHF -1
539.83,-98.93,UHF -1
539.87,-106.64,UHF -1
539.91,-102.27,UHF -1
539.96,-101.67,UHF -1
540.00,-105.33,UHF -1
540.00,-102.33,UHF -1
540.04,-103.01,UHF -1
540.09,-99.29,UHF -1
540.13,-104.55,UHF -1
540.17,-100.87,UHF -1
540.22,-98.99,UHF -1
540.26,-102.70,UHF -1
540.30,-103.01,UHF -1
540.35,-101.67,UHF -1
540.39,-99.83,UHF -1
540.43,-101.24,UHF -1
540.48,-103.52,UHF -1
540.52,-104.72,UHF -1
540.57,-102.93,UHF -1
540.61,-101.60,UHF -1
540.65,-103.47,UHF -1
540.70,-101.18,UHF -1
540.74,-100.90,UHF -1
540.78,-100.31,UHF -1
540.83,-99.45,UHF -1
540.87,-99.67,UHF -1
540.91,-104.86,UHF -1
540.96,-102.84,UHF -1
541.00,-103.20,UHF -1
541.04,-102.12,UHF -1
541.09,-105.27,UHF -1
541.13,-102.34,UHF -1
541.17,-102.90,UHF -1
541.22,-101.10,UHF -1
541.26,-96.81,UHF -1
541.30,-96.54,UHF -1
541.35,-93.67,UHF -1
541.39,-92.21,UHF -1
541.43,-90.26,UHF -1
541.48,-93.22,UHF -1
541.52,-96.09,UHF -1
541.57,-100.25,UHF -1
541.61,-98.70,UHF -1
541.65,-100.06,UHF -1
541.70,-102.94,UHF -1
541.74,-101.11,UHF -1
541.78,-104.99,UHF -1
541.83,-96.55,UHF -1
541.87,-101.22,UHF -1
541.91,-102.83,UHF -1
541.96,-103.22,UHF -1
542.00,-100.51,UHF -1
542.04,-98.24,UHF -1
542.09,-101.36,UHF -1
542.13,-96.60,UHF -1
542.17,-97.77,UHF -1
542.22,-97.73,UHF -1
542.26,-104.74,UHF -1
542.30,-98.02,UHF -1
542.35,-101.83,UHF -1
542.39,-103.95,UHF -1
542.43,-101.56,UHF -1
542.48,-99.74,UHF -1
542.52,-104.20,UHF -1
542.57,-100.27,UHF -1
542.61,-108.61,UHF -1
542.65,-109.09,UHF -1
542.70,-102.74,UHF -1
542.74,-102.08,UHF -1
542.78,-102.34,UHF -1
542.83,-103.52,UHF -1
542.87,-101.83,UHF -1
542.91,-105.63,UHF -1
542.96,-101.76,UHF -1
543.00,-99.92,UHF -1
543.04,-103.38,UHF -1
543.09,-101.56,UHF -1
543.13,-104.92,UHF -1
543.17,-105.62,UHF -1
543.22,-101.05,UHF -1
543.26,-103.10,UHF -1
543.30,-101.93,UHF -1
543.35,-102.88,UHF -1
543.39,-102.50,UHF -1
543.43,-102.10,UHF -1
543.48,-101.02,UHF -1
543.52,-101.42,UHF -1
543.57,-101.79,UHF -1
543.61,-100.87,UHF -1
543.65,-102.21,UHF -1
543.70,-103.80,UHF -1
543.74,-104.99,UHF -1
543.78,-105.25,UHF -1
543.83,-104.49,UHF -1
543.87,-102.14,UHF -1
543.91,-100.26,UHF -1
543.96,-99.18,UHF -1
544.00,-103.29,UHF -1
544.04,-100.00,UHF -1
544.09,-106.33,UHF -1
544.13,-105.60,UHF -1
544.17,-105.35,UHF -1
544.22,-104.80,UHF -1
544.26,-104.75,UHF -1
544.30,-102.01,UHF -1
544.35,-104.47,UHF -1
544.39,-99.96,UHF -1
544.43,-104.80,UHF -1
544.48,-101.10,UHF -1
544.52,-101.96,UHF -1
544.57,-102.83,UHF -1
544.61,-106.92,UHF -1
544.65,-100.60,UHF -1
544.70,-102.22,UHF -1
544.74,-106.74,UHF -1
544.78,-102.81,UHF -1
544.83,-100.64,UHF -1
544.87,-103.47,UHF -1
544.91,-103.82,UHF -1
544.96,-105.88,UHF -1
545.00,-106.80,UHF -1
545.04,-102.40,UHF -1
545.09,-102.78,UHF -1
545.13,-102.62,UHF -1
545.17,-102.09,UHF -1
545.22,-101.13,UHF -1
545.26,-103.80,UHF -1
545.30,-101.02,UHF -1
545.35,-102.75,UHF -1
545.39,-101.47,UHF -1
545.43,-104.28,UHF -1
545.48,-98.67,UHF -1
545.52,-100.40,UHF -1
545.57,-100.66,UHF -1
545.61,-103.21,UHF -1
545.65,-101.40,UHF -1
545.70,-106.16,UHF -1
545.74,-99.52,UHF -1
545.78,-101.81,UHF -1
545.83,-102.67,UHF -1
545.87,-105.29,UHF -1
545.91,-103.52,UHF -1
545.96,-101.07,UHF -1
546.00,-103.94,UHF -1
546.04,-100.66,UHF -1
546.09,-101.77,UHF -1
546.13,-100.65,UHF -1
546.17,-101.90,UHF -1
546.22,-98.04,UHF -1
546.26,-102.25,UHF -1
546.30,-101.33,UHF -1
546.35,-107.12,UHF -1
546.39,-100.15,UHF -1
546.43,-101.13,UHF -1
546.48,-105.01,UHF -1
546.52,-102.81,UHF -1
546.57,-103.43,UHF -1
546.61,-103.34,UHF -1
546.65,-105.06,UHF -1
546.70,-99.60,UHF -1
546.74,-102.32,UHF -1
546.78,-103.61,UHF -1
546.83,-105.36,UHF -1
546.87,-97.32,UHF -1
546.91,-103.30,UHF -1
546.96,-103.10,UHF -1
547.00,-104.57,UHF -1
547.04,-101.56,UHF -1
547.09,-100.90,UHF -1
547.13,-104.29,UHF -1
547.17,-103.45,UHF -1
547.22,-104.74,UHF -1
547.26,-102.97,UHF -1
547.30,-105.81,UHF -1
547.35,-104.36,UHF -1
547.39,-99.20,UHF -1
547.43,-100.85,UHF -1
547.48,-104.40,UHF -1
547.52,-106.04,UHF -1
547.57,-102.67,UHF -1
547.61,-100.66,UHF -1
547.65,-101.59,UHF -1
547.70,-102.08,UHF -1
547.74,-100.16,UHF -1
547.78,-101.08,UHF -1
547.83,-105.87,UHF -1
547.87,-100.29,UHF -1
547.91,-101.67,UHF -1
547.96,-98.29,UHF -1
548.00,-97.44,UHF -1
548.04,-102.08,UHF -1
548.09,-100.17,UHF -1
548.13,-103.24,UHF -1
548.17,-100.65,UHF -1
548.22,-97.68,UHF -1
548.26,-97.41,UHF -1
548.30,-99.59,UHF -1
548.35,-99.89,UHF -1
548.39,-99.99,UHF -1
548.43,-98.18,UHF -1
548.48,-102.59,UHF -1
548.52,-101.28,UHF -1
548.57,-102.30,UHF -1
548.61,-97.63,UHF -1
548.65,-101.86,UHF -1
548.70,-99.40,UHF -1
548.74,-102.43,UHF -1
548.78,-103.20,UHF -1
548.83,-104.17,UHF -1
548.87,-100.23,UHF -1
548.91,-103.30,UHF -1
548.96,-108.00,UHF -1
549.00,-100.08,UHF -1
549.04,-103.62,UHF -1
549.09,-102.20,UHF -1
549.13,-100.28,UHF -1
549.17,-105.24,UHF -1
549.22,-104.24,UHF -1
549.26,-101.94,UHF -1
549.30,-103.54,UHF -1
549.35,-104.36,UHF -1
549.39,-102.85,UHF -1
549.43,-101.61,UHF -1
549.48,-103.67,UHF -1
549.52,-106.53,UHF -1
549.57,-104.55,UHF -1
549.61,-106.17,UHF -1
549.65,-104.32,UHF -1
549.70,-103.13,UHF -1
549.74,-102.08,UHF -1
549.78,-106.40,UHF -1
549.83,-101.41,UHF -1
549.87,-104.38,UHF -1
549.91,-105.83,UHF -1
549.96,-107.03,UHF -1
550.00,-100.28,UHF -1
550.04,-104.89,UHF -1
550.09,-99.47,UHF -1
550.13,-97.99,UHF -1
550.17,-101.38,UHF -1
550.22,-102.59,UHF -1
550.26,-98.10,UHF -1
550.30,-104.49,UHF -1
550.35,-102.75,UHF -1
550.39,-102.33,UHF -1
550.43,-99.73,UHF -1
550.48,-106.75,UHF -1
550.52,-98.15,UHF -1
550.57,-100.94,UHF -1
550.61,-100.19,UHF -1
550.65,-100.29,UHF -1
550.70,-104.10,UHF -1
550.74,-100.09,UHF -1
550.78,-99.94,UHF -1
550.83,-104.99,UHF -1
550.87,-103.09,UHF -1
550.91,-103.10,UHF -1
550.96,-101.79,UHF -1
551.00,-103.65,UHF -1
551.04,-104.63,UHF -1
551.09,-105.92,UHF -1
551.13,-103.73,UHF -1
551.17,-105.80,UHF -1
551.22,-102.91,UHF -1
551.26,-101.23,UHF -1
551.30,-103.85,UHF -1
551.35,-102.91,UHF -1
551.39,-104.90,UHF -1
551.43,-109.83,UHF -1
551.48,-100.83,UHF -1
551.52,-102.26,UHF -1
551.57,-104.73,UHF -1
551.61,-104.18,UHF -1
551.65,-104.44,UHF -1
551.70,-101.17,UHF -1
551.74,-102.73,UHF -1
551.78,-99.96,UHF -1
551.83,-100.20,UHF -1
551.87,-102.60,UHF -1
551.91,-103.00,UHF -1
551.96,-105.28,UHF -1
552.00,-102.55,UHF -1
552.04,-102.37,UHF -1
552.09,-103.79,UHF -1
552.13,-101.23,UHF -1
552.17,-100.18,UHF -1
552.22,-102.00,UHF -1
552.26,-106.79,UHF -1
552.30,-99.76,UHF -1
552.35,-103.41,UHF -1
552.39,-103.64,UHF -1
552.43,-104.95,UHF -1
552.48,-102.47,UHF -1
552.52,-102.49,UHF -1
552.57,-102.76,UHF -1
552.61,-106.07,UHF -1
552.65,-104.49,UHF -1
552.70,-103.66,UHF -1
552.74,-103.42,UHF -1
552.78,-104.53,UHF -1
552.83,-99.70,UHF -1
552.87,-101.51,UHF -1
552.91,-103.98,UHF -1
552.96,-103.91,UHF -1
553.00,-105.13,UHF -1
553.04,-104.77,UHF -1
553.09,-99.81,UHF -1
553.13,-103.68,UHF -1
553.17,-99.33,UHF -1
553.22,-103.33,UHF -1
553.26,-101.43,UHF -1
553.30,-104.59,UHF -1
553.35,-105.47,UHF -1
553.39,-101.77,UHF -1
553.43,-107.63,UHF -1
553.48,-105.00,UHF -1
553.52,-101.37,UHF -1
553.57,-99.36,UHF -1
553.61,-97.43,UHF -1
553.65,-92.77,UHF -1
553.70,-89.70,UHF -1
553.74,-95.13,UHF -1
553.78,-94.99,UHF -1
553.83,-102.79,UHF -1
553.87,-100.96,UHF -1
553.91,-105.43,UHF -1
553.96,-103.33,UHF -1
554.00,-99.96,UHF -1
554.04,-104.13,UHF -1
554.09,-99.47,UHF -1
554.13,-102.23,UHF -1
554.17,-98.85,UHF -1
554.22,-106.19,UHF -1
554.26,-100.02,UHF -1
554.30,-103.42,UHF -1
554.35,-97.27,UHF -1
554.39,-99.48,UHF -1
554.43,-101.79,UHF -1
554.48,-101.95,UHF -1
554.52,-102.59,UHF -1
554.57,-98.87,UHF -1
554.61,-101.78,UHF -1
554.65,-102.23,UHF -1
554.70,-103.30,UHF -1
554.74,-103.84,UHF -1
554.78,-103.56,UHF -1
554.83,-104.92,UHF -1
554.87,-106.07,UHF -1
554.91,-100.45,UHF -1
554.96,-102.51,UHF -1
555.00,-107.79,UHF -1
555.04,-105.83,UHF -1
555.09,-98.78,UHF -1
555.13,-103.59,UHF -1
555.17,-101.20,UHF -1
555.22,-101.87,UHF -1
555.26,-98.06,UHF -1
555.30,-100.78,UHF -1
555.35,-103.06,UHF -1
555.39,-103.11,UHF -1
555.43,-106.42,UHF -1
555.48,-102.64,UHF -1
555.52,-106.40,UHF -1
555.57,-105.59,UHF -1
555.61,-106.83,UHF -1
555.65,-104.79,UHF -1
555.70,-101.52,UHF -1
555.74,-103.48,UHF -1
555.78,-102.43,UHF -1
555.83,-103.27,UHF -1
555.87,-105.64,UHF -1
